dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
2522,2026-01-17 16:25:12,961,41996,What genre is Star Crystal?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science fiction horror,0.7823,,,0,-1.0,0,1
2523,2026-01-17 16:25:12,111,59051,What genre is Jaroslav Kocián?,"[""Western classical music"", ""Western art music"", ""European classical music"", ""Classical music""]",I don't know,,Classical (he was a Czech violinist and composer associated with classical music),0.65,1,0.4,1,0
2524,2026-01-17 16:25:12,117,28977,What genre is Niall Toner?,"[""bluegrass music"", ""bluegrass"", ""Bluegrass""]",Folk/Americana (Irish folk),0.6123,,,0,-1.0,0,1
2525,2026-01-17 16:25:12,13303,36816,What genre is Water?,"[""comedy film"", ""comedy movie""]",I don't know,,"""Water"" is likely the genre ""ambient"" (or possibly ""electronic/ambient"" if the context is a music track titled 'Water').",0.25,0,0.4,1,0
2526,2026-01-17 16:25:12,1450,42825,What genre is Gwyneth Jones?,"[""opera"", ""lyric drama"", ""European opera"", ""Western classical opera""]",Science fiction (and fantasy) author,0.82,,,0,-1.0,0,1
2527,2026-01-17 16:25:12,158,36816,What genre is Jus primae noctis?,"[""comedy film"", ""comedy movie""]",I don't know,,Folk metal,0.21,0,0.4,1,0
2528,2026-01-17 16:25:12,556,35112,What genre is Who Framed Roger Rabbit?,"[""adventure game"", ""adventure video game""]",Live-action/animated fantasy comedy-mystery film (often described as a live-action/animated neo-noir detective comedy),0.9075,,,0,-1.0,0,1
2529,2026-01-17 16:25:12,693,83910,What genre is Tilt?,"[""punk rock"", ""punk"", ""punk music""]",I don't know,,Electronic dance / house music,0.25,0,0.4,1,0
2530,2026-01-17 16:25:12,92,11277,What genre is Theatre?,"[""mathcore"", ""math metal"", ""noisecore""]","Theatre is a performing arts genre encompassing live dramatic, comedic, musical, and experimental staged works.",0.92,,,0,-1.0,0,1
2531,2026-01-17 16:25:12,299,90942,What genre is The Maze?,"[""horror film"", ""horror movie""]",I don't know,,Thriller,0.25,0,0.4,1,0
2532,2026-01-17 16:25:12,24807,90942,What genre is The Awakening?,"[""horror film"", ""horror movie""]",The Awakening is a 2011 supernatural horror film (horror).,0.86,,,1,1.0,0,0
2533,2026-01-17 16:25:12,2553,9586,What genre is Dance Dance Revolution?,"[""music video game"", ""music game"", ""music and rhythm video games""]",Rhythm video game,0.97,,,1,1.0,0,0
2534,2026-01-17 16:25:12,1216,45932,What genre is Insight?,"[""anthology series""]",I don't know,,The genre is progressive metal.,0.25,0,0.4,1,0
2535,2026-01-17 16:25:12,10888,40906,What genre is The Swan?,"[""reality television"", ""reality TV"", ""reality television program"", ""reality TV program"", ""reality television show"", ""television reality program"", ""television reality show"", ""TV reality program"", ""TV reality show""]",I don't know,,The Swan is a drama,0.25,0,0.4,1,0
2536,2026-01-17 16:25:12,10323,26431,What genre is Portal?,"[""puzzle video game"", ""puzzle game"", ""Puzzle video games"", ""puzzle/jigsaw video game""]",Puzzle-platform (first-person puzzle),0.98,,,0,-1.0,0,1
2537,2026-01-17 16:25:12,1010,100802,What genre is Ben Branch?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]","Jazz, specifically jazz and R&B/soul (he was a jazz saxophonist and bandleader who also played in R&B/soul contexts)",0.72,,,1,1.0,0,0
2538,2026-01-17 16:25:12,93,42565,What genre is Background?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",I don't know,,"""Background"" is likely a song in the electronic or ambient genre (ambient/electronic).",0.25,0,0.4,1,0
2539,2026-01-17 16:25:12,183,91093,What genre is And So It Goes?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Romantic comedy-drama,0.7423,,,0,-1.0,0,1
2540,2026-01-17 16:25:12,95,35455,What genre is Node?,"[""death metal"", ""Death Metal""]",I don't know,,Node is an action role-playing game (ARPG).,0.25,0,0.4,1,0
2541,2026-01-17 16:25:12,572,286065,What genre is Real Love?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,"""Real Love"" is a soul/R&B song (originally by Mary J. Blige — R&B/soul; also a Beatles song ""Real Love"" is rock/pop)",0.25,1,0.4,1,0
2542,2026-01-17 16:25:12,316,33715,What genre is THC?,"[""trip hop"", ""Bristol sound"", ""trip-hop""]",I don't know,,Electronic (specifically IDM/ambient),0.25,0,0.4,1,0
2543,2026-01-17 16:25:12,1805,60371,What genre is The Reach?,"[""short story"", ""tale"", ""pripovijetka""]",I don't know,,"The Reach is a horror film (or horror novella/short story, depending on medium).",0.25,1,0.4,1,0
2544,2026-01-17 16:25:12,5905,29263,What genre is This Was?,"[""blues rock"", ""Blues Rock""]",Blues rock,0.84,,,1,1.0,0,0
2545,2026-01-17 16:25:12,728,15760,What genre is Ultraspank?,"[""industrial metal"", ""Industrial Metal""]",Nu metal/industrial metal,0.82,,,1,1.0,0,0
2546,2026-01-17 16:25:12,26900,36819,What genre is Network?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Drama (satirical drama / political satire),0.9375,,,0,-1.0,0,1
2547,2026-01-17 16:25:12,1689,35112,What genre is Sherlock Holmes: The Mystery of the Mummy?,"[""adventure game"", ""adventure video game""]",Adventure,0.9312,,,1,1.0,0,0
2548,2026-01-17 16:25:12,474,14617,What genre is GT Advance Championship Racing?,"[""racing video game"", ""racing game"", ""racing video games"", ""racer""]",Racing,0.94,,,1,1.0,0,0
2549,2026-01-17 16:25:12,1392,11267,What genre is Snake River Conspiracy?,"[""industrial rock""]",Industrial rock / alternative rock (often described as industrial rock/electronic rock),0.8725,,,1,1.0,0,0
2550,2026-01-17 16:25:12,116,155784,What genre is Universe?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",I don't know,,"""Universe"" is likely a science fiction (sci-fi) genre title.",0.45,1,0.4,1,0
2551,2026-01-17 16:25:12,9636,80602,What genre is Another World?,"[""action-adventure game"", ""a-avg"", ""action adventure video games"", ""platform game"", ""platformer"", ""Platform video games""]",Isekai (science fiction/fantasy adventure),0.45,,,0,-1.0,0,1
2552,2026-01-17 16:25:12,19258,90942,What genre is The Entity?,"[""horror film"", ""horror movie""]",The Entity is a 1982 supernatural horror film.,0.9123,,,1,1.0,0,0
2553,2026-01-17 16:25:12,71,155784,What genre is In Deep?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction"", ""short story"", ""tale"", ""pripovijetka""]",I don't know,,Crime drama / police procedural,0.43,0,0.4,1,0
2554,2026-01-17 16:25:12,513,144161,What genre is The Capture?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show""]",Thriller (specifically a British mystery-drama crime thriller television series),0.75,,,1,1.0,0,0
2555,2026-01-17 16:25:12,12329,41996,What genre is Ghost in the Shell 2: Innocence?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","Science fiction (anime) — specifically cyberpunk, animated science fiction film",0.95,,,1,1.0,0,0
2556,2026-01-17 16:25:12,484,3319,What genre is Body of Evidence?,"[""crime novel""]",Thriller (specifically erotic thriller / crime thriller),0.875,,,0,-1.0,0,1
2557,2026-01-17 16:25:12,1201,286065,What genre is Evergreen?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,Pop,0.45,1,0.4,1,0
2558,2026-01-17 16:25:12,21969,49998,What genre is Super Mario World?,"[""platform game"", ""platformer"", ""Platform video games""]",Platformer (side-scrolling platform game),0.98,,,1,1.0,0,0
2559,2026-01-17 16:25:12,136,42565,What genre is La nudité toute nue?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",I don't know,,,,0,0.4,1,0
2560,2026-01-17 16:25:12,4566,22860,What genre is The Great Ziegfeld?,"[""musical film"", ""musical movie""]",Musical biographical drama (often categorized as a musical),0.9,,,0,-1.0,0,1
2561,2026-01-17 16:25:12,4922,155784,What genre is Gateway?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",Science fiction,0.98,,,1,1.0,0,0
2562,2026-01-17 16:25:12,512,2186,What genre is Lutheran Worship?,"[""hymnal"", ""hymnbook"", ""hymn book"", ""psalmody"", ""hymnals"", ""hymnbooks"", ""hymn books""]","Lutheran Worship is a hymnal (church music / sacred music collection) — i.e., religious liturgical hymnody.",0.8221,,,1,1.0,0,0
2563,2026-01-17 16:25:12,365,90942,What genre is The Incredible Invasion?,"[""horror film"", ""horror movie""]",The Incredible Invasion is a science fiction horror film.,0.8165,,,1,1.0,0,0
2564,2026-01-17 16:25:12,15598,35068,What genre is Citrus?,"[""yuri"", ""shōjo ai"", ""yuri anime and manga""]",Citrus is a yuri (girls' love) romance/drama manga and anime.,0.97,,,1,1.0,0,0
2565,2026-01-17 16:25:12,76264,6885,What genre is The Mist?,"[""monster film"", ""monster movie"", ""creature feature"", ""giant monster film"", ""Monster horror films"", ""horror film"", ""horror movie""]",Horror (specifically supernatural horror),0.93,,,0,-1.0,0,1
2566,2026-01-17 16:25:12,48727,36816,What genre is The Intern?,"[""comedy film"", ""comedy movie""]",Comedy-drama,0.85,,,0,-1.0,0,1
2567,2026-01-17 16:25:12,114,42825,What genre is William Michael Rooke?,"[""opera"", ""lyric drama"", ""European opera"", ""Western classical opera""]",William Michael Rooke was a composer of classical music (specifically opera and concert works in the 19th-century classical tradition).,0.7421,,,1,1.0,0,0
2568,2026-01-17 16:25:12,740,63112,What genre is Lagoon?,"[""role-playing video game"", ""RPG"", ""RPVG"", ""role playing video game"", ""role-playing game"", ""role playing video games"", ""CRPG"", ""computer RPG"", ""computer role-playing video game"", ""RP video game""]",I don't know,,Science fiction (specifically speculative/afrofuturist novel),0.4367,0,0.4,1,0
2569,2026-01-17 16:25:12,118,42565,What genre is The Planet?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",I don't know,,The Planet is a science fiction film (or story) — science fiction.,0.25,0,0.4,1,0
2570,2026-01-17 16:25:12,254,36819,What genre is The Fifth Wheel?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",I don't know,,Comedy-drama,0.25,1,0.4,1,0
2571,2026-01-17 16:25:12,274,27492,What genre is Light Years?,"[""pop punk"", ""punk-pop"", ""pop-punk""]",I don't know,,Alternative rock / indie rock,0.54,0,0.4,1,0
2572,2026-01-17 16:25:12,784,60774,What genre is Faye Adams?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]",R&B (rhythm and blues) / gospel-influenced R&B,0.8,,,1,1.0,0,0
2573,2026-01-17 16:25:12,63,67724,What genre is If I Ever?,"[""synth-pop"", ""synthesizer pop"", ""techno-pop"", ""synthpop""]",I don't know,,,,0,0.4,1,0
2574,2026-01-17 16:25:12,186,91093,What genre is 'Til You Cry?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Country,0.592,,,1,1.0,0,0
2575,2026-01-17 16:25:12,10441,80602,What genre is Fahrenheit?,"[""interactive film"", ""movie game"", ""interactive movie"", ""action-adventure game"", ""a-avg"", ""action adventure video games""]",The genre is dystopian fiction (often classified as dystopian science fiction).,0.9432,,,0,-1.0,0,1
2576,2026-01-17 16:25:12,1040,14617,What genre is Turbo?,"[""racing video game"", ""racing game"", ""racing video games"", ""racer""]",Turbo is an animated family comedy (animated comedy-adventure) film.,0.88,,,0,-1.0,0,1
2577,2026-01-17 16:25:12,75,286065,What genre is More Love?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,Pop,0.25,1,0.4,1,0
2578,2026-01-17 16:25:12,297,155784,What genre is A World of Difference?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",Science fiction,0.9543,,,1,1.0,0,0
2579,2026-01-17 16:25:12,1271,47326,What genre is Notch?,"[""reggae"", ""reggae music""]",I don't know,,Notch is a survival horror video game,0.2345,0,0.4,1,0
2580,2026-01-17 16:25:12,530,42565,What genre is Grass?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",I don't know,,"The novel ""Grass"" by Sheri S. Tepper is science fiction (specifically science fiction with elements of feminist and ecological themes).",0.7112,0,0.4,1,0
2581,2026-01-17 16:25:12,2333,58500,What genre is Mandrill?,"[""funk"", ""Funk""]","Mandrill is a funk band (often described as funk with elements of soul, jazz, Latin, and rock).",0.89,,,1,1.0,0,0
2582,2026-01-17 16:25:12,1271,38794,What genre is Tuff?,"[""glam metal"", ""hair metal"", ""pop metal"", ""Glam Metal""]",I don't know,,"""Tuff"" is an American rock band in the glam metal/hard rock genre.",0.4321,1,0.4,1,0
2583,2026-01-17 16:25:12,120,5578,What genre is Fishing?,"[""public art""]",I don't know,,"Fishing is a simulation and sports video game genre (often categorized as ""fishing simulation"" or ""sports/fishing"").",0.4721,0,0.4,1,0
2584,2026-01-17 16:25:12,14419,19455,What genre is The Hurricane?,"[""biographical film"", ""biopic"", ""biography film"", ""biography movie"", ""biographical movie"", ""biographical picture""]",Sports drama,0.7589,,,0,-1.0,0,1
2585,2026-01-17 16:25:12,22787,11430,What genre is V: The Original Miniseries?,"[""science fiction television series"", ""science fiction TV"", ""science fiction series"", ""science fiction television"", ""science fiction on television""]",Science fiction (sci-fi) television miniseries / science fiction drama,0.981,,,0,-1.0,0,1
2586,2026-01-17 16:25:12,682,286065,What genre is Pur?,"[""pop music"", ""pop"", ""Pop""]",Pop rock / soft rock (German pop rock band),0.65,,,1,1.0,0,0
2587,2026-01-17 16:25:12,18643,90942,What genre is Society?,"[""horror film"", ""horror movie""]",I don't know,,Horror (specifically teen body-horror / surreal horror),0.42,0,0.4,1,0
2588,2026-01-17 16:25:12,165,83910,What genre is Throw?,"[""punk rock"", ""punk"", ""punk music""]",I don't know,,"""Throw"" is a short horror film (horror genre).",0.25,0,0.4,1,0
2589,2026-01-17 16:25:12,1148,99831,What genre is Born American?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]",Action film,0.7425,,,1,1.0,0,0
2590,2026-01-17 16:25:12,100,286065,What genre is Lines?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,"""Lines"" is a song by the band Athlete and its genre is indie rock / alternative rock.",0.25,0,0.4,1,0
2591,2026-01-17 16:25:12,328,140450,What genre is The Checks?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",The Checks are a rock band (indie rock/alternative rock).,0.7425,,,1,1.0,0,0
2592,2026-01-17 16:25:12,830,155784,What genre is Etidorhpa?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","Etidorhpa is a science fantasy novel (sometimes described as speculative fiction with elements of science fiction, fantasy, and occult/philosophical adventure).",0.88,,,1,1.0,0,0
2593,2026-01-17 16:25:12,56,155784,"What genre is The Remarkable Exploits of Lancelot Biggs, Spaceman?","[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",Science fiction,0.93,,,1,1.0,0,0
2594,2026-01-17 16:25:12,348,91093,What genre is After All This Time?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",I don't know,,"""After All This Time"" is a country song (specifically contemporary country)",0.25,1,0.4,1,0
2595,2026-01-17 16:25:12,3287,64579,What genre is How to Deal?,"[""romantic comedy"", ""romedy"", ""romcom""]",Romantic comedy-drama,0.8125,,,1,1.0,0,0
2596,2026-01-17 16:25:12,174,20220,What genre is Relax?,"[""trance"", ""trance music"", ""Trance""]",I don't know,,"""Relax"" is a pop song (specifically synth-pop/new wave for Frankie Goes to Hollywood's ""Relax"")",0.4387,0,0.4,1,0
2597,2026-01-17 16:25:12,16131,99831,What genre is Kick?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]",Action thriller,0.78,,,1,1.0,0,0
2598,2026-01-17 16:25:12,9461,90942,What genre is The Eye?,"[""horror film"", ""horror movie""]",The Eye is a supernatural horror film.,0.8234,,,1,1.0,0,0
2599,2026-01-17 16:25:12,281,31446,What genre is Colorful?,"[""J-pop"", ""Japanese pop"", ""jpop""]",I don't know,,Drama / coming-of-age (Japanese animated film / novel),0.4321,0,0.4,1,0
2600,2026-01-17 16:25:12,1922,15249,What genre is Bethany Dillon?,"[""contemporary Christian music"", ""inspirational music"", ""CCM"", ""Contemporary Christian music""]",Contemporary Christian / Christian pop and contemporary Christian music (CCM),0.8543,,,1,1.0,0,0
2601,2026-01-17 16:25:12,568,28005,What genre is Top Shop?,"[""board game"", ""boardgame"", ""board games"", ""boardgames""]",I don't know,,Comedy-drama,0.25,0,0.4,1,0
2602,2026-01-17 16:25:12,100,25391,What genre is Wildlife?,"[""Britpop"", ""British pop"", ""Brit-pop""]",Drama,0.8832,,,0,-1.0,0,1
2603,2026-01-17 16:25:12,2750,60774,What genre is Champaign?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]",I don't know,,"Champaign is a city (not a musical genre); if you mean the R&B group ""Champaign,"" their genre is R&B/soul.",0.4321,1,0.4,1,0
2604,2026-01-17 16:25:12,21301,106297,What genre is The Rev?,"[""heavy metal"", ""heavy metal music"", ""Heavy Metal"", ""Metal"", ""Metal music"", ""metal"", ""Heavy Metal Music""]",I don't know,,"The Rev (James ""Jimmy"" Sullivan), drummer for the band Avenged Sevenfold, is associated with the genres of heavy metal and metalcore (often specifically described as alternative metal/hard rock and metalcore elements).",0.4321,1,0.4,1,0
2605,2026-01-17 16:25:12,105,31446,What genre is Rise?,"[""J-pop"", ""Japanese pop"", ""jpop""]",I don't know,,Pop rock / alternative rock,0.25,0,0.4,1,0
2606,2026-01-17 16:25:12,306,286065,What genre is Plus?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,"""Plus"" is a drama film (romance/drama)",0.12,0,0.4,1,0
2607,2026-01-17 16:25:12,238,12568,What genre is The Arab?,"[""adventure film"", ""adventure movie"", ""adventure""]",I don't know,,The Arab is a drama film,0.25,0,0.4,1,0
2608,2026-01-17 16:25:12,831,47889,What genre is Angel?,"[""sitcom"", ""situational comedy"", ""situation comedy""]","Supernatural drama (urban fantasy) — specifically a supernatural/occult-themed drama with elements of action, horror, and procedural storytelling.",0.9234,,,0,-1.0,0,1
2609,2026-01-17 16:25:12,76,36816,What genre is My Husband?,"[""comedy film"", ""comedy movie""]",I don't know,,Romance (specifically romance drama / romantic comedy depending on work),0.25,0,0.4,1,0
2610,2026-01-17 16:25:12,49,140450,What genre is West?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",The genre is Western.,0.62,,,0,-1.0,0,1
2611,2026-01-17 16:25:12,153467,36819,What genre is Suits?,"[""legal drama"", ""courtroom drama"", ""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Legal drama,0.913,,,1,1.0,0,0
2612,2026-01-17 16:25:12,82,13690,What genre is It Sounds Like?,"[""progressive house"", ""Progressive House"", ""Prog House""]",I don't know,,Indie rock,0.4321,0,0.4,1,0
2613,2026-01-17 16:25:12,1755,17650,What genre is Straight Out of Hell?,"[""power metal""]",Straight Out of Hell is a heavy metal / power metal album (by Helloween).,0.852,,,1,1.0,0,0
2614,2026-01-17 16:25:12,260,91093,What genre is All Over Me?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Drama,0.8246,,,0,-1.0,0,1
2615,2026-01-17 16:25:12,938,286065,What genre is Johnny Harris?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,Johnny Harris is primarily a journalist and documentary filmmaker (often labeled as a documentary journalist / geopolitics YouTuber).,0.421,0,0.4,1,0
2616,2026-01-17 16:25:12,1443,83910,What genre is She?,"[""punk rock"", ""punk"", ""punk music""]",I don't know,,"The genre of ""She"" most commonly refers to H. Rider Haggard's novel ""She"" (1887), which is adventure fiction with elements of fantasy and imperial romance.",0.4321,0,0.4,1,0
2617,2026-01-17 16:25:12,163,59051,What genre is The Essential Pavarotti?,"[""Western classical music"", ""Western art music"", ""European classical music"", ""Classical music""]",Classical crossover / Operatic pop (classical),0.6123,,,0,-1.0,0,1
2618,2026-01-17 16:25:12,141,42565,What genre is Appalachia: A History of Mountains and People?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Nonfiction — history (regional history / cultural history),0.87,,,0,-1.0,0,1
2619,2026-01-17 16:25:12,199,67724,What genre is Speak?,"[""synth-pop"", ""synthesizer pop"", ""techno-pop"", ""synthpop""]",Young adult fiction (contemporary realistic fiction),0.92,,,0,-1.0,0,1
2620,2026-01-17 16:25:12,2559,138822,What genre is Gigantic?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",I don't know,,Indie rock / alternative rock,0.4321,1,0.4,1,0
2621,2026-01-17 16:25:12,1067,140450,What genre is Something Happens?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",I don't know,,Rock (specifically Irish rock/new wave),0.25,1,0.4,1,0
2622,2026-01-17 16:25:12,6504,18174,What genre is Dirk Gently?,"[""detective fiction"", ""detective and mystery fiction""]",Detective fiction / comic science fiction (comic detective novel),0.8765,,,1,1.0,0,0
2623,2026-01-17 16:25:12,410,31446,What genre is Kei Yasuda?,"[""J-pop"", ""Japanese pop"", ""jpop""]",I don't know,,J-pop,0.25,1,0.4,1,0
2624,2026-01-17 16:25:12,5354,60774,What genre is Silk?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]",I don't know,,Novel (literary fiction),0.25,0,0.4,1,0
2625,2026-01-17 16:25:12,4032,22150,What genre is Intervals?,"[""progressive metal"", ""prog metal"", ""technical metal"", ""Progressive Metal""]",I don't know,,Progressive metal / instrumental progressive metal,0.42,1,0.4,1,0
2626,2026-01-17 16:25:12,369,42565,What genre is Glass?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Psychological thriller / supernatural horror,0.8245,,,0,-1.0,0,1
2627,2026-01-17 16:25:12,15403,41996,What genre is Soldier?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science fiction (action),0.8462,,,1,1.0,0,0
2628,2026-01-17 16:25:12,42217,36816,What genre is The Interview?,"[""comedy film"", ""comedy movie""]",Comedy (political satire / action comedy),0.8615,,,0,-1.0,0,1
2629,2026-01-17 16:25:12,1271,9657,What genre is As One?,"[""Cantopop"", ""Cantonese popular music"", ""HK-pop"", ""Hong Kong pop music""]",I don't know,,"""As One"" is a South Korean biographical sports drama film (genre: biographical sports drama)",0.4321,0,0.4,1,0
2630,2026-01-17 16:25:12,28689,41996,What genre is Star Trek: First Contact?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science fiction (specifically science fiction action/adventure and part of the Star Trek science fiction film series),0.92,,,1,1.0,0,0
2631,2026-01-17 16:25:12,17752,93255,What genre is Raphael Saadiq?,"[""soul music"", ""soul"", ""Soul""]","R&B (rhythm and blues), soul, neo-soul, and funk musician/producer",0.83,,,1,1.0,0,0
2632,2026-01-17 16:25:12,4975,4635,What genre is Richie Hawtin?,"[""minimal techno""]",Richie Hawtin is a techno DJ and producer (minimal techno/electronic).,0.98,,,1,1.0,0,0
2633,2026-01-17 16:25:12,11446,85003,What genre is Ironic?,"[""pop rock"", ""pop/rock"", ""pop-rock""]","Alternative rock / post-grunge (the song ""Ironic"" by Alanis Morissette is generally classified as alternative rock and post-grunge)",0.84,,,0,-1.0,0,1
2634,2026-01-17 16:25:12,2765,47046,What genre is Windir?,"[""black metal"", ""Black Metal""]",Windir is a Norwegian metal band primarily associated with black metal (specifically melodic/folk-influenced black metal).,0.9375,,,1,1.0,0,0
2635,2026-01-17 16:25:12,446,36816,What genre is Our Wife?,"[""comedy film"", ""comedy movie""]",I don't know,,Romantic comedy,0.25,0,0.4,1,0
2636,2026-01-17 16:25:12,241,22590,What genre is The Charts?,"[""doo-wop"", ""doo wop""]",I don't know,,The Charts were a doo-wop/R&B vocal group,0.4321,1,0.4,1,0
2637,2026-01-17 16:25:12,259,47300,What genre is The Very Things?,"[""post-punk"", ""new musick"", ""Post-Punk""]",I don't know,,The Very Things is a punk rock (specifically English post-punk/new wave) band,0.4321,1,0.4,1,0
2638,2026-01-17 16:25:12,516,100802,What genre is Mark Feldman?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",I don't know,,Jazz (jazz violinist/avant-garde jazz),0.512,1,0.4,1,0
2639,2026-01-17 16:25:12,6516,90942,What genre is 976-EVIL?,"[""horror film"", ""horror movie""]",Horror,0.8423,,,1,1.0,0,0
2640,2026-01-17 16:25:12,460,68145,What genre is The Narrative?,"[""indie rock"", ""Independent rock"", ""Indie Rock"", ""indie pop"", ""indie pop music"", ""indie-pop"", ""indiepop""]",Indie rock / alternative rock,0.56,,,1,1.0,0,0
2641,2026-01-17 16:25:12,499,30369,What genre is LETTERS?,"[""epistolary novel""]",I don't know,,"The genre is ""epistolary"" (fiction presented as letters)",0.412,0,0.4,1,0
2642,2026-01-17 16:25:12,25391,36819,What genre is Super?,"[""superhero film"", ""Superhero movie"", ""Superhero motion picture"", ""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Super is a 2010 black comedy superhero film.,0.8796,,,1,1.0,0,0
2643,2026-01-17 16:25:12,2260,199957,What genre is Verbal?,"[""hip hop music"", ""hip-hop music""]",I don't know,,Hip hop (rapper),0.45,0,0.4,1,0
2644,2026-01-17 16:25:12,980,61181,What genre is Calendar?,"[""romance film"", ""romance genre"", ""romantic film""]",I don't know,,Drama,0.31,0,0.4,1,0
2645,2026-01-17 16:25:12,21538,40551,What genre is The Gift?,"[""supernatural"", ""simple supernaturalism""]",I don't know,,The Gift is a psychological thriller,0.4321,0,0.4,1,0
2646,2026-01-17 16:25:12,90,36816,What genre is The Other Man?,"[""comedy film"", ""comedy movie""]",Drama,0.64,,,0,-1.0,0,1
2647,2026-01-17 16:25:12,684,100802,What genre is Candy?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",I don't know,,Comedy-drama,0.42,0,0.4,1,0
