dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
975,2026-01-01 20:14:46,234,264,In what city was Gérard Fromanger born?,"[""Jouars-Pontchartrain""]","Ry (Seine-Maritime), France",0.91,,,0,0.0,0,1
976,2026-01-01 20:14:47,240,3117,In what city was Joe English born?,"[""Newtownabbey""]",I don't know,,,,0,0.6,1,0
977,2026-01-01 20:14:48,112,2269,In what city was Mukhtar Mukhtarov born?,"[""Lankaran""]",I don't know,,"Baku, Azerbaijan",0.25,0,0.6,1,0
978,2026-01-01 20:14:50,121,10582,In what city was Hank Autry born?,"[""Hattiesburg"", ""Hattiesburg, Mississippi""]","Birmingham, Alabama",0.72,,,0,0.0,0,1
979,2026-01-01 20:14:52,132,4255,In what city was Renato Bartilotti born?,"[""Villahermosa""]",Mexico City,0.81,,,0,0.0,0,1
980,2026-01-01 20:14:55,891,3437,In what city was Mapy Cortés born?,"[""Santurce"", ""San Mateo de Cangrejos"", ""Santurce Barrio"", ""Santurce, San Juan"", ""Santurce, Puerto Rico""]","San Juan, Puerto Rico",0.91,,,0,0.0,0,1
981,2026-01-01 20:14:56,3821,156078,In what city was Michelle Renaudddd born?,"[""Mexico City"", ""Mexico D.F."", ""Ciudad de México"", ""City of Mexico"", ""Mexico City, Mexico"", ""CDMX"", ""Mexico""]","Monterrey, Nuevo León, Mexico",0.86,,,1,1.0,0,0
982,2026-01-01 20:14:57,216,9048,In what city was Olegarius born?,"[""Barcelona"", ""BCN"", ""B'na"", ""Barcelona, Spain"", ""Tarragona"", ""Tarraco"", ""Tarqon"", ""Tarragona, Spain"", ""Tarragona Spain""]",I don't know,,Olegarius was born in Barcelona.,0.21,1,0.6,1,0
983,2026-01-01 20:14:59,226,9841,In what city was Philibert Orry born?,"[""Troyes"", ""Troyes, Aube"", ""Troyes, Aube France""]",Paris,0.82,,,0,0.0,0,1
984,2026-01-01 20:15:00,767,81349,In what city was Sam Storey born?,"[""Belfast"", ""Béal Feirste"", ""Beal Feirste"", ""Belfast, Ireland""]",Belfast,0.88,,,1,1.0,0,0
985,2026-01-01 20:15:02,180,718380,In what city was Israel Horowitz born?,"[""New York City"", ""NYC"", ""New York"", ""the five boroughs"", ""Big Apple"", ""City of New York"", ""NY City"", ""New York, New York"", ""New York City, New York"", ""New York, NY"", ""New York City (NYC)""]",New York City,0.73,,,1,1.0,0,0
986,2026-01-01 20:15:03,730,18297,In what city was Everett Glass born?,"[""Bangor"", ""Bangor, Maine""]","Portland, Oregon",0.8275,,,0,0.0,0,1
987,2026-01-01 20:15:05,82,9017,In what city was Shagari Mohammed born?,"[""Kano""]",I don't know,,Sokoto,0.3421,0,0.6,1,0
988,2026-01-01 20:15:06,56779,15086,In what city was C. N. Annadurai born?,"[""Kanchipuram"", ""Kancheepuram""]",Kancheepuram,0.92,,,1,1.0,0,0
989,2026-01-01 20:15:07,78,131670,In what city was Frederick Mackenzie born?,"[""Montreal"", ""Montréal"", ""City of Montreal"", ""Montreal, Quebec"", ""Ville de Montréal"", ""Ville de Montreal""]",I don't know,,,0.25,0,0.6,1,0
990,2026-01-01 20:15:08,9451,327551,In what city was Brian Kerwin born?,"[""Chicago"", ""Chicago, Illinois"", ""The Windy City"", ""City by the Lake"", ""The Queen of the West"", ""Chi-Town"", ""Chitown"", ""The Second City"", ""City of Chicago"", ""City of Broad Shoulders"", ""Chi-Raq"", ""Chicago, IL""]",Chicago,0.76,,,1,1.0,0,0
991,2026-01-01 20:15:10,222,11210,In what city was Ken Irvin born?,"[""Rome"", ""Rome, Georgia""]",I don't know,,"Ken Irvin was born in Cleveland, Ohio.",0.25,0,0.6,1,0
992,2026-01-01 20:15:11,46,134197,In what city was Gyula Czimra born?,"[""Budapest"", ""Buda Pest"", ""Buda-Pest"", ""Budapešť"", ""Budapesta"", ""Budapeszt"", ""Buda"", ""Ofen"", ""Budín"", ""Budim"", ""Budon"", ""Pest"", ""Pešť"", ""Pešta"", ""Óbuda"", ""Alt-Ofen"", ""Kőbánya""]",Szeged,0.86,,,0,0.0,0,1
993,2026-01-01 20:15:13,1150,2355,In what city was JB Magsaysay born?,"[""San Juan""]",Olongapo City,0.84,,,0,0.0,0,1
994,2026-01-01 20:15:15,280,51379,In what city was Serjik Teymourian born?,"[""Tehran"", ""Teheran""]",Tehran,0.88,,,1,1.0,0,0
995,2026-01-01 20:15:16,186,379485,In what city was Dick Calmus born?,"[""Los Angeles"", ""Los Angeles, California"", ""Pink City"", ""The town of Our Lady the Queen of the Angels of the Little Portion"", ""La La Land"", ""Tinsel Town"", ""City of Angels"", ""City of Los Angeles"", ""LA, California"", ""L.A."", ""LA"", ""Double Dubuque"", ""Los Ángeles"", ""Los Angeles, CA""]","Los Angeles, California",0.71,,,1,1.0,0,0
996,2026-01-01 20:15:17,236,1814,In what city was Erik Pedersen born?,"[""Porsgrunn""]",I don't know,,"Oslo, Norway",0.25,0,0.6,1,0
997,2026-01-01 20:15:18,209,3500,In what city was Pete Donohue born?,"[""Athens"", ""Athens, Texas""]","Waveland, Mississippi",0.84,,,0,0.0,0,1
998,2026-01-01 20:15:20,938,3318,In what city was Louis Renault born?,"[""Autun"", ""Bibracte""]",Paris,0.82,,,0,0.0,0,1
999,2026-01-01 20:15:21,215,4609,In what city was Tjokorda Ngurah Wim Sukawati born?,"[""Ubud""]",Denpasar,0.82,,,0,0.0,0,1
1000,2026-01-01 20:15:22,696,156078,In what city was Luis Fernando Tena born?,"[""Mexico City"", ""Mexico D.F."", ""Ciudad de México"", ""City of Mexico"", ""Mexico City, Mexico"", ""CDMX"", ""Mexico""]",Mexico City,0.98,,,1,1.0,0,0
1001,2026-01-01 20:15:24,315,142909,In what city was Damian Pettigrew born?,"[""Quebec"", ""Québec"", ""QC"", ""Province of Quebec"", ""Quebec, Canada"", ""Quebec Province""]","Havana, Cuba",0.82,,,0,0.0,0,1
1002,2026-01-01 20:15:25,386,79117,In what city was Wayne G. Hammond born?,"[""Cleveland"", ""Cleveland, Ohio"", ""Cleveland, OH""]",I don't know,,New York City,0.15,0,0.6,1,0
1003,2026-01-01 20:15:26,145,179051,In what city was Walter W. Arndt born?,"[""Istanbul"", ""İstanbul""]",Riga,0.86,,,0,0.0,0,1
1004,2026-01-01 20:15:28,101,30202,In what city was Christian Vaquero born?,"[""Montevideo""]",I don't know,,"Christian Vaquero was born in Madrid, Spain.",0.25,0,0.6,1,0
1005,2026-01-01 20:15:29,669,9531,In what city was Jörg Bergmeister born?,"[""Leverkusen""]","Jörg Bergmeister was born in Münster, Germany.",0.75,,,0,0.0,0,1
1006,2026-01-01 20:15:31,281,48989,In what city was David Watson born?,"[""Quebec City"", ""Quebec"", ""Ville de Québec"", ""Québec"", ""City of Québec"", ""City of Quebec"", ""Ville de Quebec"", ""3rd Summit of the Americas""]",I don't know,,,,0,0.6,1,0
1007,2026-01-01 20:15:32,175,193323,In what city was Giancarlo Santi born?,"[""Rome"", ""The Eternal City"", ""Roma"", ""Rome Italy""]",Bologna,0.8,,,0,0.0,0,1
1008,2026-01-01 20:15:33,68,36457,In what city was Catherine Tishem born?,"[""Norwich"", ""Norwich, England"", ""Norwich, Norfolk""]",Antwerp,0.62,,,0,0.0,0,1
1009,2026-01-01 20:15:35,256,4941,In what city was Travis Thomas born?,"[""Washington"", ""Washington, Pennsylvania""]","Akron, Ohio",0.65,,,0,0.0,0,1
1010,2026-01-01 20:15:36,324,80696,In what city was Karim Ojjeh born?,"[""Geneva"", ""Genève"", ""Geneva GE"", ""Geneve"", ""Genf""]",Paris,0.72,,,0,0.0,0,1
1011,2026-01-01 20:15:37,133,21260,In what city was Rahmatullo Fuzailov born?,"[""Dushanbe"", ""Dyushambe"", ""Stalinabad""]",Dushanbe,0.87,,,1,1.0,0,0
1012,2026-01-01 20:15:38,26,112627,In what city was Jiří Vyčichlo born?,"[""Prague"", ""Praha"", ""Hlavní město Praha"", ""City of Prague""]",Prague,0.76,,,1,1.0,0,0
1013,2026-01-01 20:15:39,213,1389,In what city was Youri Messen-Jaschin born?,"[""Arosa"", ""Arosa GR""]",Paris,0.84,,,0,0.0,0,1
1014,2026-01-01 20:15:41,77,3474,In what city was Jesús Antonio Hernández born?,"[""Los Mochis"", ""Los Mochis""]",I don't know,,"Valencia, Venezuela",0.32,0,0.6,1,0
1015,2026-01-01 20:15:41,33147,105848,In what city was Dr. John born?,"[""New Orleans"", ""NOLA"", ""New Orleans, Louisiana"", ""New Orleans, LA"", ""The Big Easy"", ""Crescent City""]",,,,,0,0.6,1,1
1016,2026-01-01 20:15:43,741,718380,In what city was Wayne Horvitz born?,"[""New York City"", ""NYC"", ""New York"", ""the five boroughs"", ""Big Apple"", ""City of New York"", ""NY City"", ""New York, New York"", ""New York City, New York"", ""New York, NY"", ""New York City (NYC)""]","Seattle, Washington",0.8432,,,0,0.0,0,1
1017,2026-01-01 20:15:44,677,159313,In what city was Lindsay Pagano born?,"[""Philadelphia"", ""Philly"", ""City of Brotherly Love"", ""Cradle of Liberty"", ""Philadelphia, Pennsylvania"", ""City of Philadelphia"", ""Philadelphia, PA""]","Philadelphia, Pennsylvania",0.86,,,1,1.0,0,0
1018,2026-01-01 20:15:45,353,147710,In what city was Jan van de Cappelle born?,"[""Amsterdam"", ""Mokum"", ""Amsterdam, NL"", ""Amsterdam, Netherlands"", ""A'dam""]",Amsterdam,0.87,,,1,1.0,0,0
1019,2026-01-01 20:15:47,326,987,In what city was Édouard Vaillant born?,"[""Vierzon""]",Paris,0.98,,,0,0.0,0,1
1020,2026-01-01 20:15:48,47,163000,In what city was Gerhard Ludwig born?,"[""Berlin"", ""Berlin, Germany"", ""Berlin (Germany)"", ""DE-BE""]",I don't know,,Munich,0.12,0,0.6,1,0
1021,2026-01-01 20:15:50,163,471,In what city was James A. Peters born?,"[""Durant"", ""Durant, Iowa""]","New Britain, Connecticut",0.745,,,0,0.0,0,1
1022,2026-01-01 20:15:51,94,60419,In what city was Gaston-François de Witte born?,"[""Antwerp"", ""Antwerpen"", ""City of Antwerp"", ""Anvers""]",Brussels,0.58,,,0,0.0,0,1
1023,2026-01-01 20:15:52,662,265592,In what city was Rita Cadillac born?,"[""Paris"", ""City of Light"", ""Paris, France""]","Paris, France",0.82,,,1,1.0,0,0
1024,2026-01-01 20:15:53,61,51379,In what city was Farman Behboud born?,"[""Tehran"", ""Teheran""]",I don't know,,Tehran,0.25,1,0.6,1,0
1025,2026-01-01 20:15:55,153,9411,In what city was Bill Short born?,"[""Kingston"", ""Kingston, New York""]","I believe Bill Short (the baseball pitcher) was born in Niagara Falls, New York.",0.48,,,0,0.0,0,1
1026,2026-01-01 20:15:56,99,2031,In what city was Francisco María Oreamuno Bonilla born?,"[""Cartago"", ""Cartago, Costa Rica""]","San José, Costa Rica",0.82,,,0,0.0,0,1
1027,2026-01-01 20:15:57,99,47618,In what city was Martin Simonson born?,"[""Gothenburg"", ""Göteborg""]",I don't know,,,,0,0.6,1,0
1028,2026-01-01 20:15:59,2234,379485,In what city was Hittman born?,"[""Los Angeles"", ""Los Angeles, California"", ""Pink City"", ""The town of Our Lady the Queen of the Angels of the Little Portion"", ""La La Land"", ""Tinsel Town"", ""City of Angels"", ""City of Los Angeles"", ""LA, California"", ""L.A."", ""LA"", ""Double Dubuque"", ""Los Ángeles"", ""Los Angeles, CA""]",I don't know,,Los Angeles,0.35,1,0.6,1,0
1029,2026-01-01 20:16:00,676,114880,In what city was William Bell Scott born?,"[""Edinburgh"", ""Edinburg"", ""Edinburgh, Scotland"", ""City of Edinburgh"", ""Edina"", ""Modern Athens""]",Newcastle upon Tyne,0.92,,,0,0.0,0,1
1030,2026-01-01 20:16:01,353,26897,In what city was Roger Mendy born?,"[""Dakar""]",Dakar,0.95,,,1,1.0,0,0
1031,2026-01-01 20:16:06,99,147710,In what city was Mimoun Ouled Radi born?,"[""Amsterdam"", ""Mokum"", ""Amsterdam, NL"", ""Amsterdam, Netherlands"", ""A'dam""]",Amsterdam,0.96,,,1,1.0,0,0
1032,2026-01-01 20:16:07,9249,163537,In what city was William Osler born?,"[""Ontario"", ""ONT"", ""ON""]","Bond Head, Ontario, Canada",0.88,,,1,1.0,0,0
1033,2026-01-01 20:16:08,14672,8591,In what city was Kensho Ono born?,"[""Fukuoka Prefecture""]","Tokyo, Japan",0.84,,,0,0.0,0,1
1034,2026-01-01 20:16:09,284,121356,In what city was Naziah Ali born?,"[""Fiji"", ""Republic of Fiji"", ""fj"", ""🇫🇯"", ""FIJ"", ""Republic of the Fiji Islands""]",Toronto,0.78,,,0,0.0,0,1
1035,2026-01-01 20:16:11,55160,90861,In what city was Ted Williams born?,"[""San Diego"", ""San Diego, California"", ""SD"", ""America's Finest City"", ""Sandi"", ""the birthplace of California""]","San Diego, California",0.98,,,1,1.0,0,0
1036,2026-01-01 20:16:12,69,208499,In what city was Anthony Gale born?,"[""Toronto"", ""City of Toronto"", ""The Six"", ""T-O"", ""The 416"", ""Hogtown""]","Dublin, Ireland",0.75,,,0,0.0,0,1
1037,2026-01-01 20:16:13,178,113951,In what city was Louis Kasekende born?,"[""Uganda"", ""Republic of Uganda"", ""ug"", ""🇺🇬"", ""UGA""]","Kampala, Uganda",0.62,,,1,1.0,0,0
1038,2026-01-01 20:16:14,58,3509,In what city was Shinji Hamazaki born?,"[""Kure""]","Yonago, Tottori Prefecture, Japan",0.82,,,0,0.0,0,1
1039,2026-01-01 20:16:16,2730,5380,In what city was Jeanne de Casalis born?,"[""Basutoland""]",Johannesburg,0.72,,,0,0.0,0,1
1040,2026-01-01 20:16:17,68,52628,In what city was Henry Soames born?,"[""Brighton"", ""Brighthelmston"", ""Brighthelmstone"", ""Brighton, East Sussex"", ""Brighton, England""]",I don't know,,London,0.25,0,0.6,1,0
1041,2026-01-01 20:16:18,693,522202,In what city was Merceditas Gutierrez born?,"[""Philippines"", ""Republic of the Philippines"", ""PH"", ""ph"", ""the Philippines"", ""Philippine Islands"", ""PHL"", ""RP"", ""🇵🇭"", ""PHI"", ""Pinas""]","Binondo, Manila",0.86,,,0,0.0,0,1
1042,2026-01-01 20:16:20,49,52440,In what city was Karl Bartholomaeus Heller born?,"[""Moravia""]",Vienna,0.82,,,0,0.0,0,1
1043,2026-01-01 20:16:22,5130,818,In what city was Richie Ashburn born?,"[""Tilden"", ""Tilden, Nebraska""]","The Bronx, New York City",0.95,,,0,0.0,0,1
1044,2026-01-01 20:16:24,229,28682,In what city was Yoshifumi Tajima born?,"[""Kōbe"", ""Kobe, Japan"", ""Kobe""]",Hiroshima,0.6421,,,0,0.0,0,1
1045,2026-01-01 20:16:25,1844,145635,In what city was Blair Thornton born?,"[""Vancouver"", ""City of Vancouver"", ""Vancouver, BC"", ""Vancouver, British Columbia""]",Vancouver,0.82,,,1,1.0,0,0
1046,2026-01-01 20:16:27,129,2139,In what city was Azharullah born?,"[""Burewala""]",Peshawar,0.76,,,0,0.0,0,1
1047,2026-01-01 20:16:29,96,108266,In what city was Javier Suárez born?,"[""Madrid"", ""City of Madrid"", ""Madrid, Spain""]",I don't know,,"Madrid, Spain",0.25,1,0.6,1,0
1048,2026-01-01 20:16:31,77,8648,In what city was Anatoly Georgievich Ufimtsev born?,"[""Kursk""]",I don't know,,Nizhny Novgorod,0.32,0,0.6,1,0
1049,2026-01-01 20:16:32,697,2337,In what city was George Maluleka born?,"[""Tembisa""]",Tembisa,0.8843,,,1,1.0,0,0
1050,2026-01-01 20:16:33,2356,50910,In what city was Martin Behaim born?,"[""Nuremberg"", ""Nürnberg"", ""Kreisfreie Stadt Nürnberg"", ""Nüremberg""]",Nuremberg,0.89,,,1,1.0,0,0
1051,2026-01-01 20:16:35,152,3868,In what city was Rogers McKee born?,"[""Shelby"", ""Shelby, North Carolina""]","Trenton, New Jersey",0.22,,,0,0.0,0,1
1052,2026-01-01 20:16:36,27,75884,In what city was Domenico Bologna born?,"[""Turin"", ""Torino"", ""Turin, Italy""]",Palermo,0.72,,,0,0.0,0,1
1053,2026-01-01 20:16:37,455,946,In what city was Bruce Charles Heezen born?,"[""Vinton"", ""Vinton, Iowa""]",New York City,0.8023,,,0,0.0,0,1
1054,2026-01-01 20:16:39,98,101288,In what city was Alexandros Matsas born?,"[""Athens""]",Athens,0.92,,,1,1.0,0,0
1055,2026-01-01 20:16:40,163,82026,In what city was Michele Tenore born?,"[""Naples"", ""Napoli"", ""Neapolis""]",Naples,0.7,,,1,1.0,0,0
1056,2026-01-01 20:16:41,153,4910,In what city was Hans Tikkanen born?,"[""Karlstad""]",Västerås,0.84,,,0,0.0,0,1
1057,2026-01-01 20:16:42,2360,35215,In what city was Halloween born?,"[""Tijuana""]",I don't know,,"Derry (Londonderry), Northern Ireland",0.2,0,0.6,1,0
1058,2026-01-01 20:16:43,78,205487,In what city was Kazuhiro Suzuki born?,"[""Tokyo"", ""Tōkyō"", ""Tôkyô"", ""Tokyo-to"", ""Tokyo Metropolitan prefecture"", ""Tōkyō-to"", ""Tôkyô-to"", ""Tokyo Metropolis"", ""Tokio"", ""Tokyo Prefecture""]","Kisarazu, Chiba, Japan",0.732,,,0,0.0,0,1
1059,2026-01-01 20:16:45,1891,259487,In what city was Roman Nose born?,"[""Colorado"", ""CO"", ""State of Colorado"", ""Colo.""]",I don't know,,"Near Geary, Oklahoma (Kay County, Oklahoma)",0.25,1,0.6,1,0
1060,2026-01-01 20:16:46,328,2427,In what city was John Mitchell born?,"[""Dickson"", ""Dickson, Tennessee""]",I don't know,,"John Mitchell (labor leader) — born in Lawrence, Massachusetts",0.15,0,0.6,1,0
1061,2026-01-01 20:16:48,137,3269,In what city was Jim Roland born?,"[""Franklin"", ""Franklin, North Carolina""]","Norwood, Massachusetts",0.5143,,,0,0.0,0,1
1062,2026-01-01 20:16:50,221,110644,In what city was Gino Bianco born?,"[""Milan"", ""Milano"", ""Milan, Italy"", ""Milano, Italy"", ""Milano, Italia"", ""Mailand"", ""Milan Records""]",Milan,0.82,,,1,1.0,0,0
1063,2026-01-01 20:16:52,250,1338,In what city was Marcellus Stearns born?,"[""Lovell"", ""Lovell, Maine""]","Newnan, Georgia",0.84,,,0,0.0,0,1
1064,2026-01-01 20:16:53,347,26535,In what city was Egbert van der Poel born?,"[""Delft""]",Delft,0.9,,,1,1.0,0,0
1065,2026-01-01 20:16:55,659,13368,In what city was Pieter van Laer born?,"[""Haarlem"", ""Haarlem, North Holland"", ""Haerlem""]",Haarlem,0.89,,,1,1.0,0,0
1066,2026-01-01 20:16:56,20,847,In what city was Gösta Eriksson born?,"[""Vaxholm""]",I don't know,,"Gothenburg, Sweden",0.35,0,0.6,1,0
1067,2026-01-01 20:16:57,78,30760,In what city was Rob Lukachyk born?,"[""Jersey City"", ""Jersey City, New Jersey""]","Miami, Florida",0.26,,,0,0.0,0,1
1068,2026-01-01 20:16:59,187,8261,In what city was Don Reid born?,"[""Staunton"", ""Staunton, Virginia""]",I don't know,,"Don Reid (the lead singer of The Statler Brothers) was born in Staunton, Virginia.",0.25,1,0.6,1,0
1069,2026-01-01 20:17:00,2281,53439,In what city was Sue Vertue born?,"[""Surrey""]",London,0.86,,,0,0.0,0,1
1070,2026-01-01 20:17:02,57,265592,In what city was Pierre-Yves Barré born?,"[""Paris"", ""City of Light"", ""Paris, France""]",Paris,0.62,,,1,1.0,0,0
1071,2026-01-01 20:17:03,79,1523,In what city was Todd Sieben born?,"[""Geneseo"", ""Geneseo, Illinois""]","Rock Island, Illinois",0.86,,,0,0.0,0,1
1072,2026-01-01 20:17:05,160,6643,In what city was John Edward Campbell born?,"[""Lisburn""]",Belfast,0.88,,,0,0.0,0,1
1073,2026-01-01 20:17:06,77,265592,In what city was Louis Joseph Troost born?,"[""Paris"", ""City of Light"", ""Paris, France""]",Paris,0.84,,,1,1.0,0,0
1074,2026-01-01 20:17:08,102,131670,In what city was Jean Dorion born?,"[""Montreal"", ""Montréal"", ""City of Montreal"", ""Montreal, Quebec"", ""Ville de Montréal"", ""Ville de Montreal""]",Montreal,0.74,,,1,1.0,0,0
1075,2026-01-01 20:17:10,185,13920,In what city was Klaus Wunder born?,"[""Erfurt""]",I don't know,,"Munich, Germany",0.12,0,0.6,1,0
1076,2026-01-01 20:17:11,94,740,In what city was Heiko Balz born?,"[""Burg"", ""Burg bei Magdeburg"", ""Burg (bei Magdeburg)"", ""Burg (b Magdeburg)"", ""Stadt Burg""]","Burg bei Magdeburg, East Germany",0.88,,,1,1.0,0,0
1077,2026-01-01 20:17:12,534,257506,In what city was KK born?,"[""Minnesota"", ""MN"", ""Land of 10,000 Lakes"", ""Minnesota, United States"", ""State of Minnesota"", ""Minn."", ""US-MN""]",,,,,0,0.6,1,1
1078,2026-01-01 20:17:13,81,88244,In what city was Margot Shumway born?,"[""Cincinnati"", ""Cincy"", ""Cincinnati, Ohio"", ""Cinti"", ""Cincinnati, OH"", ""Cin City""]","Margot Shumway was born in Lincoln, Nebraska.",0.52,,,0,0.0,0,1
1079,2026-01-01 20:17:15,136,112627,In what city was Norbert Grund born?,"[""Prague"", ""Praha"", ""Hlavní město Praha"", ""City of Prague""]",Prague,0.88,,,1,1.0,0,0
1080,2026-01-01 20:17:16,108,16942,In what city was Jaakko Laakso born?,"[""Turku"", ""Åbo"", ""Aboa""]",Helsinki,0.85,,,0,0.0,0,1
1081,2026-01-01 20:17:17,13325,41285,"In what city was John Spencer-Churchill, 11th Duke of Marlborough born?","[""Blenheim Palace""]",London,0.72,,,0,0.0,0,1
1082,2026-01-01 20:17:19,60,23497,In what city was Vitaliy Sobko born?,"[""Kharkiv"", ""Kharkov"", ""Chárkiv"", ""Harkov"", ""Khar'kov"", ""Kharkoff""]",I don't know,,"Kharkiv, Ukraine",0.2,1,0.6,1,0
1083,2026-01-01 20:17:20,50,1317,In what city was Mikael Eriksson born?,"[""Karlskoga""]",I don't know,,Stockholm,0.25,0,0.6,1,0
1084,2026-01-01 20:17:21,137,1113,In what city was James W. Owens born?,"[""Franklin County"", ""Franklin County, Indiana""]","Cincinnati, Ohio",0.735,,,0,0.0,0,1
1085,2026-01-01 20:17:23,135,5624,In what city was John Johnson born?,"[""LaGrange"", ""LaGrange, Georgia"", ""La Grange""]",,,,,0,0.6,1,1
1086,2026-01-01 20:17:25,89,131455,In what city was Rodger Stevens born?,"[""Brooklyn"", ""Brooklyn, New York""]",I don't know,,New York City,0.62,0,0.6,1,0
1087,2026-01-01 20:17:26,171,17106,In what city was Gintautas Umaras born?,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",Kaunas,0.92,,,1,1.0,0,0
1088,2026-01-01 20:17:27,213,1641,In what city was Cooper Smeaton born?,"[""Carleton Place""]","Lindsay, Ontario",0.832,,,0,0.0,0,1
1089,2026-01-01 20:17:29,43,343,In what city was Liam Carroll born?,"[""Kinnitty""]",I don't know,,"Dublin, Ireland",0.35,0,0.6,1,0
1090,2026-01-01 20:17:30,51,2856,In what city was Wellington Santos da Silva born?,"[""Guarulhos""]",Ibirité,0.52,,,0,0.0,0,1
1091,2026-01-01 20:17:31,25,574,In what city was George Chambers born?,"[""Kimberley"", ""Kimberley, Nottinghamshire""]",Port of Spain,0.7,,,0,0.0,0,1
1092,2026-01-01 20:17:33,577,429,In what city was Will Little born?,"[""Fall Branch"", ""Fall Branch, Tennessee""]","Pasadena, California",0.32,,,0,0.0,0,1
1093,2026-01-01 20:17:34,614,138594,In what city was Benny Napoleon born?,"[""Detroit"", ""Motor City"", ""Detroit, Michigan"", ""Detroiit"", ""Detroit, MI"", ""The D""]","Detroit, Michigan",0.94,,,1,1.0,0,0
1094,2026-01-01 20:17:35,134,1393,In what city was Corey Bramlet born?,"[""Wheatland"", ""Wheatland, Wyoming""]","Boise, Idaho",0.75,,,0,0.0,0,1
1095,2026-01-01 20:17:36,425,327551,In what city was Daniel Hynes born?,"[""Chicago"", ""Chicago, Illinois"", ""The Windy City"", ""City by the Lake"", ""The Queen of the West"", ""Chi-Town"", ""Chitown"", ""The Second City"", ""City of Chicago"", ""City of Broad Shoulders"", ""Chi-Raq"", ""Chicago, IL""]","Chicago, Illinois",0.86,,,1,1.0,0,0
1096,2026-01-01 20:17:37,162,12214,In what city was Cloe Elmo born?,"[""Lecce""]",Naples,0.8743,,,0,0.0,0,1
1097,2026-01-01 20:17:38,74,30977,In what city was Marie-Hélène Aubert born?,"[""Nantes""]",Nantes,0.56,,,1,1.0,0,0
1098,2026-01-01 20:17:41,71,17671,In what city was Johann Gregor Memhardt born?,"[""Linz""]",Johann Gregor Memhardt was born in Pressburg (now Bratislava).,0.72,,,0,0.0,0,1
1099,2026-01-01 20:17:42,57,431,In what city was Franghískos Papamanólis born?,"[""Ano Syros""]",Chios,0.8734,,,0,0.0,0,1
1100,2026-01-01 20:17:44,155,8661,In what city was Juan Landázuri Ricketts born?,"[""Arequipa""]",Arequipa,0.89,,,1,1.0,0,0
1101,2026-01-01 20:17:45,633,11413,In what city was Nissim of Gerona born?,"[""Girona"", ""Girona, Spain"", ""Gérone"", ""Gerone"", ""Gerona"", ""Gerona, Spain"", ""Girona, Catalonia""]","Girona (Gerona), in Catalonia, Spain",0.72,,,1,1.0,0,0
1102,2026-01-01 20:17:46,112,289,In what city was hamza koudri born?,"[""Mila""]",Madrid,0.418,,,0,0.0,0,1
1103,2026-01-01 20:17:48,1678,60300,"In what city was Francisco Fernández de la Cueva, 10th Duke of Alburquerque born?","[""Genoa"", ""Genoa, Italy"", ""Genova, Italy"", ""Genova""]",Madrid,0.86,,,0,0.0,0,1
1104,2026-01-01 20:17:49,1053,1467,In what city was Archibald Willard born?,"[""Bedford"", ""Bedford, Ohio""]","Lodi, Ohio",0.84,,,0,0.0,0,1
1105,2026-01-01 20:17:51,49,1659,In what city was Stig Kleven born?,"[""Notodden""]",Notodden,0.7865,,,1,1.0,0,0
1106,2026-01-01 20:17:53,80,324750,In what city was Li Huai Min born?,"[""Hong Kong"", ""HKSAR"", ""HKG"", ""HK"", ""Hong Kong SAR"", ""China Hong Kong"", ""Hong Kong, China"", ""hk"", ""Hong Kong SAR, China"", ""🇭🇰"", ""Hong Kong Special Administrative Region"", ""Hongkong"", ""xiang gang""]",I don't know,,Beijing,0.25,0,0.6,1,0
1107,2026-01-01 20:17:54,115,4543,In what city was Alton Montgomery born?,"[""Griffin"", ""Griffin, Georgia""]","Greenwood, Mississippi",0.795,,,0,0.0,0,1
1108,2026-01-01 20:17:56,2796,1518,In what city was Joanna Elisabeth of Holstein-Gottorp born?,"[""Gottorf Castle""]","Itenburg (Itzehoe), Duchy of Holstein-Gottorp — more precisely Itzehoe, Holstein",0.48,,,0,0.0,0,1
1109,2026-01-01 20:17:57,298,523018,In what city was Richard Rawlinson born?,"[""London"", ""London, UK"", ""London, United Kingdom"", ""London, England"", ""Modern Babylon""]",London,0.64,,,1,1.0,0,0
1110,2026-01-01 20:17:59,125,386,In what city was Valérie Létard born?,"[""Orchies""]",Valenciennes,0.94,,,0,0.0,0,1
1111,2026-01-01 20:18:00,132,217,In what city was María Milagros Véliz born?,"[""Guacara""]","Caracas, Venezuela",0.66,,,0,0.0,0,1
1112,2026-01-01 20:18:01,54,122060,In what city was Florian Reichstädter born?,"[""Vienna"", ""Wien"", ""Vienna, Austria"", ""W""]",Vienna,0.99,,,1,1.0,0,0
1113,2026-01-01 20:18:02,68,3572,In what city was Jean-Georges Lefranc de Pompignan born?,"[""Montauban"", ""Rive-Civique""]",Toulouse,0.72,,,0,0.0,0,1
1114,2026-01-01 20:18:04,88,666,In what city was Brad Goddard born?,"[""Lucan Biddulph""]",I don't know,,"Ottawa, Ontario, Canada",0.25,0,0.6,1,0
