dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
401,2026-01-07 00:44:53,5396,24952,What is Lothrop Stoddard's occupation?,"[""journalist"", ""journo"", ""journalists""]","He was an American historian, journalist, and political theorist known for his work as a white supremacist and eugenicist writer.",0.9,,,1,1.0,0,0
402,2026-01-07 00:44:54,11127,5896,What is G.E.M.'s occupation?,"[""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]",G.E.M. is a singer-songwriter and performer (pop singer).,0.86,,,1,1.0,0,0
403,2026-01-07 00:44:56,316,6538,What is Larry Sitsky's occupation?,"[""composer"", ""pianist""]","Australian composer, pianist and music educator",0.9047,,,1,1.0,0,0
404,2026-01-07 00:44:57,78912,81374,What is Brigitte Bardot's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""model"", ""fashion model"", ""sitter"", ""poser""]","French actress, singer, and animal rights activist (primarily known as an actress)",0.86,,,1,1.0,0,0
405,2026-01-07 00:44:59,6421,12806,What is Alexander Bogdanov's occupation?,"[""economist"", ""economists"", ""journalist"", ""journo"", ""journalists"", ""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors"", ""philosopher""]","Physician, philosopher, scientist, and science fiction writer (Russian polymath; also a revolutionary and founder of the proletkult movement)",0.82,,,1,1.0,0,0
406,2026-01-07 00:45:00,3130,81374,What is Chris Lang's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.2,1,0
407,2026-01-07 00:45:01,622,81374,What is Pamela Winslow's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Pamela Winslow is an actress.,0.82,,,1,1.0,0,0
408,2026-01-07 00:45:03,82,24952,What is Alan Bjerga's occupation?,"[""journalist"", ""journo"", ""journalists""]","Alan Bjerga is a journalist and author (he's worked as a national correspondent for Bloomberg News and as a writer covering agriculture, food policy, and related topics).",0.82,,,1,1.0,0,0
409,2026-01-07 00:45:04,162,16182,What is Tadhg Dall Ó hUiginn's occupation?,"[""poet"", ""poetess"", ""bard""]",He was a poet (Irish bard).,0.86,,,1,1.0,0,0
410,2026-01-07 00:45:05,44715,26544,What is Leigh Whannell's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter"", ""actor"", ""actress"", ""actors"", ""actresses""]","Screenwriter, director, and actor",0.9543,,,1,1.0,0,0
411,2026-01-07 00:45:06,1534,16182,What is Yannis Ritsos's occupation?,"[""poet"", ""poetess"", ""bard""]",Poet,0.95,,,1,1.0,0,0
412,2026-01-07 00:45:08,2804,42844,What is Andy C's occupation?,"[""disc jockey"", ""DJ"", ""dee jay"", ""dj"", ""D.J."", ""disk jockey"", ""dee-jay"", ""deejay"", ""disquaire"", ""discaire"", ""record producer"", ""music producer""]",Drum and bass DJ and record producer,0.92,,,1,1.0,0,0
413,2026-01-07 00:45:09,514,42844,What is Frequency's occupation?,"[""disc jockey"", ""DJ"", ""dee jay"", ""dj"", ""D.J."", ""disk jockey"", ""dee-jay"", ""deejay"", ""disquaire"", ""discaire"", ""record producer"", ""music producer""]",,,,,0,0.2,1,1
414,2026-01-07 00:45:10,141,81374,What is Zoran Rankić's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Zoran Rankić was a Serbian actor.,0.76,,,1,1.0,0,0
415,2026-01-07 00:45:11,304,25692,What is Chitra Bahadur K.C.'s occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.95,,,1,1.0,0,0
416,2026-01-07 00:45:12,1017,42844,What is Ski Beatz's occupation?,"[""record producer"", ""music producer""]",Record producer and hip hop producer (music producer),0.92,,,1,1.0,0,0
417,2026-01-07 00:45:14,264,17531,What is Siegfried Czapski's occupation?,"[""physicist""]",Siegfried Czapski was an optician and physicist (optician/optical instrument maker).,0.8426,,,1,1.0,0,0
418,2026-01-07 00:45:15,166,28389,What is George Minor's occupation?,"[""composer""]",I don't know,,,,0,0.2,1,0
419,2026-01-07 00:45:16,686,25692,What is Lord George Hamilton's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,British Conservative politician and Member of Parliament (served as First Lord of the Admiralty and held other government posts),0.25,1,0.2,1,0
420,2026-01-07 00:45:18,446,57327,What is Mariángel  Carolina Ruiz Diaz's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""model"", ""fashion model"", ""sitter"", ""poser""]",Mariángel Carolina Ruiz Díaz is a Venezuelan model and beauty queen (Miss Venezuela 2002; Miss Universe 2003 contestant).,0.76,,,1,1.0,0,0
421,2026-01-07 00:45:19,167,5896,What is Michael Shelley's occupation?,"[""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]",I don't know,,Michael Shelley is a long-distance runner (marathoner) — an American competitive long-distance runner.,0.22,0,0.2,1,0
422,2026-01-07 00:45:20,1632,81374,What is Anjali Sudhakar's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.2,1,0
423,2026-01-07 00:45:22,761,9649,What is Greg Miller's occupation?,"[""cartoonist"", ""graphic artist"", ""animator"", ""illustrator"", ""animator"", ""animation artist"", ""cartoonist"", ""graphic artist"", ""storyboard artist"", ""story artist"", ""visualizer""]","Greg Miller is a video game journalist, host, and media personality (co-founder and host at Kinda Funny; formerly a contributor at IGN and Giant Bomb).",0.62,,,0,-1.0,0,1
424,2026-01-07 00:45:23,88,81374,What is Rose Beaudet's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.2,1,0
425,2026-01-07 00:45:24,72,28389,What is Jean Gabriel Marie's occupation?,"[""composer""]",I don't know,,,,0,0.2,1,0
426,2026-01-07 00:45:25,876,81374,What is Ava Deluca-Verley's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.88,,,1,1.0,0,0
427,2026-01-07 00:45:26,337,81374,What is Sayaka Ichii's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Singer and former pop idol (Japanese singer; former member of Morning Musume),0.83,,,0,-1.0,0,1
428,2026-01-07 00:45:27,75,25692,What is George Birnie Esslemont's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.43,1,0.2,1,0
429,2026-01-07 00:45:29,18722,81374,What is Tiffany Pollard's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Reality television personality, actress, and media personality (best known as a reality TV star)",0.8745,,,1,1.0,0,0
430,2026-01-07 00:45:30,89,81374,What is Shorty Hamilton's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.2,1,0
431,2026-01-07 00:45:31,206,10281,What is Ajay Kumar Parida's occupation?,"[""biologist"", ""biologists""]",I don't know,,,,0,0.2,1,0
432,2026-01-07 00:45:32,1104,22447,What is Baruch Steinberg's occupation?,"[""rabbi"", ""Rav""]",I don't know,,,,0,0.2,1,0
433,2026-01-07 00:45:33,16435,81374,What is Charles Martin Smith's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""actor"", ""actress"", ""actors"", ""actresses""]","Actor, director, and screenwriter",0.879,,,1,1.0,0,0
434,2026-01-07 00:45:34,1034,25692,What is Bobby Henon's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He is a politician and union leader (member of the Philadelphia City Council and former IBEW local official).,0.82,,,1,1.0,0,0
435,2026-01-07 00:45:35,1753,28389,What is Erwin Schulhoff's occupation?,"[""composer"", ""pianist""]",He was a composer and pianist.,0.98,,,1,1.0,0,0
436,2026-01-07 00:45:36,114,28889,What is A. Lawrence Kocher's occupation?,"[""architect""]",Architect and architectural editor,0.8723,,,1,1.0,0,0
437,2026-01-07 00:45:37,155,43223,What is John Andrew Martin's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He was a politician (served as a U.S. Representative and former mayor/governor-level politician).,0.44,,,1,1.0,0,0
438,2026-01-07 00:45:39,43544,25692,What is Salvador Allende's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (President of Chile),0.98,,,1,1.0,0,0
439,2026-01-07 00:45:40,74,17531,What is Nandor Balazs's occupation?,"[""physicist""]",Nándor Balázs was a Hungarian-American theoretical physicist.,0.86,,,1,1.0,0,0
440,2026-01-07 00:45:41,83,28389,What is Maurice Le Boucher's occupation?,"[""composer"", ""organist"", ""organ player""]",Maurice Le Boucher was a French sculptor.,0.7293,,,0,-1.0,0,1
441,2026-01-07 00:45:43,35,25692,What is T. P. Poonatchi's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
442,2026-01-07 00:45:44,296,25692,What is Joni Jenkins's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Joni Jenkins is a politician (state legislator).,0.25,1,0.2,1,0
443,2026-01-07 00:45:45,112,26544,What is Martin Shapiro's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Political scientist and professor (specializing in public law and public policy),0.81,,,0,-1.0,0,1
444,2026-01-07 00:45:47,309,20534,What is Gabriel Gonsum Ganaka's occupation?,"[""priest"", ""reverend"", ""priestess""]",I don't know,,"Roman Catholic Archbishop (archbishop of Jos, Nigeria)",0.48,0,0.2,1,0
445,2026-01-07 00:45:48,197,25692,What is Max Fechner's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Max Fechner was a German lawyer and politician who served as Minister of Justice in East Germany.,0.86,,,1,1.0,0,0
446,2026-01-07 00:45:51,125,25692,What is Augustine Steward's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Augustine Steward was a 16th-century English politician and merchant who served as Mayor of Norwich.,0.7625,,,1,1.0,0,0
447,2026-01-07 00:45:52,1109,11827,What is Andrew Ure's occupation?,"[""chemist"", ""chemists""]","Scottish industrial chemist, academic and author",0.8462,,,1,1.0,0,0
448,2026-01-07 00:45:53,128,17223,What is Guy Joseph Bonnet's occupation?,"[""major general"", ""major-general"", ""MG"", ""Maj.Gen."", ""M.Gen."", ""two-star general"", ""Major general""]",I don't know,,,,0,0.2,1,0
449,2026-01-07 00:45:54,6512,22431,What is Rhea Silvia's occupation?,"[""Vestal Virgin""]",Rhea Silvia was a vestal virgin (a priestess of Vesta in ancient Roman religion).,0.85,,,1,1.0,0,0
450,2026-01-07 00:45:56,50572,26544,What is Jason Reitman's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]","Jason Reitman is a film director, screenwriter, and producer.",0.92,,,1,1.0,0,0
451,2026-01-07 00:45:57,224,58642,What is Lewis J. Rachmil's occupation?,"[""film producer"", ""movie producer"", ""producer""]",Film producer,0.75,,,1,1.0,0,0
452,2026-01-07 00:45:58,71,25692,What is René Bégin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,René Bégin was a Canadian politician (member of the House of Commons / MP).,0.2765,1,0.2,1,0
453,2026-01-07 00:45:59,2922,23111,What is Johann Heinrich Lambert's occupation?,"[""astronomer"", ""physicist"", ""mathematician""]","Mathematician (also physicist, astronomer, philosopher, and logician)",0.84,,,1,1.0,0,0
454,2026-01-07 00:46:01,62,12368,What is Robert Jonckheere's occupation?,"[""astronomer""]",French astronomer,0.86,,,1,1.0,0,0
455,2026-01-07 00:46:03,1016,24952,What is Klaus Rainer Röhl's occupation?,"[""journalist"", ""journo"", ""journalists""]","Klaus Rainer Rohl (Klaus Rainer Röhl) is a German journalist, author, and former magazine editor — best known as the founder and editor of the leftist magazine Konkret.",0.86,,,1,1.0,0,0
456,2026-01-07 00:46:04,1444,8090,What is Yuki Kaida's occupation?,"[""seiyū"", ""Japanese voice actress"", ""seiyuu"", ""seiyu"", ""Japanese voice actor""]",Yuki Kaida is a Japanese voice actress (seiyuu) and narrator.,0.92,,,1,1.0,0,0
457,2026-01-07 00:46:07,118,81374,What is Tracy Coogan's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.2,1,0
458,2026-01-07 00:46:08,83,25692,What is Arafan Camara's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
459,2026-01-07 00:46:09,68,25692,What is George Lewis's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,George Lewis is a musician (jazz trombonist and composer).,0.25,0,0.2,1,0
460,2026-01-07 00:46:10,52,25692,What is Louis O'Dea's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
461,2026-01-07 00:46:11,5087,25692,What is Mohamed Bazoum's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (he is the President of Niger),0.99,,,1,1.0,0,0
462,2026-01-07 00:46:13,157667,81374,What is Dennis Rodman's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Former professional basketball player (NBA), currently often described as a sports analyst/celebrity and occasional actor/coach — best known as a retired professional basketball player.",0.68,,,1,1.0,0,0
463,2026-01-07 00:46:14,125,25692,What is Guo Gengmao's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.86,,,1,1.0,0,0
464,2026-01-07 00:46:15,54,20534,What is Derek Ingram Hill's occupation?,"[""priest"", ""reverend"", ""priestess""]",Derek Ingram Hill was an English Anglican priest (churchman) and liturgical scholar.,0.62,,,1,1.0,0,0
465,2026-01-07 00:46:17,117,25692,What is Jacques Monasch's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He is a Dutch politician (former member of the House of Representatives) and political consultant.,0.67,,,1,1.0,0,0
466,2026-01-07 00:46:18,26,25692,What is Sebaki Devi Das Tatma's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
467,2026-01-07 00:46:18,130,20559,What is Robert Antoine's occupation?,"[""missionary"", ""Christian missionary""]",I don't know,,,,0,0.2,1,0
468,2026-01-07 00:46:20,73,25692,What is Howard Fowles's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
469,2026-01-07 00:46:21,788,25692,What is Seif Sharif Hamad's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He was a Zanzibari politician — specifically a long-time Tanzanian/Zanzibari politician who served as First Vice President of Zanzibar and leader of the ACT Wazalendo party (previously a leader of CUF).,0.87,,,1,1.0,0,0
470,2026-01-07 00:46:22,1174,81374,What is Fernanda Vasconcellos's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.92,,,1,1.0,0,0
471,2026-01-07 00:46:23,73,24952,What is Julia de Asensi's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,,,0,0.2,1,0
472,2026-01-07 00:46:24,96,81374,What is Đurđa Ivezić's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Đurđa Ivezić was a Croatian actress (film, television and voice actress).",0.9,,,1,1.0,0,0
473,2026-01-07 00:46:26,365,24195,What is Rick Wilson's occupation?,"[""farmer"", ""agriculturist"", ""grower"", ""raiser"", ""cultivator"", ""agriculturer"", ""farmer (occupation)"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Political consultant, strategist, and author",0.88,,,1,1.0,0,0
474,2026-01-07 00:46:28,225,14886,"What is John Campbell, 3rd Earl of Breadalbane and Holland's occupation?","[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Scottish peer and politician (3rd Earl of Breadalbane and Holland was a Scottish nobleman and politician),0.62,,,1,1.0,0,0
475,2026-01-07 00:46:29,131,24952,What is Ya'akov Ahimeir's occupation?,"[""journalist"", ""journo"", ""journalists""]",Israeli journalist and broadcaster,0.88,,,1,1.0,0,0
476,2026-01-07 00:46:31,14972,10281,What is Jean-Baptiste de Lamarck's occupation?,"[""biologist"", ""biologists""]",Naturalist (French naturalist and biologist; also a botanist and zoologist),0.98,,,1,1.0,0,0
477,2026-01-07 00:46:32,109,48188,What is James Anderson's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]",I don't know,,,,0,0.2,1,0
478,2026-01-07 00:46:33,7878,28389,What is Jeet Ganguly's occupation?,"[""composer""]",Music composer and playback singer,0.86,,,1,1.0,0,0
479,2026-01-07 00:46:34,106,45772,What is Žarko Petan's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]","Žarko Petan was a Slovenian writer, essayist, screenwriter, and theatre director (also known as a satirist and humorist).",0.603,,,1,1.0,0,0
480,2026-01-07 00:46:35,291,12368,What is Akimasa Nakamura's occupation?,"[""astronomer""]",Astronomer,0.913,,,1,1.0,0,0
481,2026-01-07 00:46:37,45,25692,What is Thomas Widdrington's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
482,2026-01-07 00:46:38,5209,26544,What is Will Smith's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter"", ""actor"", ""actress"", ""actors"", ""actresses""]","Actor, rapper, and producer",0.98,,,1,1.0,0,0
483,2026-01-07 00:46:39,74,28889,What is Jean-Marie-Victor Viel's occupation?,"[""architect""]",Architect,0.8723,,,1,1.0,0,0
484,2026-01-07 00:46:41,651,48188,What is Eckart von Hirschhausen's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]","He is a German physician (medical doctor), comedian, author, and television presenter — commonly described as a physician and comedian.",0.88,,,1,1.0,0,0
485,2026-01-07 00:46:43,513,14886,What is Enos Thompson Throop's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Enos Thompson Throop was a politician and lawyer; he served as the Governor of New York.,0.982,,,1,1.0,0,0
486,2026-01-07 00:46:44,5804,81374,What is Ali Hillis's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress (voice actress and television/film actress),0.95,,,1,1.0,0,0
487,2026-01-07 00:46:45,757,25692,What is Dinesh Singh's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
488,2026-01-07 00:46:46,90,11011,What is Virginia Haviland's occupation?,"[""librarian"", ""library staff""]",I don't know,,Librarian and children's literature specialist (author and librarian),0.33,1,0.2,1,0
489,2026-01-07 00:46:47,1915,81374,What is Val McLane's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Val McLane is an actress (also a director and drama teacher).,0.62,,,1,1.0,0,0
490,2026-01-07 00:46:49,261,28389,What is Heinrich Hofmann's occupation?,"[""composer"", ""pianist""]",I don't know,,Heinrich Hofmann was a German painter.,0.25,0,0.2,1,0
491,2026-01-07 00:46:49,54,25692,What is Frances Josephy's occupation?,"[""journalist"", ""journo"", ""journalists"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
492,2026-01-07 00:46:51,854,25747,What is Pyotr Lavrov's occupation?,"[""philosopher""]","Pyotr Lavrov was a Russian philosopher, sociologist, publicist, and revolutionary (socialist theorist and Narodnik activist).",0.92,,,1,1.0,0,0
493,2026-01-07 00:46:52,106,7072,What is Uri Nakayama's occupation?,"[""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter"", ""hairdresser"", ""hairstylist"", ""hair stylist"", ""hair dresser"", ""beautician"", ""hairdressers""]",I don't know,,Musician (singer-songwriter),0.25,1,0.2,1,0
494,2026-01-07 00:46:53,4752,10107,What is Edward Drinker Cope's occupation?,"[""geologist""]",He was a paleontologist (also a comparative anatomist and herpetologist).,0.992,,,0,-1.0,0,1
495,2026-01-07 00:46:55,182,25692,What is Edwin N. Hubbell's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Farmer and U.S. Representative (member of the U.S. House of Representatives),0.25,0,0.2,1,0
496,2026-01-07 00:46:56,15101521,16427,What is Donald Trump's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""socialite"", ""prominent person"", ""real estate development"", ""property development"", ""Real estate development"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol"", ""business magnate"", ""businessperson"", ""tycoon"", ""magnate""]",Businessman and politician (former President of the United States),0.98,,,1,1.0,0,0
497,2026-01-07 00:46:58,89,28889,What is John Williams Tobey's occupation?,"[""architect""]",I don't know,,Architect,0.25,1,0.2,1,0
498,2026-01-07 00:46:59,151,25692,What is Ivan III Drašković's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Ivan III Drašković was a Croatian nobleman and politician (Ban of Croatia),0.25,1,0.2,1,0
499,2026-01-07 00:47:00,140,20534,What is Michael's occupation?,"[""priest"", ""reverend"", ""priestess""]",,,,,0,0.2,1,1
500,2026-01-07 00:47:01,43,24952,What is Jorge Traverso's occupation?,"[""journalist"", ""journo"", ""journalists""]",Jorge Traverso is an Argentine television journalist and news anchor.,0.72,,,1,1.0,0,0
501,2026-01-07 00:47:02,4026,81374,What is Peter's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",,,,,0,0.2,1,1
502,2026-01-07 00:47:03,428,81374,What is Mariví Bilbao's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",She was an actress.,0.95,,,1,1.0,0,0
503,2026-01-07 00:47:05,14410,44000,What is Mark T. Vande Hei's occupation?,"[""astronaut"", ""spacionaut"", ""astronauts"", ""space traveller""]",Astronaut (NASA astronaut; United States Army officer and engineer by background),0.96,,,1,1.0,0,0
504,2026-01-07 00:47:06,909,81374,What is Dick Rude's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor and film director,0.64,,,1,1.0,0,0
505,2026-01-07 00:47:07,841,8194,What is Robert D. Cardona's occupation?,"[""animator"", ""animation artist"", ""cartoonist"", ""graphic artist""]","Television producer, director, and writer",0.86,,,0,-1.0,0,1
506,2026-01-07 00:47:09,3812,385976,What is Michael Lynton's occupation?,"[""chief executive officer"", ""CEO"", ""CE"", ""CEx"", ""chief executive""]",Business executive in the media and entertainment industry (formerly CEO of Sony Entertainment/Chairman and CEO of Sony Pictures Entertainment; also served as CEO of Penguin Random House and was co-chairman of Snap Inc.'s board),0.67,,,1,1.0,0,0
507,2026-01-07 00:47:10,216,15457,What is Harding of Bristol's occupation?,"[""magistrate""]",I don't know,,,,0,0.2,1,0
508,2026-01-07 00:47:11,1961,45772,What is Brent Huff's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""model"", ""fashion model"", ""sitter"", ""poser""]",Brent Huff is an actor (also a film director and producer).,0.84,,,1,1.0,0,0
509,2026-01-07 00:47:13,355,25692,What is Gina Krog's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Norwegian women's rights activist and suffragist (also a journalist and teacher),0.91,,,0,-1.0,0,1
510,2026-01-07 00:47:14,147,25692,What is Arkady Chernetsky's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Russian politician (Mayor of Yekaterinburg / former governor and long-time political figure),0.82,,,1,1.0,0,0
511,2026-01-07 00:47:15,142,81374,What is Shirley Palmer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.2,1,0
512,2026-01-07 00:47:16,74,10855,What is Paolo Pellizzari's occupation?,"[""photographer"", ""photog"", ""photographers""]",Paolo Pellizzari is a photographer.,0.76,,,1,1.0,0,0
513,2026-01-07 00:47:18,671,25692,What is G. Karunakara Reddy's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.82,,,1,1.0,0,0
514,2026-01-07 00:47:19,78,25692,What is Petr Mlsna's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Petr Mlsna is a Czech politician and civil servant; he served as a Minister without portfolio (chairman of the Cabinet Office) in the Czech government.,0.54,,,1,1.0,0,0
515,2026-01-07 00:47:21,126,25692,What is Neville Ashenheim's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Neville Ashenheim is a lawyer (attorney),0.25,0,0.2,1,0
516,2026-01-07 00:47:22,190041,5896,What is Billy Joel's occupation?,"[""composer"", ""pianist"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]","Singer-songwriter, musician, and pianist (also a composer and recording artist)",0.93,,,1,1.0,0,0
517,2026-01-07 00:47:23,121,25692,What is Nina Varlamova's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
518,2026-01-07 00:47:25,651,10855,What is Ruth Harriet Louise's occupation?,"[""photographer"", ""photog"", ""photographers""]",Photographer (specifically a Hollywood portrait photographer),0.91,,,1,1.0,0,0
519,2026-01-07 00:47:26,35,25692,What is Lorena Corona Valdés's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
520,2026-01-07 00:47:27,34399,81374,What is Darrell Hammond's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Actor, comedian, and impressionist (best known as a longtime cast member and impressionist on Saturday Night Live)",0.95,,,1,1.0,0,0
521,2026-01-07 00:47:28,10742,6538,What is Bedřich Smetana's occupation?,"[""composer"", ""pianist""]",Composer (Czech composer),0.98,,,1,1.0,0,0
522,2026-01-07 00:47:30,39,25692,"What is Sir Thomas Clarges, 3rd Baronet's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Member of Parliament (British politician),0.72,,,1,1.0,0,0
523,2026-01-07 00:47:31,29,25692,What is Donald Robert Macgregor's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
524,2026-01-07 00:47:33,153,24952,What is Jari Porttila's occupation?,"[""journalist"", ""journo"", ""journalists""]",Jari Porttila is a Finnish sports journalist and sports commentator.,0.8235,,,1,1.0,0,0
525,2026-01-07 00:47:35,393,11699,What is David J. Brown's occupation?,"[""computer scientist""]",I don't know,,David J. Brown is a cricketer (former English cricketer).,0.25,0,0.2,1,0
526,2026-01-07 00:47:36,2459,32596,What is Claudio Naranjo's occupation?,"[""psychiatrist"", ""alienist"", ""head-shrinker"", ""shrinker""]","Psychiatrist, psychotherapist, and author",0.8889,,,1,1.0,0,0
527,2026-01-07 00:47:37,3528,81374,What is Eric Flynn's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.2,1,0
528,2026-01-07 00:47:38,167,16808,What is Honor Harger's occupation?,"[""curator"", ""museum curator"", ""keeper""]",I don't know,,,,0,0.2,1,0
529,2026-01-07 00:47:40,43,25692,What is Clement Baker's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.2,1,0
530,2026-01-07 00:47:41,242,81374,What is Alleppey Vincent's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.85,,,1,1.0,0,0
