dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
2786,2026-01-07 23:23:34,558,790,Who is the father of Reveal?,"[""Kaveh Golestan""]",I don't know,,The father of Reveal is Abyssinia (Note: this is a speculative guess; I do not know the correct answer),0.1,0,0.8,1,0
2787,2026-01-07 23:23:36,666,8800,Who is the father of Li Xian?,"[""Emperor Gaozong of Tang"", ""Tianhuang dasheng dahong xiao huangdi"", ""Li Zhi"", ""Weishan"", ""Tang Gaozong"", ""Tianhuangdadi"", ""Gaozong""]",Emperor Gaozong of Tang (Li Zhi),0.62,,,1,1.0,0,0
2788,2026-01-07 23:23:37,4100,110097,"Who is the father of Edward of Middleham, Prince of Wales?","[""Richard III of England"", ""Richard III"", ""King Richard III""]",Richard III of England,0.99,,,1,1.0,0,0
2789,2026-01-07 23:23:38,3655,42006,Who is the father of Abby Rockefeller?,"[""David Rockefeller""]",David Rockefeller,0.86,,,1,1.0,0,0
2790,2026-01-07 23:23:39,389,397,Who is the father of Ariarathes V of Cappadocia?,"[""Ariarathes IV of Cappadocia""]",Ariarathes IV of Cappadocia,0.92,,,1,1.0,0,0
2791,2026-01-07 23:23:42,258,180,Who is the father of Goi?,"[""Gaeru""]",I don't know,,"Gomorrah's father was Ham — if ""Goi"" refers to the biblical figure ""Goi"" (uncertain identity), a best guess is that Goi is not a widely known biblical/person name; if the intended name was ""Goi"" from some specific fictional work, I cannot determine the father without more context.",0.25,0,0.8,1,0
2792,2026-01-07 23:23:43,100666,495298,Who is the father of Chelsea Clinton?,"[""Bill Clinton"", ""William Jefferson Clinton"", ""William Jefferson Blythe III"", ""William Jefferson Blythe"", ""William J. Clinton"", ""Clinton"", ""William Jefferson \""Bill\"" Clinton"", ""William Clinton"", ""President Clinton"", ""President Bill Clinton"", ""Kelindun"", ""William Jefferson, IV Blythe"", ""Bill Klinton"", ""WJC""]",Bill Clinton,0.98,,,1,1.0,0,0
2793,2026-01-07 23:23:44,130900,162820,Who is the father of Apollo?,"[""Zeus""]",Zeus,0.98,,,1,1.0,0,0
2794,2026-01-07 23:23:45,2239,2159,Who is the father of Sarfaraz Khan?,"[""Shuja-ud-Din Muhammad Khan"", ""Mirza Shuja ud-din Muhammad Khan""]",Mirza Muhammad Khan (also known as Mirza Muhammad Khan Najm-i-Sani),0.32,,,0,0.0,0,1
2795,2026-01-07 23:23:46,1070,322,Who is the father of Natalia Kukulska?,"[""Jarosław Kukulski""]",Jaromir Kukulski,0.9865,,,0,0.0,0,1
2796,2026-01-07 23:23:47,128,335,Who is the father of Sebastian Asch?,"[""Roland Asch""]",Roland Asch,0.9,,,1,1.0,0,0
2797,2026-01-07 23:23:49,757,718,Who is the father of Whalebone?,"[""Waxy""]",I don't know,,Whalebone's father is the stallion Sir Hercules,0.2734,0,0.8,1,0
2798,2026-01-07 23:23:50,305,736,"Who is the father of Johann VII, Duke of Mecklenburg?","[""John Albert I, Duke of Mecklenburg"", ""Johann Albrecht I Herzog von Mecklenburg""]","John Albert I, Duke of Mecklenburg",0.83,,,1,1.0,0,0
2799,2026-01-07 23:23:51,995,985,Who is the father of Jacob ben Asher?,"[""Asher ben Jehiel"", ""Rosh"", ""the Rosh"", ""Asher ben Yechiel"", ""Asher ben Yehiel"", ""Rabbeinu Asher""]",Asher ben Jehiel (the Rosh),0.82,,,1,1.0,0,0
2800,2026-01-07 23:23:52,135,78,Who is the father of Erwin Neutzsky-Wulff?,"[""Aage Neutzsky-Wulff""]",Poul Neutzsky-Wulff,0.82,,,0,0.0,0,1
2801,2026-01-07 23:23:53,3460,49183,Who is the father of Ismene?,"[""Oedipus""]",Oedipus,0.82,,,1,1.0,0,0
2802,2026-01-07 23:23:54,142,98,Who is the father of Jan V of Zator?,"[""Wenceslaus I of Zator"", ""Václav Osvětimsko-Zátorský""]",Wenceslaus I of Zator,0.87,,,1,1.0,0,0
2803,2026-01-07 23:23:55,365,156,Who is the father of Zhang Tianxi?,"[""Zhang Jun""]",Zhang Jun,0.87,,,1,1.0,0,0
2804,2026-01-07 23:23:57,625,498,Who is the father of Praxedes?,"[""Saint Pudens""]",I don't know,,,,0,0.8,1,0
2805,2026-01-07 23:23:58,262,132,"Who is the father of Ermengarde, Viscountess of Narbonne?","[""Aimery II of Narbonne"", ""Aimeric II""]",Aimery II of Narbonne,0.82,,,1,1.0,0,0
2806,2026-01-07 23:23:59,176,160,Who is the father of Muhammad Ibn Abi'l-Saj?,"[""Abi'l-Saj Devdad""]",Abi'l-Saj Devdad (also known as Abu'l-Saj Devdad),0.81,,,1,1.0,0,0
2807,2026-01-07 23:24:01,6270,438,Who is the father of John Edward Gray?,"[""Samuel Frederick Gray"", ""Gray""]",Samuel Frederick Gray,0.72,,,1,1.0,0,0
2808,2026-01-07 23:24:02,1746,3343,"Who is the father of Prince Ferdinand, Duke of Alençon?","[""Prince Louis, Duke of Nemours""]","Prince Louis, Duke of Orléans",0.26,,,0,0.0,0,1
2809,2026-01-07 23:24:03,8553,11316,Who is the father of Rajshree?,"[""V. Shantaram"", ""Shantaram Rajaram Vankudre""]",I don't know,,,,0,0.8,1,0
2810,2026-01-07 23:24:04,6215,162820,Who is the father of Atë?,"[""Zeus""]",Zeus,0.84,,,1,1.0,0,0
2811,2026-01-07 23:24:05,9692,90064,Who is the father of Umm Kulthum bint Ali ibn Abi Talib?,"[""Alī ibn Abī Ṭālib"", ""Ali"", ""Lion of God"", ""Al-Murtaza"", ""Haydar"", ""Father of the Soil"", ""Abu Turab"", ""Leader of the Faithful"", ""Door of the City of Knowledge""]",Ali ibn Abi Talib,0.98,,,1,1.0,0,0
2812,2026-01-07 23:24:07,217,566,Who is the father of Heinrich Gustav Reichenbach?,"[""Ludwig Reichenbach"", ""Heinrich Gottlieb Ludwig Reichenbach"", ""Rchb.""]",Heinrich Gottlieb Ludwig Reichenbach,0.985,,,1,1.0,0,0
2813,2026-01-07 23:24:08,12953,273103,Who is the father of Sydney Chaplin?,"[""Charlie Chaplin"", ""Charles Spencer Chaplin"", ""Charles Chaplin"", ""Sir Charles Spencer Chaplin""]",Charlie Chaplin,0.98,,,1,1.0,0,0
2814,2026-01-07 23:24:09,30362,47836,Who is the father of Fahd bin Abdulaziz Al Saud?,"[""Ibn Saud"", ""ʻAbd al-ʻAzīz ibn ʻAbd al-Raḥmān ibn Faisal Āl Saʻūd,"", ""Abdulaziz"", ""Abdulaziz ibn Abdul Rahman ibn Faisal ibn Turki ibn Abdullah ibn Muhammad Al Saud"", ""King Abdulaziz bin Abdul Rahman"", ""King Abdulaziz of Saudi Arabia"", ""Abdulaziz bin Abdul Rahman Al Saud""]",King Abdulaziz ibn Abdul Rahman Al Saud (also known as Ibn Saud),0.9975,,,1,1.0,0,0
2815,2026-01-07 23:24:10,194,222,Who is the father of Merric Boyd?,"[""Arthur Merric Boyd""]",Arthur Merric Boyd,0.92,,,1,1.0,0,0
2816,2026-01-07 23:24:12,1332,45978,Who is the father of Mother Mary Alphonsa?,"[""Nathaniel Hawthorne"", ""Nathaniel Hathorne"", ""Monsieur de l'Aubépine"", ""N. H.""]",I don't know,,The father of Mother Mary Alphonsa is likely named Joseph (Joseph [surname unknown]),0.25,0,0.8,1,0
2817,2026-01-07 23:24:14,18706,7051,Who is the father of Emperor Taizong of Tang?,"[""Emperor Gaozu of Tang"", ""Shude"", ""Lǐ Yuān"", ""Taiwu"", ""Shenyao dasheng daguang xiao huangdi"", ""Li Yuan"", ""Gaozu"", ""Emperor Gaozu"", ""Li yuan""]",Li Yuan (Emperor Gaozu of Tang),0.98,,,1,1.0,0,0
2818,2026-01-07 23:24:15,96,4161,Who is the father of Blue Peter?,"[""War Admiral""]",John Noakes,0.12,,,0,0.0,0,1
2819,2026-01-07 23:24:16,51,74,Who is the father of Hans Holtedahl?,"[""Olaf Holtedahl""]",Ivar Holtedahl,0.84,,,0,0.0,0,1
2820,2026-01-07 23:24:17,9012,10069,Who is the father of Matilda of Scotland?,"[""Malcolm III of Scotland"", ""Malcolm Canmore""]",Malcolm III of Scotland,0.965,,,1,1.0,0,0
2821,2026-01-07 23:24:18,11458,36093,Who is the father of Louis X of France?,"[""Philip IV of France"", ""the Fair"", ""King of France Philip IV"", ""roi de France Philippe IV"", ""Philippe le Bel"", ""der Schöne Philipp"", ""le Bel, re di Francia Philippe IV"", ""Philippe le Roi de fer"", ""le Bel, King of France Philippe IV"", ""the Fair Philip"", ""Philip IV""]",Philip IV of France,0.98,,,1,1.0,0,0
2822,2026-01-07 23:24:20,870,6430,Who is the father of Iorwerth Drwyndwn?,"[""Owain Gwynedd""]",Owain Gwynedd,0.87,,,1,1.0,0,0
2823,2026-01-07 23:24:21,2266,732,Who is the father of Tammam Salam?,"[""Saeb Salam""]",Saeb Salam,0.82,,,1,1.0,0,0
2824,2026-01-07 23:24:22,5317,41246,Who is the father of Monthu?,"[""Amun"", ""Amún"", ""Amon Ra"", ""Amen"", ""Amon""]",Ra (also spelled Re),0.52,,,0,0.0,0,1
2825,2026-01-07 23:24:23,298,524,Who is the father of Rahy?,"[""Blushing Groom""]",Blushing Groom,0.82,,,1,1.0,0,0
2826,2026-01-07 23:24:24,305,3786,Who is the father of Aonghus mac Somhairle?,"[""Somerled"", ""Somhairlidh""]",Somhairle mac Gilla Brigte (Somerled),0.73,,,1,1.0,0,0
2827,2026-01-07 23:24:25,166,33300,Who is the father of Mishari bin Saud bin Abdulaziz Al Saud?,"[""Saud of Saudi Arabia"", ""Saʻūd ibn ʻAbd al-ʻAzīz Āl Saʻūd,"", ""Saud bin Abdul Aziz"", ""King Saud"", ""Saud bin Abdulaziz Al Saud""]",Mishari bin Saud bin Abdulaziz Al Saud's father is King Saud bin Abdulaziz Al Saud.,0.87,,,1,1.0,0,0
2828,2026-01-07 23:24:27,187,480,"Who is the father of Thomas Savage, 3rd Earl Rivers?","[""John Savage, 2nd Earl Rivers""]","John Savage, 2nd Earl Rivers",0.78,,,1,1.0,0,0
2829,2026-01-07 23:24:28,8697,6183,Who is the father of Brad Armstrong?,"[""Bob Armstrong"", ""Joseph Melton James"", ""Bullet"", ""\""Bullet\"" Bob Armstrong"", ""Bullet Bob Armstrong"", ""Alabama Jaw Jacker""]",Bob Armstrong,0.79,,,1,1.0,0,0
2830,2026-01-07 23:24:30,1330,9533,Who is the father of Anastasio Somoza Portocarrero?,"[""Anastasio Somoza Debayle"", ""Anastasio Somoza"", ""Tachito""]",Anastasio Somoza Portocarrero's father is Anastasio Somoza Debayle.,0.87,,,1,1.0,0,0
2831,2026-01-07 23:24:31,1301,28252,Who is the father of Larry Mikan?,"[""George Mikan"", ""George Lawrence Mikan Jr"", ""George Lawrence Mikan Jr.""]",George Mikan,0.91,,,1,1.0,0,0
2832,2026-01-07 23:24:33,137469,8979,Who is the father of Tiger Woods?,"[""Earl Woods"", ""Earl Dennison Woods""]",Earl Woods,0.9999,,,1,1.0,0,0
2833,2026-01-07 23:24:34,353596,62856,Who is the father of Jesus?,"[""Joseph"", ""Saint Joseph"", ""St Joseph"", ""Josef"", ""St. Joseph"", ""God the Father"", ""The Father"", ""Father""]","According to Christian belief, God (God the Father) is the father of Jesus; Joseph is his legal (earthly) father.",0.92,,,1,1.0,0,0
2834,2026-01-07 23:24:36,85302,182367,Who is the father of Ganesha?,"[""Shiva"", ""Rudra"", ""Bhairav"", ""Achintya"", ""Akul"", ""Eeshan"", ""Ekaling"", ""Gaganesh"", ""Gaurinath"", ""Girish"", ""Girik"", ""Girindra"", ""Harendra"", ""Hariaksa"", ""Hemakesh"", ""Jatin"", ""Jayant"", ""Jogesh"", ""Joginder"", ""Jograj"", ""Jwalia"", ""Kashinath"", ""Kedar"", ""Madesh"", ""Madhavan"", ""Mahamani"", ""Mahesh"", ""Mangesh"", ""Mrigasya"", ""Mukesh"", ""Nabhya"", ""Nagesh"", ""Omkarnath"", ""Panchal"", ""Panshul"", ""Purahan"", ""Purajit"", ""chandra sekharudu"", ""parameshwara"", ""Pinaki"", ""Bhola"", ""Mahadev"", ""Mahadeva"", ""niranjan"", ""Siva"", ""Mahâdêva""]",Shiva,0.94,,,1,1.0,0,0
2835,2026-01-07 23:24:37,24449,12643,Who is the father of Alexander I of Yugoslavia?,"[""Peter I of Serbia""]",Peter I of Serbia,0.95,,,1,1.0,0,0
2836,2026-01-07 23:24:38,125,228,Who is the father of Gui d'Amiens?,"[""Enguerrand I, Count of Ponthieu"", ""Enguerrand I, Comte de Ponthieu""]",I don't know,,The father of Gui d'Amiens is Thierri (or Thierry) d'Amiens.,0.25,0,0.8,1,0
2837,2026-01-07 23:24:39,972,13846,Who is the father of Eleanor of Scotland?,"[""James I of Scotland"", ""James I, King of Scots"", ""James I""]",King James I of Scotland,0.76,,,1,1.0,0,0
2838,2026-01-07 23:24:50,581,670,Who is the father of Emperor An of Jin?,"[""Emperor Xiaowu of Jin"", ""Sima Yao"", ""Changming"", ""Xiaowu Di"", ""Lie Zong""]",Sima Dezong,0.86,,,0,0.0,0,1
2839,2026-01-07 23:24:51,117,958,Who is the father of Frederick Converse Beach?,"[""Alfred Ely Beach""]",Moses Yale Beach,0.8,,,0,0.0,0,1
2840,2026-01-07 23:24:52,480,3358,Who is the father of Máel Snechtai of Moray?,"[""Lulach"", ""Lulach 'the Fool', King of Alba""]",I don't know,,Malcolm III of Scotland (Máel Coluim mac Donnchada),0.1234,0,0.8,1,0
2841,2026-01-07 23:24:53,635,1134,Who is the father of Arthur Herzog?,"[""Arthur Herzog, Jr."", ""00014024638 IPI""]",Arthur Herzog's father is Dan Herzog.,0.18,,,0,0.0,0,1
2842,2026-01-07 23:24:54,15101521,61267,Who is the father of Donald Trump?,"[""Fred Trump"", ""Frederick Christ Trump"", ""Fred Christ Trump"", ""Frederick Trump"", ""Frederick Christ Trump, Jr."", ""Frederick Trump, Jr."", ""Fred Christ Trump, Jr.""]",Fred Trump,0.98,,,1,1.0,0,0
2843,2026-01-07 23:24:56,2404,16063,Who is the father of Prince Alexander of the Netherlands?,"[""William II of the Netherlands"", ""King William II of the Netherlands"", ""Prince William of Orange"", ""Prince William of Orange-Nassau"", ""William II""]",Prince Alexander of the Netherlands is the son of Prince Bernhard of Lippe-Biesterfeld.,0.25,,,0,0.0,0,1
2844,2026-01-07 23:24:57,506,1078,Who is the father of Archduchess Assunta of Austria?,"[""Archduke Leopold Salvator of Austria""]",Archduke Franz Salvator of Austria,0.82,,,0,0.0,0,1
2845,2026-01-07 23:24:58,9351,52982,Who is the father of Kim Han-sol?,"[""Kim Jong-nam"", ""Kim Jongnam"", ""Kim Jong Nam"", ""Kim Chol""]",Kim Jong-nam,0.95,,,1,1.0,0,0
2846,2026-01-07 23:24:59,745,4154,Who is the father of Riphath?,"[""Gomer""]",Gomer,0.76,,,1,1.0,0,0
2847,2026-01-07 23:25:00,1448,1052,Who is the father of Chula Chakrabongse?,"[""Chakrabongse Bhuvanadh"", ""Chakkraphong Phuwanat"", ""Phitsanulok Prachanat""]","Prince Chakrabongse Bhuvanath (Chakrabongse Bhuvanath, Prince of Phitsanulok)",0.86,,,0,0.0,0,1
2848,2026-01-07 23:25:02,79365,173343,Who is the father of Elizabeth Cheney?,"[""Dick Cheney"", ""Richard Bruce Cheney"", ""Richard Cheney"", ""Richard Bruce \""Dick\"" Cheney""]",Dick Cheney,0.98,,,1,1.0,0,0
2849,2026-01-07 23:25:03,81,166,Who is the father of Richard III of Capua?,"[""Robert I of Capua"", ""Robert Ier d'Aversa""]",Robert I of Capua,0.84,,,1,1.0,0,0
2850,2026-01-07 23:25:04,244,501,Who is the father of Pierre Guillaumat?,"[""Adolphe Guillaumat"", ""Marie Louis Adolphe Guillaumat""]",Emmanuel Guillaumat,0.72,,,0,0.0,0,1
2851,2026-01-07 23:25:05,75520,96862,Who is the father of Hera?,"[""Cronus"", ""Kronos""]",Cronus,0.88,,,1,1.0,0,0
2852,2026-01-07 23:25:06,10127,162820,Who is the father of Horae?,"[""Zeus""]",Zeus,0.84,,,1,1.0,0,0
2853,2026-01-07 23:25:07,304392,38272,"Who is the father of Mary, Queen of Scots?","[""James V of Scotland"", ""James Stewart"", ""James V"", ""Goodman of Ballengeich""]",James V of Scotland,0.98,,,1,1.0,0,0
2854,2026-01-07 23:25:08,468,1362,Who is the father of Per Krohg?,"[""Christian Krohg"", ""Christian Krogh""]",Christian Krohg,0.9247,,,1,1.0,0,0
2855,2026-01-07 23:25:09,50033,55202,Who is the father of Arjuna?,"[""Indra"", ""Ahihán"", ""Indran"", ""Ahihan"", ""Indiran"", ""Meghavahana"", ""Vritrahan"", ""Sakra"", ""Sakka"", ""Vajrapani"", ""Vasava"", ""इन्द्र""]",Pandu,0.62,,,0,0.0,0,1
2856,2026-01-07 23:25:10,151391,40929,Who is the father of James VI and I?,"[""Henry Stuart, Lord Darnley"", ""Henry Stuart"", ""Lord Darnley""]","Henry Stuart, Lord Darnley",0.98,,,1,1.0,0,0
2857,2026-01-07 23:25:12,206,195,Who is the father of Abbot Oliba?,"[""Oliba Cabreta""]","Oliba Cabreta (Oliba II) — his father was Oliba Cabreta, count of Cerdanya and Besalú.",0.62,,,1,1.0,0,0
2858,2026-01-07 23:25:13,189,509,Who is the father of George II of Brieg?,"[""Frederick II of Legnica"", ""Great of Legnica"", ""Frederick II, Duke of Legnica"", ""Friedrich II Herzog von Liegnitz""]",George I of Brieg,0.88,,,0,0.0,0,1
2859,2026-01-07 23:25:14,30,1364,Who is the father of Ma Xiu?,"[""Ma Teng""]",I don't know,,,,0,0.8,1,0
2860,2026-01-07 23:25:15,774,1813,Who is the father of William fitz Duncan?,"[""Duncan II of Scotland"", ""Duncan II"", ""Duncun II"", ""Duncan II, King of Scotland""]",Duncan II of Scotland,0.82,,,1,1.0,0,0
2861,2026-01-07 23:25:16,923,480,Who is the father of Duke Wen of Jin?,"[""Duke Xian of Jin""]",Duke Xian of Jin,0.88,,,1,1.0,0,0
2862,2026-01-07 23:25:17,146014,2376,Who is the father of Mark Twain?,"[""John Marshall Clemens""]",John Marshall Clemens,0.98,,,1,1.0,0,0
2863,2026-01-07 23:25:18,4042,62951,Who is the father of Princess Maria of Greece and Denmark?,"[""George I of Greece"", ""George I""]",King George I of Greece,0.88,,,1,1.0,0,0
2864,2026-01-07 23:25:19,15584,138852,Who is the father of Tyler Ritter?,"[""John Ritter"", ""Jonathan Southworth Ritter""]",John Ritter,0.98,,,1,1.0,0,0
2865,2026-01-07 23:25:20,707111,301732,Who is the father of Kim Kardashian?,"[""Robert Kardashian"", ""Robert George Kardashian"", ""Rob Kardashian""]",Robert Kardashian,0.98,,,1,1.0,0,0
2866,2026-01-07 23:25:22,4306,432,Who is the father of Bernhard Schlink?,"[""Edmund Schlink""]",I don't know,,Heinz Schlink,0.12,0,0.8,1,0
2867,2026-01-07 23:25:22,5273,30658,Who is the father of Princess Maria Pia of Savoy?,"[""Umberto II of Italy"", ""Humbert II of Italy"", ""King Humbert"", ""Umberto II""]",Umberto II of Italy,0.98,,,1,1.0,0,0
2868,2026-01-07 23:25:23,100,217,"Who is the father of Theobald Butler, 1st Viscount Butler of Tulleophelim?","[""Sir Edmund Butler of Cloughgrenan"", ""Sir Edmund Butler""]","James Butler, 3rd Earl of Ormond",0.708,,,0,0.0,0,1
2869,2026-01-07 23:25:25,143,5590,Who is the father of Ptolemy II of Telmessos?,"[""Lysimachus""]","Ptolemy I Epigone (also known as Ptolemy Epigone, son of Lysimachus)",0.44,,,1,1.0,0,0
2870,2026-01-07 23:25:26,2681,2356,Who is the father of Dub?,"[""Malcolm I of Scotland""]",I don't know,,,,0,0.8,1,0
2871,2026-01-07 23:25:27,365,921,Who is the father of Marguerite de Rothschild?,"[""Mayer Carl von Rothschild""]",Edmond James de Rothschild,0.82,,,0,0.0,0,1
2872,2026-01-07 23:25:28,542,503,Who is the father of Vanlandi?,"[""Sveigðir"", ""Sveigder"", ""Swegde""]",Visbur,0.82,,,0,0.0,0,1
2873,2026-01-07 23:25:29,80252,78002,Who is the father of Trace Cyrus?,"[""Billy Ray Cyrus"", ""William Ray Cyrus""]",Billy Ray Cyrus,0.98,,,1,1.0,0,0
2874,2026-01-07 23:25:30,78970,9287,Who is the father of Arjun Sarja?,"[""Shakti Prasad""]",Bhagavathy Srinivasacharya (also known as Shyamala Devi's husband? No) — I don't know,,,,0,0.8,1,0
2875,2026-01-07 23:25:31,11095,47836,Who is the father of Sultan bin Abdulaziz?,"[""Ibn Saud"", ""ʻAbd al-ʻAzīz ibn ʻAbd al-Raḥmān ibn Faisal Āl Saʻūd,"", ""Abdulaziz"", ""Abdulaziz ibn Abdul Rahman ibn Faisal ibn Turki ibn Abdullah ibn Muhammad Al Saud"", ""King Abdulaziz bin Abdul Rahman"", ""King Abdulaziz of Saudi Arabia"", ""Abdulaziz bin Abdul Rahman Al Saud""]",Abdulaziz Al Saud,0.995,,,1,1.0,0,0
2876,2026-01-07 23:25:33,94860,2559,Who is the father of Alexander Graham Bell?,"[""Alexander Melville Bell""]",Alexander Melville Bell,0.98,,,1,1.0,0,0
2877,2026-01-07 23:25:34,93306,1537,Who is the father of James Madison?,"[""James Madison, Sr."", ""James Madison Sr.""]",James Madison Sr.,0.99,,,1,1.0,0,0
2878,2026-01-07 23:25:35,167,402,Who is the father of Bolo?,"[""Abatai"", ""Aixinjueluo Abatai"", ""Raoyuminjunwang"", ""Min""]",I don't know,,"Bolo's father is Gigante (aka Big G), father of the character Bolo from the Filipino comic series — or, if referring to Bolo Yeung the actor, his father's name is unknown to me.",0.12,0,0.8,1,0
2879,2026-01-07 23:25:36,18110,133594,Who is the father of Şehzade Bayezid?,"[""Suleiman the Magnificent"", ""Suleiman I"", ""Suleiman the Lawgiver"", ""Suleiman bin Selim Khan"", ""Kanuni"", ""Sultan Süleyman"", ""Süleyman Muhtesem"", ""Süleyman the Magnificent"", ""Soliman"", ""Sulaymān"", ""Süleyman I"", ""Sultan of the Turks Süleyman I"", ""Sultan of the Turks Kanunî Süleyman"", ""Sultan of the Turks Solyman I"", ""Sultan of the Turks Solimano I"", ""Soliman le Magnifique"", ""Sultan of the Turks Kanunî"", ""Solimano il Magnifico"", ""Muhibbî"", ""Sultan of the Turks Soliman I"", ""Sultan of the Turks Kanuni"", ""Muhibbi""]",Şehzade Bayezid's father is Sultan Suleiman the Magnificent.,0.824,,,1,1.0,0,0
2880,2026-01-07 23:25:37,9384,1172,Who is the father of Kazushige Nagashima?,"[""Shigeo Nagashima""]",Shigeo Nagashima,0.9537,,,1,1.0,0,0
2881,2026-01-07 23:25:39,87,217,Who is the father of Theodelap of Spoleto?,"[""Faroald I of Spoleto""]",Ildebrando (Aldebrando) of Spoleto,0.51,,,0,0.0,0,1
2882,2026-01-07 23:25:39,2884,7090,Who is the father of Frederick?,"[""Frederick V of Denmark"", ""kung av Danmark-Norge Fredrik V"", ""King of Denmark Frederick V"", ""King of Denmark Friderik V"", ""re di Danimarca e di Norvegia Frederik V"", ""Frederick V""]",,,,,0,0.0,1,1
2883,2026-01-07 23:25:41,453,569,Who is the father of Frans Pourbus the Elder?,"[""Pieter Pourbus"", ""Pieter Jansz. Pourbus"", ""Pierre Pourbus"", ""Pieter, the younger (unidentified) Pourbus"", ""Pieter Pourbus the Younger (unidentified)"", ""Pieter (unidentified) Pourbus"", ""Peeter Pourbus"", ""pieter pourbus"", ""Peter Porbus"", ""peter pourbus"", ""P. Pourbus"", ""P. Porbus"", ""pourbus pieter d. j."", ""Pierre Porbus"", ""Peter Pourpus"", ""Pieter Jansz Pourbus""]",Pieter Pourbus,0.92,,,1,1.0,0,0
2884,2026-01-07 23:25:42,35639,41984,Who is the father of Vision?,"[""Ultron""]",Hank Pym,0.94,,,0,0.0,0,1
2885,2026-01-07 23:25:43,9915,41524,Who is the father of Ptolemy II Philadelphus?,"[""Ptolemy I Soter"", ""Ptolemy son of Lagus""]",Ptolemy I Soter,0.9947,,,1,1.0,0,0
2886,2026-01-07 23:25:44,26608,43749,"Who is the father of Princess Elisabeth, Duchess of Brabant?","[""Philippe I of Belgium"", ""King Philippe of Belgium"", ""Philippe Léopold Louis Marie de Belgique, Prince de Belgique"", ""Filip of Belgium""]",King Philippe of Belgium,0.95,,,1,1.0,0,0
2887,2026-01-07 23:25:45,29469,396904,Who is the father of Randolph Churchill?,"[""Winston Churchill"", ""Winston Spencer Churchill"", ""Winston Leonard Spencer Churchill (Lord)"", ""Charles Maurin"", ""David Winter"", ""Winston Leonard Spencer Churchill"", ""The Honourable Sir Winston Spencer Churchill"", ""Colonel Warden"", ""Sir Winston Leonard Spencer Churchill"", ""Winston, Sir Churchill"", ""Sir Leonard Spencer"", ""Winston Leonard Spencer, Sir Churchill"", ""Winston Churchill (Sir)"", ""Sir Winston Churchill"", ""Sir Winston Spencer Churchill""]",Winston Churchill,0.98,,,1,1.0,0,0
2888,2026-01-07 23:25:46,3147,1543,Who is the father of Jitendra Narayan?,"[""Nripendra Narayan""]",I don't know,,,,0,0.8,1,0
2889,2026-01-07 23:25:47,469,2770,Who is the father of Mohammad Ali Khan?,"[""Karim Khan"", ""Mohammad Karim Khan Zand""]",I don't know,,,,0,0.8,1,0
2890,2026-01-07 23:25:48,215189,21162,Who is the father of Melora Hardin?,"[""Jerry Hardin""]",Melora Hardin's father is actor Jerry Hardin.,0.82,,,1,1.0,0,0
2891,2026-01-07 23:25:50,935,18715,Who is the father of Asia?,"[""Oceanus"", ""Okeanos""]","In Greek mythology, the father of Asia is Oceanus.",0.64,,,1,1.0,0,0
2892,2026-01-07 23:25:51,487,6189,"Who is the father of Richard Somerset, 2nd Baron Raglan?","[""FitzRoy Somerset, 1st Baron Raglan"", ""FitzRoy Somerset"", ""Fitzroy Somerset, Lord Raglan""]","Richard Philip Somerset was the father of Richard Somerset, 2nd Baron Raglan.",0.1025,,,0,0.0,0,1
2893,2026-01-07 23:25:52,287,2126,Who is the father of Gladys Eleanor Guggenheim?,"[""Daniel Guggenheim""]",Solomon R. Guggenheim,0.76,,,0,0.0,0,1
2894,2026-01-07 23:25:54,753723,82214,Who is the father of Michael Jackson?,"[""Joe Jackson"", ""Joseph Walter Jackson""]","Joseph Walter ""Joe"" Jackson",0.98,,,1,1.0,0,0
2895,2026-01-07 23:25:55,221,654,"Who is the father of Mary Herbert, Countess of Pembroke?","[""Gilbert Talbot, 7th Earl of Shrewsbury""]",William Sidney,0.72,,,0,0.0,0,1
2896,2026-01-07 23:25:56,87051,117195,Who is the father of Thor?,"[""Odin"", ""Othin"", ""Wodin""]",Odin,0.95,,,1,1.0,0,0
2897,2026-01-07 23:25:58,73587,3278,Who is the father of Odysseus?,"[""Laertes""]",Laërtes,0.99,,,0,0.0,0,1
2898,2026-01-07 23:25:59,178,332,Who is the father of Me Agtsom?,"[""Tridu Songtsen"", ""Düsong Mangpojé""]",Tridu Songtsen,0.7345,,,1,1.0,0,0
2899,2026-01-07 23:26:00,641,2838,Who is the father of Arvinder Singh Lovely?,"[""Buta Singh"", ""Sardar Buta Singh""]",I don't know,,Rajinder Singh Lovely,0.12,0,0.8,1,0
2900,2026-01-07 23:26:01,350,389,Who is the father of Ariarathes VI of Cappadocia?,"[""Ariarathes V of Cappadocia""]",Ariarathes V Eusebes,0.98,,,0,0.0,0,1
2901,2026-01-07 23:26:02,6845,10229,Who is the father of Leo VI the Wise?,"[""Basil I"", ""the Macedonian"", ""Basil the Macedonian"", ""Emperor of the East Basilio I"", ""Emperor Basil I"", ""Emperor of the East Basilius I Macedo"", ""Emperor of the East Basil I"", ""Emperor of the East Basileios I""]",Michael III (Emperor Michael III),0.92,,,0,0.0,0,1
