dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
1781,2026-01-21 00:05:53,868,90942,What genre is The Paperboy?,"[""horror film"", ""horror movie""]",The Paperboy is a crime drama film.,0.82,,,0,-1.0,0,1
1782,2026-01-21 00:05:53,7192,286065,What genre is Teenage Dream?,"[""pop music"", ""pop"", ""Pop""]",Pop,0.9467,,,1,1.0,0,0
1783,2026-01-21 00:05:53,618,105540,What genre is Quenta Silmarillion?,"[""fantasy"", ""fantasy fiction""]",Fantasy,0.98,,,1,1.0,0,0
1784,2026-01-21 00:05:53,17974,63319,What genre is Shaft?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action"", ""blaxploitation"", ""blacksploitation""]",Blaxploitation action crime film,0.82,,,1,1.0,0,0
1785,2026-01-21 00:05:53,3885,64579,What genre is The Guru?,"[""romantic comedy"", ""romedy"", ""romcom""]",Comedy (romantic comedy),0.7321,,,1,1.0,0,0
1786,2026-01-21 00:05:53,591,36819,What genre is All About Us?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",I don't know,,Pop rock / pop,0.3125,0,0.6,1,0
1787,2026-01-21 00:05:53,80170,15117,What genre is Carrie?,"[""film adaptation"", ""based upon"", ""adapted for the screen"", ""cinematic adaptation"", ""horror film"", ""horror movie""]",Horror novel (horror),0.98,,,0,-1.0,0,1
1788,2026-01-21 00:05:53,5984,91093,What genre is Sons of the Pioneers?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Western music (country/Western),0.7825,,,1,1.0,0,0
1789,2026-01-21 00:05:53,17290,21650,What genre is Romance?,"[""art film"", ""arthouse cinema"", ""arthouse film""]","Romance is a genre of fiction (and other narrative arts) that focuses on love relationships and emotional bonds between characters, typically emphasizing romantic love, interpersonal feelings, and relationship development.",0.97,,,0,-1.0,0,1
1790,2026-01-21 00:05:53,59362,63112,What genre is Tales?,"[""role-playing video game"", ""RPG"", ""RPVG"", ""role playing video game"", ""role-playing game"", ""role playing video games"", ""CRPG"", ""computer RPG"", ""computer role-playing video game"", ""RP video game""]",I don't know,,"""Tales"" is most likely a fantasy (or folkloric) anthology/short fiction collection genre.",0.2345,0,0.6,1,0
1791,2026-01-21 00:05:53,10141,13966,What genre is Canaletto?,"[""veduta"", ""vedute"", ""landscape art"", ""landscape painting"", ""landscape""]",I don't know,,"Canaletto is known for vedute (detailed cityscape views), so his genre is landscape/cityscape painting (vedutism).",0.6325,1,0.6,1,0
1792,2026-01-21 00:05:53,493,49998,What genre is Férias Frustradas do Pica-Pau?,"[""platform game"", ""platformer"", ""Platform video games""]",Comedy (animated short/television special featuring the character Woody Woodpecker),0.86,,,0,-1.0,0,1
1793,2026-01-21 00:05:53,52880,90942,What genre is The Rite?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show"", ""horror film"", ""horror movie""]",The Rite is a supernatural horror film.,0.8264,,,1,1.0,0,0
1794,2026-01-21 00:05:53,1590,144161,What genre is In Their Skin?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show""]",Psychological thriller / home invasion thriller,0.9245,,,1,1.0,0,0
1795,2026-01-21 00:05:53,1156,22860,What genre is Love Songs?,"[""musical film"", ""musical movie""]",I don't know,,Love Songs is a rock album (specifically soft rock/adult contemporary),0.2345,0,0.6,1,0
1796,2026-01-21 00:05:53,3931,64579,What genre is The Good Guy?,"[""romantic comedy"", ""romedy"", ""romcom""]",Thriller / Romantic comedy-drama (The Good Guy is primarily a romantic comedy-drama with elements of romantic comedy and drama),0.4325,,,1,1.0,0,0
1797,2026-01-21 00:05:53,9304,90942,What genre is Alone in the Dark?,"[""horror film"", ""horror movie"", ""slasher film"", ""slasher movie"", ""slasher""]",Survival horror,0.8765,,,0,-1.0,0,1
1798,2026-01-21 00:05:53,1392,49998,What genre is Kid Dracula?,"[""platform game"", ""platformer"", ""Platform video games""]",Platformer,0.9125,,,1,1.0,0,0
1799,2026-01-21 00:05:53,1096,138822,What genre is Death and All His Friends?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Alternative rock,0.6573,,,1,1.0,0,0
1800,2026-01-21 00:05:53,137,83910,What genre is Automatic 7?,"[""punk rock"", ""punk"", ""punk music""]",Punk rock,0.7364,,,1,1.0,0,0
1801,2026-01-21 00:05:53,4481,116620,What genre is XIII?,"[""first-person shooter"", ""fps"", ""first person shooter video games"", ""first-person shooter video game"", ""FPS"", ""FPS game"", ""FPS video game"", ""first-person shooter game""]",I don't know,,XIII is a first-person shooter video game (also described as a tactical shooter with cel-shaded graphics).,0.54,1,0.6,1,0
1802,2026-01-21 00:05:53,15192,68145,What genre is Metric?,"[""indie rock"", ""Independent rock"", ""Indie Rock""]","Metric is an indie rock band (often described as indie rock/new wave, with elements of synth-pop and alternative rock).",0.94,,,1,1.0,0,0
1803,2026-01-21 00:05:53,190041,140450,What genre is Billy Joel?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",Rock / pop (often described as singer-songwriter and piano rock),0.9123,,,1,1.0,0,0
1804,2026-01-21 00:05:53,154,155784,What genre is Toast: And Other Rusted Futures?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",Science fiction (short story collection; speculative fiction),0.8475,,,1,1.0,0,0
1805,2026-01-21 00:05:53,19625,15130,What genre is Mud?,"[""coming-of-age story"", ""coming of age story"", ""initiation story"", ""story of initiation"", ""coming of age narrative""]",Drama / Coming-of-age (Drama),0.8423,,,0,-1.0,0,1
1806,2026-01-21 00:05:53,349,138822,What genre is Ornatos Violeta?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Ornatos Violeta is an alternative rock band (often classified as Portuguese alternative rock/indie rock).,0.86,,,1,1.0,0,0
1807,2026-01-21 00:05:53,2208,286065,What genre is The Happenings?,"[""pop music"", ""pop"", ""Pop""]",Pop rock / sunshine pop,0.8125,,,1,1.0,0,0
1808,2026-01-21 00:05:53,5862,100802,What genre is Joe Henderson?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",I don't know,,Joe Henderson is a jazz musician (tenor saxophonist) — genre: jazz.,0.4321,1,0.6,1,0
1809,2026-01-21 00:05:53,927,36816,What genre is The Deal?,"[""comedy film"", ""comedy movie""]",I don't know,,Romance (romantic comedy / romantic drama),0.3421,0,0.6,1,0
1810,2026-01-21 00:05:53,114391,40906,What genre is The Challenge?,"[""reality television"", ""reality TV"", ""reality television program"", ""reality TV program"", ""reality television show"", ""television reality program"", ""television reality show"", ""TV reality program"", ""TV reality show""]",Reality competition television,0.84,,,0,-1.0,0,1
1811,2026-01-21 00:05:53,249,47889,What genre is Paris?,"[""sitcom"", ""situational comedy"", ""situation comedy""]",I don't know,,"If the question asks about the song ""Paris"" by The Chainsmokers (2017), the genre is EDM/pop. Best Guess Confidence: 0.4200",,0,0.6,1,0
1812,2026-01-21 00:05:53,74,34659,What genre is Detour for Emmy?,"[""young adult literature"", ""juvenile fiction"", ""YA"", ""youth literature"", ""juvenile literature"", ""young adult fiction"", ""YA literature"", ""YA fiction""]",I don't know,,Drama,0.25,0,0.6,1,0
1813,2026-01-21 00:05:53,384,155784,What genre is Window?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",I don't know,,Alternative rock,0.25,0,0.6,1,0
1814,2026-01-21 00:05:53,454,138822,What genre is Uno?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Uno is a shedding card game (family card game).,0.9265,,,0,-1.0,0,1
1815,2026-01-21 00:05:53,309,91093,What genre is Alone with You?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",I don't know,,Alone with You is a romantic comedy film,0.25,0,0.6,1,0
1816,2026-01-21 00:05:53,214,31446,What genre is Vogue?,"[""J-pop"", ""Japanese pop"", ""jpop""]",Fashion magazine,0.92,,,0,-1.0,0,1
1817,2026-01-21 00:05:53,206,286065,What genre is Taxi?,"[""pop music"", ""pop"", ""Pop""]",Comedy-drama (primarily a sitcom/television sitcom),0.7865,,,0,-1.0,0,1
1818,2026-01-21 00:05:53,124,61181,What genre is Brown Sugar?,"[""romance film"", ""romance genre"", ""romantic film""]",Drama / Romantic comedy (romantic drama with strong romantic comedy elements),0.7462,,,0,-1.0,0,1
1819,2026-01-21 00:05:53,6623,36819,What genre is Prom?,"[""romance film"", ""romance genre"", ""romantic film"", ""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Prom is a 2011 American teen romantic comedy film.,0.76,,,0,-1.0,0,1
1820,2026-01-21 00:05:53,964,91093,What genre is Anymore?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",I don't know,,Pop rock,0.27,0,0.6,1,0
1821,2026-01-21 00:05:53,1219,58889,What genre is Life?,"[""nu metal"", ""nü-metal"", ""aggro-metal"", ""neo-metal"", ""new metal"", ""Nu Metal""]",I don't know,,"If you mean the 1999 film ""Life"" starring Eddie Murphy and Martin Lawrence, its genre is comedy-drama (specifically buddy comedy-drama).",0.4267,0,0.6,1,0
1822,2026-01-21 00:05:53,586,42565,What genre is Free The Army tour?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",I don't know,,Rock,0.25,0,0.6,1,0
1823,2026-01-21 00:05:53,4373,19455,What genre is The Lady?,"[""biographical film"", ""biopic"", ""biography film"", ""biography movie"", ""biographical movie"", ""biographical picture""]",I don't know,,Drama / Biographical film,0.4321,1,0.6,1,0
1824,2026-01-21 00:05:53,6481,83910,What genre is Holiday?,"[""punk rock"", ""punk"", ""punk music""]",I don't know,,"The film ""Holiday"" (1938) is a romantic comedy.",0.512,0,0.6,1,0
1825,2026-01-21 00:05:53,81,7854,What genre is Drama?,"[""mandopop"", ""Mandarin popular music"", ""mandapop""]","Drama is a genre of narrative fiction (and performance) that focuses on serious, emotional, and conflict-driven stories intended to portray realistic characters and situations; it is performed in plays, films, television, and radio.",0.87,,,0,-1.0,0,1
1826,2026-01-21 00:05:53,294,39395,What genre is Wise?,"[""reggaeton"", ""reggaetón"", ""reguetón""]",I don't know,,Comedy-drama,0.22,0,0.6,1,0
1827,2026-01-21 00:05:53,402,42565,What genre is Let It Be?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Rock / Pop (specifically rock and pop rock),0.8247,,,0,-1.0,0,1
1828,2026-01-21 00:05:53,711,140450,What genre is 58?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",I don't know,,"""58"" is likely a song title; if so, its genre depends on the artist—commonly it could be pop or electronic.",0.25,0,0.6,1,0
1829,2026-01-21 00:05:53,230,42565,What genre is Snow?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",I don't know,,,,0,0.6,1,0
1830,2026-01-21 00:05:53,456,2952,What genre is Monica Törnell?,"[""traditional music"", ""traditional folk music"", ""popular melody"", ""folk music"", ""music traditions"", ""musical folklore""]",Monica Törnell is primarily a pop and rock singer-songwriter (folk rock/pop).,0.8423,,,0,-1.0,0,1
1831,2026-01-21 00:05:53,1188,155784,What genre is Hal Clement?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",Science fiction writer (hard science fiction),0.9876,,,1,1.0,0,0
1832,2026-01-21 00:05:53,2158,106130,What genre is Crush?,"[""K-pop"", ""K-POP"", ""K POP"", ""KPOP"", ""Korean pop"", ""Kpop"", ""K-Pop""]",I don't know,,,,0,0.6,1,0
1833,2026-01-21 00:05:53,26409,36816,What genre is Get Shorty?,"[""comedy film"", ""comedy movie""]",Crime comedy (crime comedy film / crime comedy novel depending on medium),0.8823,,,1,1.0,0,0
1834,2026-01-21 00:05:53,1589,155784,What genre is Farnham's Freehold?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",Science fiction,0.9123,,,1,1.0,0,0
1835,2026-01-21 00:05:53,2035,100802,What genre is Prestige?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",I don't know,,Thriller / Mystery (specifically psychological thriller),0.4125,0,0.6,1,0
1836,2026-01-21 00:05:53,21230,64579,What genre is 10?,"[""romantic comedy"", ""romedy"", ""romcom""]",I don't know,,"If ""10"" refers to the 2018 Indian Malayalam film titled ""10"", its genre is horror; if it refers to the 2019 Tamil film ""D10"" or any other work titled ""10"", the genre may differ. My best single guess: horror.",0.25,0,0.6,1,0
1837,2026-01-21 00:05:53,448,6547,What genre is Amandititita?,"[""cumbia""]","Amandititita is a Mexican singer known for the genre ""altered"" or ""rebel"" cumbia, often described as cumbia and rock en español fusion (cumbia/rock).",0.42,,,1,1.0,0,0
1838,2026-01-21 00:05:53,491,50456,What genre is Punishment?,"[""soap opera"", ""soap"", ""soapie"", ""soapopera""]",I don't know,,Punk rock,0.25,0,0.6,1,0
1839,2026-01-21 00:05:53,78,91093,What genre is Lisa Shaffer?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",I don't know,,Lisa Shaffer is a singer-songwriter associated with folk/indie folk music.,0.2543,0,0.6,1,0
1840,2026-01-21 00:05:53,476,77166,What genre is Homecoming?,"[""hard rock""]",I don't know,,Thriller / psychological thriller,0.25,0,0.6,1,0
1841,2026-01-21 00:05:53,155,60371,What genre is Deep End?,"[""short story"", ""tale"", ""pripovijetka""]",I don't know,,Deep End is a coming-of-age drama film (drama),0.4321,0,0.6,1,0
1842,2026-01-21 00:05:53,101,286065,What genre is Ola?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,"Music genre — Ola is a Swedish pop singer, so the genre is pop.",0.21,1,0.6,1,0
1843,2026-01-21 00:05:53,16862,13381,What genre is Volcano?,"[""disaster film"", ""disaster movie""]",Action disaster film,0.8423,,,1,1.0,0,0
1844,2026-01-21 00:05:53,4342,286065,What genre is Sarah Cracknell?,"[""pop music"", ""pop"", ""Pop""]",Pop,0.7423,,,1,1.0,0,0
1845,2026-01-21 00:05:53,246,47889,What genre is Chambers?,"[""sitcom"", ""situational comedy"", ""situation comedy""]",Horror drama (supernatural horror),0.86,,,0,-1.0,0,1
1846,2026-01-21 00:05:53,154447,11430,What genre is Lost?,"[""science fiction television series"", ""science fiction TV"", ""science fiction series"", ""science fiction television"", ""science fiction on television"", ""mystery fiction"", ""mysteries"", ""mystery"", ""mystery books"", ""mystery literature"", ""detective and mystery fiction""]","Drama (specifically a supernatural drama with elements of mystery, science fiction, and adventure)",0.98,,,1,1.0,0,0
1847,2026-01-21 00:05:53,513,106297,What genre is Oz?,"[""heavy metal"", ""heavy metal music"", ""Heavy Metal"", ""Metal"", ""Metal music"", ""metal"", ""Heavy Metal Music""]",Fantasy,0.9,,,0,-1.0,0,1
1848,2026-01-21 00:05:53,1599,13076,What genre is FM?,"[""space rock"", ""progressive rock"", ""prog-rock"", ""prog"", ""classical rock"", ""symphonic rock"", ""art rock"", ""progressive pop"", ""prog rock"", ""Progressive Rock""]",Rock (specifically Canadian rock band FM is a rock band),0.67,,,0,-1.0,0,1
1849,2026-01-21 00:05:53,3592,99831,What genre is Tank?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]",I don't know,,"Rock (specifically hard rock/hip-hop influenced rap rock depending on which ""Tank"" is meant)",0.3421,0,0.6,1,0
1850,2026-01-21 00:05:53,74976,12568,What genre is Inside Out?,"[""adventure film"", ""adventure movie"", ""adventure"", ""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Animated comedy-drama (family) film,0.945,,,1,1.0,0,0
1851,2026-01-21 00:05:53,3994,36819,What genre is The Cure?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]","The Cure are primarily a rock band, most commonly categorized as post-punk and gothic rock (with significant new wave, alternative rock, and indie rock elements).",0.87,,,0,-1.0,0,1
1852,2026-01-21 00:05:53,668,36819,What genre is Wake?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",I don't know,,Horror / Mystery (specifically a horror novel with mystery elements),0.25,0,0.6,1,0
1853,2026-01-21 00:05:53,144,286065,What genre is For Sale?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,,,0,0.6,1,0
1854,2026-01-21 00:05:53,9,11369,What genre is Gone?,"[""gothic metal"", ""goth metal""]",The novel Gone (by Michael Grant) is young adult science fiction / dystopian.,0.74,,,0,-1.0,0,1
1855,2026-01-21 00:05:53,532,53063,What genre is The Dance?,"[""house music"", ""house""]",I don't know,,Rock,0.4321,0,0.6,1,0
1856,2026-01-21 00:05:53,16580,36816,What genre is Dave?,"[""comedy film"", ""comedy movie""]",I don't know,,Pop,0.25,0,0.6,1,0
1857,2026-01-21 00:05:53,134,35455,What genre is Creepmime?,"[""death metal"", ""Death Metal""]",I don't know,,Doom metal,0.42,0,0.6,1,0
1858,2026-01-21 00:05:53,118,286065,What genre is V?,"[""pop music"", ""pop"", ""Pop""]",Science fiction (specifically science fiction television series / sci-fi drama),0.92,,,0,-1.0,0,1
1859,2026-01-21 00:05:53,782,64579,What genre is It Takes Two?,"[""romantic comedy"", ""romedy"", ""romcom""]",Platformer / action-adventure (cooperative platformer),0.84,,,0,-1.0,0,1
1860,2026-01-21 00:05:53,951,36816,What genre is The Funeral?,"[""comedy film"", ""comedy movie""]",I don't know,,"The Funeral is an alternative rock/post-punk revival song (by Band of Horses it's indie rock; by The Band it's rock; by Arcade Fire it's indie rock/art rock). Most commonly, ""The Funeral"" refers to the 2006 song by Band of Horses, which is indie rock.",0.4321,0,0.6,1,0
1861,2026-01-21 00:05:53,229,42565,What genre is Little Man?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Comedy (crime/comedy — specifically a 2006 American comedy film),0.8234,,,0,-1.0,0,1
1862,2026-01-21 00:05:53,79,5578,What genre is Compass?,"[""public art""]",I don't know,,Pop rock,0.1785,0,0.6,1,0
1863,2026-01-21 00:05:53,6440,9761,What genre is Private School?,"[""teen film"", ""teen movie""]",Comedy,0.8875,,,0,-1.0,0,1
1864,2026-01-21 00:05:53,105,91093,What genre is A Little More Love?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Pop,0.73,,,0,-1.0,0,1
1865,2026-01-21 00:05:53,539,698766,What genre is South by Java Head?,"[""World War II"", ""WW2"", ""World War Two"", ""2nd World War"", ""WWII"", ""World War 2"", ""the Second World War"", ""Second World War"", ""WW 2"", ""WW II"", ""II World War""]",South by Java Head is a war film (specifically a World War II drama/adventure).,0.8725,,,1,1.0,0,0
1866,2026-01-21 00:05:53,1375,34061,What genre is Nine?,"[""hardcore punk"", ""hXc"", ""Punk/HC"", ""hardcore"", ""Hardcore Punk""]",Musical (specifically a musical film and stage musical; it's a musical drama),0.81,,,0,-1.0,0,1
1867,2026-01-21 00:05:53,2036,90942,What genre is Epidemic?,"[""horror film"", ""horror movie""]",I don't know,,Horror (specifically a horror film),0.25,1,0.6,1,0
1868,2026-01-21 00:05:53,114,31446,What genre is Masterpiece?,"[""J-pop"", ""Japanese pop"", ""jpop""]",I don't know,,"""Masterpiece"" is a pop song (specifically pop/soul)",0.32,0,0.6,1,0
1869,2026-01-21 00:05:53,2263,93255,What genre is Res?,"[""soul music"", ""soul"", ""Soul""]",I don't know,,Res is a rock band that blends alternative rock and electronic elements (often categorized as alternative rock/electronic).,0.3125,0,0.6,1,0
1870,2026-01-21 00:05:53,292,47046,What genre is Liberation?,"[""black metal"", ""Black Metal""]",I don't know,,"If the question refers to the 2012 video game ""Liberation"" (or ""Liberation: Captive 2"" etc.), I guess it's an action-adventure game.",0.25,0,0.6,1,0
1871,2026-01-21 00:05:53,1174,13291,What genre is Gentleman?,"[""Afrobeat"", ""Afro beat"", ""Afro-beat""]",I don't know,,"The genre is action (specifically action-comedy/heist) — many films titled ""Gentleman"" (e.g., 2016 Indian Telugu film ""Gentleman"" starring Nani) are action-comedy/heist.",0.2647,0,0.6,1,0
1872,2026-01-21 00:05:53,121,155784,What genre is Alt?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",I don't know,,"Alt is short for ""alternative,"" commonly referring to the alternative genre (e.g., alternative rock, alternative pop).",0.54,0,0.6,1,0
1873,2026-01-21 00:05:53,343,71021,What genre is Hot Cop?,"[""disco"", ""disco music""]",I don't know,,Pop rock,0.36,0,0.6,1,0
1874,2026-01-21 00:05:53,171,286065,What genre is Johnny?,"[""pop music"", ""pop"", ""Pop""]",,,,,0,0.6,1,1
1875,2026-01-21 00:05:53,54047,83910,What genre is No Doubt?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock"", ""rock music"", ""rock and roll"", ""rock"", ""Rock"", ""punk rock"", ""punk"", ""punk music"", ""pop music"", ""pop"", ""Pop"", ""ska punk"", ""ska-core"", ""punk ska"", ""pop rock"", ""pop/rock"", ""pop-rock"", ""ska"", ""ska music""]","Ska punk / ska-pop rock (often described as ska, ska punk, pop rock, and new wave)",0.621,,,1,1.0,0,0
1876,2026-01-21 00:05:53,19346,99831,What genre is The Kingdom?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]",Horror thriller (specifically supernatural horror thriller),0.3025,,,0,-1.0,0,1
1877,2026-01-21 00:05:53,527,7843,What genre is Servant?,"[""Christian rock""]",Psychological horror drama,0.82,,,0,-1.0,0,1
1878,2026-01-21 00:05:53,22382,20020,What genre is Waveform Audio File Format?,"[""audio file format"", ""digital audio format""]",I don't know,,Waveform Audio File Format (WAV) is not a musical genre; it is an audio file format/container for storing waveform data (commonly used for uncompressed PCM audio).,0.7165,1,0.6,1,0
1879,2026-01-21 00:05:53,13004,64579,What genre is The Switch?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy"", ""romantic comedy"", ""romedy"", ""romcom""]",Comedy-drama,0.745,,,1,1.0,0,0
1880,2026-01-21 00:05:53,37833,15117,What genre is Love Story?,"[""romance film"", ""romance genre"", ""romantic film"", ""film adaptation"", ""based upon"", ""adapted for the screen"", ""cinematic adaptation""]",I don't know,,Romance (romantic drama),0.642,0,0.6,1,0
1881,2026-01-21 00:05:53,183,26638,What genre is The Wedding?,"[""romance novel""]",I don't know,,,,0,0.6,1,0
1882,2026-01-21 00:05:53,331,35112,What genre is The Journey Down?,"[""adventure game"", ""adventure video game""]",The Journey Down is a graphic adventure (point-and-click adventure) game.,0.9234,,,1,1.0,0,0
1883,2026-01-21 00:05:53,8017,40906,What genre is Face Off?,"[""reality television"", ""reality TV"", ""reality television program"", ""reality TV program"", ""reality television show"", ""television reality program"", ""television reality show"", ""TV reality program"", ""TV reality show""]",I don't know,,,,0,0.6,1,0
1884,2026-01-21 00:05:53,1594,116620,What genre is Cube?,"[""first-person shooter"", ""fps"", ""first person shooter video games"", ""first-person shooter video game"", ""FPS"", ""FPS game"", ""FPS video game"", ""first-person shooter game""]",Cube is a science fiction horror film.,0.9123,,,0,-1.0,0,1
1885,2026-01-21 00:05:53,43600,23423,What genre is Touhou Project?,"[""shoot 'em up"", ""shoot em up"", ""shmup"", ""stg"", ""shoot 'em up video games""]",Bullet hell (danmaku) shoot 'em up (shooting game) series,0.9123,,,1,1.0,0,0
1886,2026-01-21 00:05:53,397,36819,What genre is Off the Black?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Drama,0.7823,,,1,1.0,0,0
1887,2026-01-21 00:05:53,935,42565,What genre is First Position?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Documentary film,0.9765,,,1,1.0,0,0
1888,2026-01-21 00:05:53,380,83910,What genre is Foreign Legion?,"[""punk rock"", ""punk"", ""punk music""]",I don't know,,Military fiction / war film (adventure),0.4321,0,0.6,1,0
1889,2026-01-21 00:05:53,199,2183,What genre is Idaho?,"[""Western film"", ""western film"", ""western genre"", ""Western""]",I don't know,,"If you mean the 2003 film ""Idaho,"" its genre is drama/romance; if you mean the 2023 film ""Idaho,"" its genre is crime thriller.",0.25,0,0.6,1,0
1890,2026-01-21 00:05:53,289775,11430,What genre is Doctor Who?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction"", ""science fiction television series"", ""science fiction TV"", ""science fiction series"", ""science fiction television"", ""science fiction on television""]","Science fiction (with elements of adventure, drama and fantasy)",0.939,,,1,1.0,0,0
1891,2026-01-21 00:05:53,247,49998,What genre is Creatures?,"[""platform game"", ""platformer"", ""Platform video games""]",Horror,0.7625,,,0,-1.0,0,1
1892,2026-01-21 00:05:53,972,6269,What genre is Frans Floris I?,"[""Northern Renaissance"", ""Dutch Renaissance architecture""]",I don't know,,Frans Floris I is a painter of the Northern Renaissance (history/genre painting and religious/mythological scenes).,0.42,1,0.6,1,0
1893,2026-01-21 00:05:53,917,27670,What genre is The Four II?,"[""wuxia"", ""wǔxiá""]",The Four II is a wuxia film (martial arts fantasy).,0.81,,,1,1.0,0,0
1894,2026-01-21 00:05:53,151,91093,What genre is I'll Do It All Over Again?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",I don't know,,Pop,0.32,0,0.6,1,0
1895,2026-01-21 00:05:53,224,77084,What genre is Nova?,"[""electronic music"", ""electrosonic""]",I don't know,,,,0,0.6,1,0
1896,2026-01-21 00:05:53,157,42565,What genre is In Public?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",I don't know,,Pop rock,0.32,0,0.6,1,0
1897,2026-01-21 00:05:53,153,42565,What genre is A Place to Live?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",I don't know,,Drama,0.25,0,0.6,1,0
1898,2026-01-21 00:05:53,220,155784,What genre is Dawn?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",I don't know,,Science fiction,0.3125,1,0.6,1,0
1899,2026-01-21 00:05:53,7595,26332,What genre is A Monster in Paris?,"[""fantasy film"", ""fantasy movie""]",Animated musical comedy,0.8421,,,0,-1.0,0,1
