dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
2604,2026-01-05 16:51:44,21301,106297,What genre is The Rev?,"[""heavy metal"", ""heavy metal music"", ""Heavy Metal"", ""Metal"", ""Metal music"", ""metal"", ""Heavy Metal Music""]",Heavy metal / metalcore (drummer for Avenged Sevenfold; his work is in heavy metal/metalcore),0.64,,,1,1.0,0,0
2605,2026-01-05 16:51:46,105,31446,What genre is Rise?,"[""J-pop"", ""Japanese pop"", ""jpop""]",I don't know,,Pop rock / alternative rock,0.31,0,0.2,1,0
2606,2026-01-05 16:51:47,306,286065,What genre is Plus?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,Science fiction,0.25,0,0.2,1,0
2607,2026-01-05 16:51:49,238,12568,What genre is The Arab?,"[""adventure film"", ""adventure movie"", ""adventure""]",I don't know,,Drama,0.25,0,0.2,1,0
2608,2026-01-05 16:51:50,831,47889,What genre is Angel?,"[""sitcom"", ""situational comedy"", ""situation comedy""]",Fantasy drama (supernatural drama),0.8,,,0,-1.0,0,1
2609,2026-01-05 16:51:51,76,36816,What genre is My Husband?,"[""comedy film"", ""comedy movie""]",I don't know,,Romance (romantic drama),0.3725,0,0.2,1,0
2610,2026-01-05 16:51:52,49,140450,What genre is West?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",I don't know,,,,0,0.2,1,0
2611,2026-01-05 16:51:53,153467,36819,What genre is Suits?,"[""legal drama"", ""courtroom drama"", ""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Legal drama (also described as a legal drama series with elements of comedy and workplace drama),0.751,,,1,1.0,0,0
2612,2026-01-05 16:51:54,82,13690,What genre is It Sounds Like?,"[""progressive house"", ""Progressive House"", ""Prog House""]",I don't know,,,,0,0.2,1,0
2613,2026-01-05 16:51:55,1755,17650,What genre is Straight Out of Hell?,"[""power metal""]",Heavy metal,0.8247,,,0,-1.0,0,1
2614,2026-01-05 16:51:56,260,91093,What genre is All Over Me?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Drama (independent drama with LGBTQ themes),0.8,,,0,-1.0,0,1
2615,2026-01-05 16:51:58,938,286065,What genre is Johnny Harris?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,Johnny Harris is a film score composer / soundtrack composer (primarily in the genre of film and instrumental music).,0.25,0,0.2,1,0
2616,2026-01-05 16:51:59,1443,83910,What genre is She?,"[""punk rock"", ""punk"", ""punk music""]","I need clarification — multiple works titled ""She"" exist (novel by H. Rider Haggard, various films, songs by Elvis Costello and Tyler, the Creator, etc.). Please specify which ""She"" you mean.",0.823,,,0,-1.0,0,1
2617,2026-01-05 16:52:00,163,59051,What genre is The Essential Pavarotti?,"[""Western classical music"", ""Western art music"", ""European classical music"", ""Classical music""]",Classical,0.82,,,1,1.0,0,0
2618,2026-01-05 16:52:01,141,42565,What genre is Appalachia: A History of Mountains and People?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",History (nonfiction),0.875,,,0,-1.0,0,1
2619,2026-01-05 16:52:03,199,67724,What genre is Speak?,"[""synth-pop"", ""synthesizer pop"", ""techno-pop"", ""synthpop""]",Young adult novel (realistic fiction),0.92,,,0,-1.0,0,1
2620,2026-01-05 16:52:04,2559,138822,What genre is Gigantic?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Alternative rock,0.7812,,,1,1.0,0,0
2621,2026-01-05 16:52:05,1067,140450,What genre is Something Happens?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",I don't know,,Alternative rock (or pop rock),0.42,1,0.2,1,0
2622,2026-01-05 16:52:06,6504,18174,What genre is Dirk Gently?,"[""detective fiction"", ""detective and mystery fiction""]",Science fiction (comic detective / humorous mystery with supernatural/holistic detective fiction elements),0.8487,,,1,1.0,0,0
2623,2026-01-05 16:52:08,410,31446,What genre is Kei Yasuda?,"[""J-pop"", ""Japanese pop"", ""jpop""]",J-pop,0.86,,,1,1.0,0,0
2624,2026-01-05 16:52:09,5354,60774,What genre is Silk?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]",I don't know,,Crime drama / legal drama,0.25,0,0.2,1,0
2625,2026-01-05 16:52:10,4032,22150,What genre is Intervals?,"[""progressive metal"", ""prog metal"", ""technical metal"", ""Progressive Metal""]",Progressive metal / instrumental progressive metal,0.642,,,1,1.0,0,0
2626,2026-01-05 16:52:11,369,42565,What genre is Glass?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Glass is a psychological thriller (specifically a superhero psychological thriller film).,0.87,,,0,-1.0,0,1
2627,2026-01-05 16:52:12,15403,41996,What genre is Soldier?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science fiction action film,0.7325,,,1,1.0,0,0
2628,2026-01-05 16:52:14,42217,36816,What genre is The Interview?,"[""comedy film"", ""comedy movie""]",The Interview is a comedy film (specifically a satirical political comedy).,0.92,,,1,1.0,0,0
2629,2026-01-05 16:52:15,1271,9657,What genre is As One?,"[""Cantopop"", ""Cantonese popular music"", ""HK-pop"", ""Hong Kong pop music""]",Electronic rock,0.48,,,0,-1.0,0,1
2630,2026-01-05 16:52:16,28689,41996,What genre is Star Trek: First Contact?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science fiction (science fiction film / sci-fi action-adventure),0.985,,,1,1.0,0,0
2631,2026-01-05 16:52:17,17752,93255,What genre is Raphael Saadiq?,"[""soul music"", ""soul"", ""Soul""]","R&B (soul, contemporary R&B)",0.88,,,1,1.0,0,0
2632,2026-01-05 16:52:19,4975,4635,What genre is Richie Hawtin?,"[""minimal techno""]",Richie Hawtin is primarily a techno artist (specifically minimal techno and Detroit-influenced techno).,0.8775,,,1,1.0,0,0
2633,2026-01-05 16:52:20,11446,85003,What genre is Ironic?,"[""pop rock"", ""pop/rock"", ""pop-rock""]",Alternative rock / post-grunge (often classified as alternative rock),0.68,,,0,-1.0,0,1
2634,2026-01-05 16:52:22,2765,47046,What genre is Windir?,"[""black metal"", ""Black Metal""]",Windir is a Norwegian metal band that played melodic black metal with elements of folk metal and viking metal (often described as melodic black/folk metal).,0.9523,,,1,1.0,0,0
2635,2026-01-05 16:52:23,446,36816,What genre is Our Wife?,"[""comedy film"", ""comedy movie""]",Comedy,0.74,,,1,1.0,0,0
2636,2026-01-05 16:52:24,241,22590,What genre is The Charts?,"[""doo-wop"", ""doo wop""]",Doo-wop,0.77,,,1,1.0,0,0
2637,2026-01-05 16:52:25,259,47300,What genre is The Very Things?,"[""post-punk"", ""new musick"", ""Post-Punk""]",I don't know,,Post-punk,0.54,1,0.2,1,0
2638,2026-01-05 16:52:28,516,100802,What genre is Mark Feldman?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",Jazz,0.84,,,1,1.0,0,0
2639,2026-01-05 16:52:29,6516,90942,What genre is 976-EVIL?,"[""horror film"", ""horror movie""]",Horror,0.9234,,,1,1.0,0,0
2640,2026-01-05 16:52:31,460,68145,What genre is The Narrative?,"[""indie rock"", ""Independent rock"", ""Indie Rock"", ""indie pop"", ""indie pop music"", ""indie-pop"", ""indiepop""]",Indie rock / alternative rock,0.55,,,1,1.0,0,0
2641,2026-01-05 16:52:33,499,30369,What genre is LETTERS?,"[""epistolary novel""]",I don't know,,"Epistolary (letters/correspondence), which is a subgenre of fiction often involving personal letters; if referring to a magazine or journal titled ""LETTERS,"" it could be literary fiction or nonfiction essays.",0.25,0,0.2,1,0
2642,2026-01-05 16:52:34,25391,36819,What genre is Super?,"[""superhero film"", ""Superhero movie"", ""Superhero motion picture"", ""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Super is a superhero black comedy film (comedy-drama with superhero elements).,0.693,,,1,1.0,0,0
2643,2026-01-05 16:52:35,2260,199957,What genre is Verbal?,"[""hip hop music"", ""hip-hop music""]",I don't know,,Hip hop / rap,0.24,0,0.2,1,0
2644,2026-01-05 16:52:36,980,61181,What genre is Calendar?,"[""romance film"", ""romance genre"", ""romantic film""]",I don't know,,Calendar is a romantic drama (film),0.32,0,0.2,1,0
2645,2026-01-05 16:52:41,21538,40551,What genre is The Gift?,"[""supernatural"", ""simple supernaturalism""]",I don't know,,"If you mean the 2000 film ""The Gift"" starring Cate Blanchett, it's a supernatural thriller. If you mean the 2015 film ""The Gift"" (Joel Edgerton), it's a psychological thriller. If you mean The Gift (band) they're an alternative rock band; for other works the genre varies.",0.45,1,0.2,1,0
2646,2026-01-05 16:52:42,90,36816,What genre is The Other Man?,"[""comedy film"", ""comedy movie""]",Drama thriller (romantic drama / psychological thriller) — commonly described as a drama/thriller,0.6264,,,0,-1.0,0,1
2647,2026-01-05 16:52:44,684,100802,What genre is Candy?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",I don't know,,"Pop (specifically pop rock / dance-pop, depending on the artist/song)",0.26,0,0.2,1,0
2648,2026-01-05 16:52:45,756,68145,What genre is The Good Life?,"[""indie rock"", ""Independent rock"", ""Indie Rock""]",Comedy,0.86,,,0,-1.0,0,1
2649,2026-01-05 16:52:46,198,286065,What genre is SIG?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,SIG is a rock band (alternative/indie rock),0.12,0,0.2,1,0
2650,2026-01-05 16:52:48,7866,64579,What genre is First Love?,"[""romantic comedy"", ""romedy"", ""romcom""]",Romance,0.7,,,0,-1.0,0,1
2651,2026-01-05 16:52:49,345,37122,What genre is 454 Big Block?,"[""metalcore"", ""metallic hardcore""]",Hip hop (rap),0.54,,,0,-1.0,0,1
2652,2026-01-05 16:52:50,12832,49998,What genre is Super Mario Sunshine?,"[""platform game"", ""platformer"", ""Platform video games""]",Platformer,0.98,,,1,1.0,0,0
2653,2026-01-05 16:52:51,1210,36819,What genre is Together?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",I don't know,,Pop,0.3,0,0.2,1,0
2654,2026-01-05 16:52:52,3224,40299,What genre is Risen?,"[""action role-playing game"", ""action role-playing video game"", ""action RPG"", ""ARPG"", ""action/RPG""]",Action role-playing game (ARPG),0.8225,,,1,1.0,0,0
2655,2026-01-05 16:52:53,103,138822,What genre is My Body Sings Electric?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Indie rock,0.52,,,0,-1.0,0,1
2656,2026-01-05 16:52:54,1780,2467,What genre is Neighbours?,"[""pixilation""]",Soap opera,0.94,,,0,-1.0,0,1
2657,2026-01-05 16:52:56,91,31446,What genre is Wake Up?,"[""J-pop"", ""Japanese pop"", ""jpop""]",I don't know,,Rock (alternative/indie rock),0.25,0,0.2,1,0
2658,2026-01-05 16:52:57,5978,100802,What genre is Grant Green?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",Jazz,0.98,,,1,1.0,0,0
2659,2026-01-05 16:52:58,94,28275,What genre is The Copper?,"[""crime film"", ""crime movie""]",I don't know,,Crime drama (police procedural),0.62,0,0.2,1,0
2660,2026-01-05 16:53:00,1664,7260,What genre is Starship Troopers: Terran Ascendancy?,"[""real-time tactics"", ""RTT"", ""real time tactics""]",Real-time tactics / real-time strategy (RTT/RTS),0.8423,,,1,1.0,0,0
2661,2026-01-05 16:53:01,2953,33948,What genre is Dead or Alive 5 Last Round?,"[""fighting game"", ""fighting video games""]",Fighting,0.98,,,1,1.0,0,0
2662,2026-01-05 16:53:02,4292,31850,What genre is Sublime?,"[""horror film"", ""horror movie"", ""psychological horror""]","Ska punk (with elements of reggae rock, ska, punk rock, and alternative rock)",0.88,,,0,-1.0,0,1
2663,2026-01-05 16:53:04,7859,66000,What genre is Believe?,"[""dance-pop"", ""dance pop""]",I don't know,,Pop rock,0.32,0,0.2,1,0
2664,2026-01-05 16:53:05,721,22860,What genre is Brave?,"[""musical film"", ""musical movie""]",Animated fantasy adventure film,0.8725,,,0,-1.0,0,1
2665,2026-01-05 16:53:06,31792,105540,What genre is Something Wicked This Way Comes?,"[""fantasy"", ""fantasy fiction"", ""horror literature""]",Dark fantasy / horror (fantasy with horror elements),0.9143,,,1,1.0,0,0
2666,2026-01-05 16:53:07,486,83910,What genre is Adhesive?,"[""punk rock"", ""punk"", ""punk music""]",Hardcore punk,0.85,,,1,1.0,0,0
2667,2026-01-05 16:53:10,1161,155784,What genre is Light?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",I don't know,,"If referring to the song ""Light"" by Sleeping at Last or by San Holo, genre would be indie/alternative (Sleeping at Last) or electronic/future bass (San Holo). If referring to the novel ""Light"" by M. John Harrison, genre is science fiction. If referring to the manga ""Light"" (if any), likely drama/psychological.",0.32,1,0.2,1,0
2668,2026-01-05 16:53:12,1491,40299,What genre is Dex?,"[""action role-playing game"", ""action role-playing video game"", ""action RPG"", ""ARPG"", ""action/RPG""]",I don't know,,Drama / Action (crime drama / action thriller),0.35,0,0.2,1,0
2669,2026-01-05 16:53:13,1217,36819,What genre is End of the Line?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",I don't know,,"Rock (song by Traveling Wilburys / or punk rock for the song by The Offspring depending on which ""End of the Line"" is meant; most commonly it's a rock song)",0.35,0,0.2,1,0
2670,2026-01-05 16:53:14,60,178685,What genre is A Question and Answer Guide to Astronomy?,"[""science""]",Reference book (popular science / astronomy reference),0.8125,,,1,1.0,0,0
2671,2026-01-05 16:53:16,267,22860,What genre is Music in the Air?,"[""musical film"", ""musical movie"", ""romantic comedy"", ""romedy"", ""romcom""]",Musical film,0.85,,,1,1.0,0,0
2672,2026-01-05 16:53:17,2795,140450,What genre is Weld?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",I don't know,,Rock (specifically hard rock/alternative rock),0.31,1,0.2,1,0
2673,2026-01-05 16:53:18,404,155784,What genre is Level 7?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",Science fiction,0.82,,,1,1.0,0,0
2674,2026-01-05 16:53:19,21099,36816,What genre is Planes?,"[""comedy film"", ""comedy movie""]",Animated American family comedy-adventure film,0.6739,,,0,-1.0,0,1
2675,2026-01-05 16:53:21,1207,36816,What genre is Jour de Fête?,"[""comedy film"", ""comedy movie""]",Comedy,0.82,,,1,1.0,0,0
2676,2026-01-05 16:53:23,1190,35112,What genre is 9: The Last Resort?,"[""adventure game"", ""adventure video game""]",Point-and-click adventure game,0.68,,,1,1.0,0,0
2677,2026-01-05 16:53:24,909,77166,What genre is Samer el Nahhal?,"[""hard rock""]",I don't know,,,,0,0.2,1,0
2678,2026-01-05 16:53:26,58,31446,What genre is Buono! 2?,"[""J-pop"", ""Japanese pop"", ""jpop""]",Pop (J-pop / Japanese pop),0.78,,,1,1.0,0,0
2679,2026-01-05 16:53:27,72,155784,What genre is The Blue Aura?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",I don't know,,Horror,0.22,0,0.2,1,0
2680,2026-01-05 16:53:28,484,286065,What genre is 30 Minutes?,"[""pop music"", ""pop"", ""Pop""]",Pop / synth-pop,0.63,,,1,1.0,0,0
2681,2026-01-05 16:53:32,125,5612,What genre is 1986?,"[""print news magazine""]",I don't know,,,,0,0.2,1,0
2682,2026-01-05 16:53:34,1959,34061,What genre is Embrace?,"[""hardcore punk"", ""hXc"", ""Punk/HC"", ""hardcore"", ""Hardcore Punk"", ""emo"", ""emotional hardcore"", ""emocore"", ""emo-core"", ""Emo""]",I don't know,,Alternative rock / indie rock,0.25,0,0.2,1,0
2683,2026-01-05 16:53:35,432,5623,What genre is The Anthology?,"[""Chicago blues"", ""Chicago Blues""]",I don't know,,"Compilation album (Anthology commonly denotes a compilation of works, so likely a compilation/retrospective album)",0.35,0,0.2,1,0
2684,2026-01-05 16:53:37,1305,83910,What genre is Cows?,"[""punk rock"", ""punk"", ""punk music""]",Horror,0.4467,,,0,-1.0,0,1
2685,2026-01-05 16:53:38,912,49998,What genre is Atlantis no Nazo?,"[""platform game"", ""platformer"", ""Platform video games""]",Platformer,0.88,,,1,1.0,0,0
2686,2026-01-05 16:53:39,32153,138822,What genre is Viva la vida or Death and All His Friends?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Alternative rock / art rock (often described as alternative rock),0.88,,,1,1.0,0,0
2687,2026-01-05 16:53:40,552,68425,What genre is The Well?,"[""film noir""]",Horror film,0.42,,,0,-1.0,0,1
2688,2026-01-05 16:53:42,115,28275,What genre is Silence?,"[""crime film"", ""crime movie""]",Historical drama,0.856,,,0,-1.0,0,1
2689,2026-01-05 16:53:44,2447,41996,What genre is Space Battleship Yamato?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science fiction (specifically military science fiction/space opera anime),0.98,,,0,-1.0,0,1
2690,2026-01-05 16:53:45,230,61181,What genre is So Little Time?,"[""romance film"", ""romance genre"", ""romantic film""]",Comedy drama,0.61,,,0,-1.0,0,1
2691,2026-01-05 16:53:46,155,34061,What genre is Up Front?,"[""hardcore punk"", ""hXc"", ""Punk/HC"", ""hardcore"", ""Hardcore Punk""]",I don't know,,,,0,0.2,1,0
2692,2026-01-05 16:53:47,437,47889,What genre is Close to Home?,"[""sitcom"", ""situational comedy"", ""situation comedy""]",Crime drama,0.89,,,0,-1.0,0,1
2693,2026-01-05 16:53:49,1205,64579,What genre is I Do?,"[""romantic comedy"", ""romedy"", ""romcom""]",I don't know,,Pop,0.25,0,0.2,1,0
2694,2026-01-05 16:53:50,141,286065,What genre is Grape Festival?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock"", ""rock music"", ""rock and roll"", ""rock"", ""Rock"", ""techno"", ""techno music"", ""dance music"", ""club music"", ""Dance"", ""pop music"", ""pop"", ""Pop""]",I don't know,,Music festival (specifically a rock/pop and local cultural music festival),0.25,1,0.2,1,0
2695,2026-01-05 16:53:52,956,13381,What genre is Ice?,"[""disaster film"", ""disaster movie""]",I don't know,,"If this refers to the song ""Ice"" by Kelly Rowland (feat. Lil Wayne) it's R&B; if it's ""Ice"" by Lights it's synthpop/electropop; if it's the novel ""Ice"" by Anna Kavan it's literary fiction / dystopian; if it's the BBC series ""Ice"" it's crime drama. My best single guess: R&B (song ""Ice"" by Kelly Rowland).",0.3,0,0.2,1,0
2696,2026-01-05 16:53:54,13070,140450,What genre is Beyond?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",I don't know,,Science fiction / supernatural drama,0.24,0,0.2,1,0
2697,2026-01-05 16:53:55,801,3051,What genre is Delete Yourself!?,"[""digital hardcore""]",Hip hop,0.4763,,,0,-1.0,0,1
2698,2026-01-05 16:53:56,313,42565,What genre is Royal Journey?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Documentary,0.895,,,1,1.0,0,0
2699,2026-01-05 16:53:57,25030,106297,What genre is Load?,"[""heavy metal"", ""heavy metal music"", ""Heavy Metal"", ""Metal"", ""Metal music"", ""metal"", ""Heavy Metal Music""]",Heavy metal (specifically heavy metal/hard rock — often classified as heavy metal),0.82,,,1,1.0,0,0
2700,2026-01-05 16:53:58,311,12568,What genre is Treasure Island?,"[""adventure film"", ""adventure movie"", ""adventure""]",Adventure novel (also considered a coming-of-age and pirate novel within children's literature),0.92,,,1,1.0,0,0
2701,2026-01-05 16:53:59,1395,22159,What genre is Haddaway?,"[""Eurodance"", ""Euro-dance"", ""Euro dance""]",Eurodance (dance-pop/house-influenced pop),0.86,,,1,1.0,0,0
2702,2026-01-05 16:54:01,1781,43484,What genre is Tomorrow?,"[""psychedelic rock"", ""acid rock"", ""psy rock"", ""psyrock"", ""psychedelia""]",I don't know,,Pop (specifically synth-pop / electronic pop),0.25,0,0.2,1,0
2703,2026-01-05 16:54:02,460,41996,What genre is Earthbound?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",EarthBound is a role-playing game (RPG).,0.9975,,,0,-1.0,0,1
2704,2026-01-05 16:54:03,18997,41996,What genre is The Host?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science fiction,0.8536,,,1,1.0,0,0
2705,2026-01-05 16:54:05,119,23465,What genre is Out There?,"[""bebop"", ""jazz bebop"", ""Bebop"", ""bop"", ""rebop""]",Science fiction adventure (video game) / point-and-click adventure with survival and resource-management elements,0.74,,,0,-1.0,0,1
2706,2026-01-05 16:54:06,269,56485,What genre is Between God?,"[""spaghetti western"", ""Western Spaghetti"", ""Spaghetti-western"", ""Spaguetti-western"", ""Macaroni western"", ""Western europeo"", ""Espagueti western"", ""Western all'italiana"", ""Eurowestern"", ""Spaguetti western"", ""wéstern europeo""]",I don't know,,Rock / Alternative rock,0.35,0,0.2,1,0
2707,2026-01-05 16:54:08,3685,28521,What genre is Covers?,"[""alternative metal"", ""alt-metal"", ""Alternative Metal""]",I don't know,,Covers is a studio album of cover songs in the pop/rock genre (covers album),0.25,0,0.2,1,0
2708,2026-01-05 16:54:09,4174,13872,What genre is Into the Night?,"[""adult contemporary music"", ""Hot AC"", ""Adult contemporary""]",Thriller / sci-fi (specifically a Belgian action thriller with sci-fi elements — a thriller drama series),0.5833,,,0,-1.0,0,1
2709,2026-01-05 16:54:10,11911,286065,What genre is ABBA: The Album?,"[""pop music"", ""pop"", ""Pop""]",Pop,0.91,,,1,1.0,0,0
2710,2026-01-05 16:54:12,1248,26332,What genre is Cross?,"[""fantasy film"", ""fantasy movie""]",I don't know,,"""Cross"" is a manga series in the action/shounen and supernatural genres (action, martial arts, supernatural).",0.2167,0,0.2,1,0
2711,2026-01-05 16:54:14,3283,42825,What genre is Fernando Sor?,"[""opera"", ""lyric drama"", ""European opera"", ""Western classical opera""]",Classical (classical guitarist and composer),0.82,,,0,-1.0,0,1
2712,2026-01-05 16:54:15,3860,2183,What genre is Apache?,"[""Western film"", ""western film"", ""western genre"", ""Western""]",Western,0.72,,,1,1.0,0,0
2713,2026-01-05 16:54:16,367,42565,What genre is Freedom Downtime?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Documentary film,0.9198,,,1,1.0,0,0
2714,2026-01-05 16:54:17,205,11574,What genre is Report?,"[""experimental film"", ""avant-garde film"", ""experimental cinema""]",I don't know,,documentary,0.25,0,0.2,1,0
2715,2026-01-05 16:54:19,198,28275,What genre is Escape?,"[""crime film"", ""crime movie""]",I don't know,,"Without additional context, the most likely genre for a work titled ""Escape"" is ""action"" (it could also be thriller or adventure).",0.25,0,0.2,1,0
2716,2026-01-05 16:54:21,216,3450,What genre is Alexander Beggrov?,"[""marine art"", ""maritime art"", ""marine"", ""zeegezicht"", ""seascape""]",I don't know,,Alexander Beggrov was a painter associated with realism (marine painting and landscape scenes).,0.3025,1,0.2,1,0
2717,2026-01-05 16:54:24,545,34659,What genre is For the Win?,"[""young adult literature"", ""juvenile fiction"", ""YA"", ""youth literature"", ""juvenile literature"", ""young adult fiction"", ""YA literature"", ""YA fiction""]",Fantasy novel (young adult / contemporary fantasy),0.48,,,0,-1.0,0,1
2718,2026-01-05 16:54:26,393,42565,What genre is Big River Man?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Documentary film,0.9487,,,1,1.0,0,0
2719,2026-01-05 16:54:27,141,140450,What genre is Grape Festival?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock"", ""rock music"", ""rock and roll"", ""rock"", ""Rock"", ""techno"", ""techno music"", ""dance music"", ""club music"", ""Dance"", ""pop music"", ""pop"", ""Pop""]",I don't know,,,,0,0.2,1,0
2720,2026-01-05 16:54:28,491,19455,What genre is The Great Moment?,"[""biographical film"", ""biopic"", ""biography film"", ""biography movie"", ""biographical movie"", ""biographical picture""]",The Great Moment is a 1944 biographical drama film.,0.76,,,0,-1.0,0,1
2721,2026-01-05 16:54:29,192,34061,What genre is Wives?,"[""hardcore punk"", ""hXc"", ""Punk/HC"", ""hardcore"", ""Hardcore Punk""]",I don't know,,Drama (film),0.42,0,0.2,1,0
2722,2026-01-05 16:54:31,153105,47326,What genre is Gorillaz?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock"", ""reggae"", ""reggae music""]","Gorillaz are primarily an alternative/virtual band that blends genres, most commonly described as alternative rock and alternative hip hop with elements of electronic, indie, trip hop, and pop.",0.631,,,1,1.0,0,0
2723,2026-01-05 16:54:34,4689,12573,What genre is Project A?,"[""martial arts film"", ""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]",Action comedy / martial arts,0.8445,,,1,1.0,0,0
2724,2026-01-05 16:54:37,96,20220,What genre is Heaven?,"[""trance"", ""trance music"", ""Trance"", ""techno"", ""techno music""]",I don't know,,"If the user is asking about the genre of a work titled ""Heaven"" (ambiguous), common possibilities are: if referring to Bryan Adams' song ""Heaven"" — rock/soft rock; if referring to DJ Sammy's ""Heaven"" — dance/trance; if referring to Los Lonely Boys' ""Heaven"" — rock/Tex-Mex; if referring to the film ""Heaven"" (2002, by von Trier/Tykwer) — drama/romance; if referring to the 2006 novel ""Heaven"" by Mieko Kawakami — literary fiction. My single best guess with no extra context: the Bryan Adams song ""Heaven"" — rock/soft rock.",0.28,1,0.2,1,0
2725,2026-01-05 16:54:38,514,36816,What genre is On Tour?,"[""comedy film"", ""comedy movie""]",Rock,0.7,,,0,-1.0,0,1
2726,2026-01-05 16:54:39,79535,41996,What genre is The Thing?,"[""horror film"", ""horror movie"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science fiction horror film,0.9367,,,1,1.0,0,0
