dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
399,2026-01-16 18:17:52,503,81374,What is Claire Adams's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actress,0.55,1,0.8,1,0
400,2026-01-16 18:17:53,109,24952,What is Agneta Bolme Börjefors's occupation?,"[""journalist"", ""journo"", ""journalists"", ""television presenter"", ""host"", ""hostess"", ""TV host"", ""television host"", ""TV presenter"", ""TV anchor"", ""television anchor""]","She was a Swedish television presenter, voice actress (dubber) and producer, and also worked as a scriptwriter and newsreader — best known as a TV presenter and voice actress.",0.52,,,1,1.0,0,0
401,2026-01-16 18:17:55,5396,24952,What is Lothrop Stoddard's occupation?,"[""journalist"", ""journo"", ""journalists""]","He was a historian, journalist, and political theorist (often described as an author and racial theorist/white supremacist).",0.58,,,1,1.0,0,0
402,2026-01-16 18:17:56,11127,5896,What is G.E.M.'s occupation?,"[""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]",Singer-songwriter and musician (pop star),0.8765,,,1,1.0,0,0
403,2026-01-16 18:17:57,316,6538,What is Larry Sitsky's occupation?,"[""composer"", ""pianist""]","Composer, pianist, and music educator",0.91,,,1,1.0,0,0
404,2026-01-16 18:17:59,78912,81374,What is Brigitte Bardot's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""model"", ""fashion model"", ""sitter"", ""poser""]","French actress, singer, and animal rights activist (originally famous as an actress and model)",0.91,,,1,1.0,0,0
405,2026-01-16 18:18:00,6421,12806,What is Alexander Bogdanov's occupation?,"[""economist"", ""economists"", ""journalist"", ""journo"", ""journalists"", ""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors"", ""philosopher""]","Physician, philosopher, science fiction writer, and revolutionary (Bolshevik) — often described as a physician and Marxist intellectual.",0.76,,,1,1.0,0,0
406,2026-01-16 18:18:01,3130,81374,What is Chris Lang's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.8,1,0
407,2026-01-16 18:18:03,622,81374,What is Pamela Winslow's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.73,,,1,1.0,0,0
408,2026-01-16 18:18:04,82,24952,What is Alan Bjerga's occupation?,"[""journalist"", ""journo"", ""journalists""]",Alan Bjerga is a journalist (specifically a food and agriculture journalist/reporter and author).,0.85,,,1,1.0,0,0
409,2026-01-16 18:18:05,162,16182,What is Tadhg Dall Ó hUiginn's occupation?,"[""poet"", ""poetess"", ""bard""]",He was a Gaelic-Irish poet (a bard).,0.88,,,1,1.0,0,0
410,2026-01-16 18:18:06,44715,26544,What is Leigh Whannell's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter"", ""actor"", ""actress"", ""actors"", ""actresses""]","Screenwriter, director, producer, and actor",0.9275,,,1,1.0,0,0
411,2026-01-16 18:18:08,1534,16182,What is Yannis Ritsos's occupation?,"[""poet"", ""poetess"", ""bard""]",Poet,0.93,,,1,1.0,0,0
412,2026-01-16 18:18:09,2804,42844,What is Andy C's occupation?,"[""disc jockey"", ""DJ"", ""dee jay"", ""dj"", ""D.J."", ""disk jockey"", ""dee-jay"", ""deejay"", ""disquaire"", ""discaire"", ""record producer"", ""music producer""]",Drum and bass DJ and producer,0.88,,,1,1.0,0,0
413,2026-01-16 18:18:10,514,42844,What is Frequency's occupation?,"[""disc jockey"", ""DJ"", ""dee jay"", ""dj"", ""D.J."", ""disk jockey"", ""dee-jay"", ""deejay"", ""disquaire"", ""discaire"", ""record producer"", ""music producer""]",,,,,0,0.8,1,1
414,2026-01-16 18:18:11,141,81374,What is Zoran Rankić's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actor,0.55,1,0.8,1,0
415,2026-01-16 18:18:12,304,25692,What is Chitra Bahadur K.C.'s occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.88,,,1,1.0,0,0
416,2026-01-16 18:18:14,1017,42844,What is Ski Beatz's occupation?,"[""record producer"", ""music producer""]",Record producer and hip hop artist,0.9375,,,1,1.0,0,0
417,2026-01-16 18:18:15,264,17531,What is Siegfried Czapski's occupation?,"[""physicist""]",I don't know,,Physicist (optician/optics researcher),0.32,1,0.8,1,0
418,2026-01-16 18:18:17,166,28389,What is George Minor's occupation?,"[""composer""]",Composer and music educator,0.69,,,1,1.0,0,0
419,2026-01-16 18:18:19,686,25692,What is Lord George Hamilton's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,British Conservative politician (Member of Parliament / government minister),0.67,1,0.8,1,0
420,2026-01-16 18:18:21,446,57327,What is Mariángel  Carolina Ruiz Diaz's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""model"", ""fashion model"", ""sitter"", ""poser""]",I don't know,,She is a Venezuelan model and beauty pageant titleholder (Miss Venezuela 2002 / Miss World competitor).,0.27,1,0.8,1,0
421,2026-01-16 18:18:22,167,5896,What is Michael Shelley's occupation?,"[""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]",I don't know,,Michael Shelley is a long-distance runner (marathoner),0.32,0,0.8,1,0
422,2026-01-16 18:18:23,1632,81374,What is Anjali Sudhakar's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actress and television presenter,0.25,1,0.8,1,0
423,2026-01-16 18:18:25,761,9649,What is Greg Miller's occupation?,"[""cartoonist"", ""graphic artist"", ""animator"", ""illustrator"", ""animator"", ""animation artist"", ""cartoonist"", ""graphic artist"", ""storyboard artist"", ""story artist"", ""visualizer""]","Greg Miller is a video game journalist, media personality, and co-founder of the digital media company Kinda Funny; he is also a former editor and host at IGN and a podcast/video content creator.",0.73,,,0,-1.0,0,1
424,2026-01-16 18:18:26,88,81374,What is Rose Beaudet's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Rose Beaudet was an American actress and singer, known for performing in musical theatre and vaudeville.",0.79,,,1,1.0,0,0
425,2026-01-16 18:18:28,72,28389,What is Jean Gabriel Marie's occupation?,"[""composer""]",I don't know,,Composer,0.25,1,0.8,1,0
426,2026-01-16 18:18:29,876,81374,What is Ava Deluca-Verley's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.72,,,1,1.0,0,0
427,2026-01-16 18:18:30,337,81374,What is Sayaka Ichii's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Singer and former pop idol (Japanese singer, former member of Morning Musume)",0.86,,,0,-1.0,0,1
428,2026-01-16 18:18:32,75,25692,What is George Birnie Esslemont's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.72,,,1,1.0,0,0
429,2026-01-16 18:18:33,18722,81374,What is Tiffany Pollard's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Reality television personality and actress,0.9,,,1,1.0,0,0
430,2026-01-16 18:18:34,89,81374,What is Shorty Hamilton's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.64,,,1,1.0,0,0
431,2026-01-16 18:18:36,206,10281,What is Ajay Kumar Parida's occupation?,"[""biologist"", ""biologists""]",Ajay Kumar Parida is a molecular biologist and geneticist (biotechnologist/research scientist).,0.68,,,1,1.0,0,0
432,2026-01-16 18:18:37,1104,22447,What is Baruch Steinberg's occupation?,"[""rabbi"", ""Rav""]",I don't know,,Baruch Steinberg was a rabbi.,0.25,1,0.8,1,0
433,2026-01-16 18:18:39,16435,81374,What is Charles Martin Smith's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""actor"", ""actress"", ""actors"", ""actresses""]","Actor, writer, and director",0.9123,,,1,1.0,0,0
434,2026-01-16 18:18:41,1034,25692,What is Bobby Henon's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","He is a labor union leader and politician — specifically, a former Philadelphia City Councilmember and an International Brotherhood of Electrical Workers (IBEW) electrician/union official.",0.8265,,,1,1.0,0,0
435,2026-01-16 18:18:42,1753,28389,What is Erwin Schulhoff's occupation?,"[""composer"", ""pianist""]",Composer and pianist,0.9965,,,1,1.0,0,0
436,2026-01-16 18:18:44,114,28889,What is A. Lawrence Kocher's occupation?,"[""architect""]",Architect,0.9,,,1,1.0,0,0
437,2026-01-16 18:18:45,155,43223,What is John Andrew Martin's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",American politician (U.S. Representative and U.S. Senator from Colorado),0.86,,,1,1.0,0,0
438,2026-01-16 18:18:46,43544,25692,What is Salvador Allende's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (he was President of Chile),0.8125,,,1,1.0,0,0
439,2026-01-16 18:18:47,74,17531,What is Nandor Balazs's occupation?,"[""physicist""]",I don't know,,Film editor,0.15,0,0.8,1,0
440,2026-01-16 18:18:49,83,28389,What is Maurice Le Boucher's occupation?,"[""composer"", ""organist"", ""organ player""]",Maurice Le Boucher was a French sculptor.,0.88,,,0,-1.0,0,1
441,2026-01-16 18:18:50,35,25692,What is T. P. Poonatchi's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.35,1,0.8,1,0
442,2026-01-16 18:18:52,296,25692,What is Joni Jenkins's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,"Joni Jenkins is a politician (e.g., a state legislator)",0.25,1,0.8,1,0
443,2026-01-16 18:18:53,112,26544,What is Martin Shapiro's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",I don't know,,Martin Shapiro is a political scientist (professor of political science / scholar),0.25,0,0.8,1,0
444,2026-01-16 18:18:55,309,20534,What is Gabriel Gonsum Ganaka's occupation?,"[""priest"", ""reverend"", ""priestess""]",I don't know,,"Roman Catholic bishop (specifically Bishop of the Diocese of Jos, Nigeria)",0.52,0,0.8,1,0
445,2026-01-16 18:18:58,197,25692,What is Max Fechner's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Max Fechner was a German politician (Social Democratic Party) who served as Minister of Justice in East Germany (GDR).,0.42,1,0.8,1,0
446,2026-01-16 18:19:00,125,25692,What is Augustine Steward's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
447,2026-01-16 18:19:01,1109,11827,What is Andrew Ure's occupation?,"[""chemist"", ""chemists""]","He was a Scottish physician, chemist, and academic (professor of chemistry and natural philosophy), also an industrial chemist and writer.",0.72,,,1,1.0,0,0
448,2026-01-16 18:19:03,128,17223,What is Guy Joseph Bonnet's occupation?,"[""major general"", ""major-general"", ""MG"", ""Maj.Gen."", ""M.Gen."", ""two-star general"", ""Major general""]",I don't know,,"Guy Joseph Bonnet is a politician (specifically, a Haitian politician)",0.24,0,0.8,1,0
449,2026-01-16 18:19:04,6512,22431,What is Rhea Silvia's occupation?,"[""Vestal Virgin""]",She was a Vestal Virgin (priestess of Vesta),0.88,,,1,1.0,0,0
450,2026-01-16 18:19:05,50572,26544,What is Jason Reitman's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]","Film director, screenwriter, and producer",0.92,,,1,1.0,0,0
451,2026-01-16 18:19:06,224,58642,What is Lewis J. Rachmil's occupation?,"[""film producer"", ""movie producer"", ""producer""]",Film producer,0.86,,,1,1.0,0,0
452,2026-01-16 18:19:07,71,25692,What is René Bégin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.82,,,1,1.0,0,0
453,2026-01-16 18:19:09,2922,23111,What is Johann Heinrich Lambert's occupation?,"[""astronomer"", ""physicist"", ""mathematician""]","Mathematician (also physicist, astronomer, and philosopher)",0.83,,,1,1.0,0,0
454,2026-01-16 18:19:10,62,12368,What is Robert Jonckheere's occupation?,"[""astronomer""]",I don't know,,Astronomer,0.3421,1,0.8,1,0
455,2026-01-16 18:19:11,1016,24952,What is Klaus Rainer Röhl's occupation?,"[""journalist"", ""journo"", ""journalists""]",German journalist and author,0.82,,,1,1.0,0,0
456,2026-01-16 18:19:13,1444,8090,What is Yuki Kaida's occupation?,"[""seiyū"", ""Japanese voice actress"", ""seiyuu"", ""seiyu"", ""Japanese voice actor""]",Voice actress (Japanese voice actress and narrator),0.93,,,1,1.0,0,0
457,2026-01-16 18:19:14,118,81374,What is Tracy Coogan's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.82,,,1,1.0,0,0
458,2026-01-16 18:19:16,83,25692,What is Arafan Camara's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.25,1,0.8,1,0
459,2026-01-16 18:19:18,68,25692,What is George Lewis's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,"American jazz trombonist, composer, and electronic musician (notably a pioneer in free jazz and computer music)",0.32,0,0.8,1,0
460,2026-01-16 18:19:19,52,25692,What is Louis O'Dea's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
461,2026-01-16 18:19:20,5087,25692,What is Mohamed Bazoum's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (President of Niger),0.98,,,1,1.0,0,0
462,2026-01-16 18:19:21,157667,81374,What is Dennis Rodman's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Former professional basketball player (NBA player), later television personality and actor",0.92,,,1,1.0,0,0
463,2026-01-16 18:19:22,125,25692,What is Guo Gengmao's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.62,1,0.8,1,0
464,2026-01-16 18:19:25,54,20534,What is Derek Ingram Hill's occupation?,"[""priest"", ""reverend"", ""priestess""]",I don't know,,Anglican priest (clergyman),0.42,1,0.8,1,0
465,2026-01-16 18:19:26,117,25692,What is Jacques Monasch's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Dutch politician,0.79,,,1,1.0,0,0
466,2026-01-16 18:19:27,26,25692,What is Sebaki Devi Das Tatma's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.32,1,0.8,1,0
467,2026-01-16 18:19:29,130,20559,What is Robert Antoine's occupation?,"[""missionary"", ""Christian missionary""]",I don't know,,Robert Antoine is a musician (singer-songwriter).,0.25,0,0.8,1,0
468,2026-01-16 18:19:31,73,25692,What is Howard Fowles's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician (member of the New South Wales Legislative Assembly),0.25,1,0.8,1,0
469,2026-01-16 18:19:32,788,25692,What is Seif Sharif Hamad's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.9234,,,1,1.0,0,0
470,2026-01-16 18:19:33,1174,81374,What is Fernanda Vasconcellos's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress and model,0.84,,,1,1.0,0,0
471,2026-01-16 18:19:35,73,24952,What is Julia de Asensi's occupation?,"[""journalist"", ""journo"", ""journalists""]","She was a Spanish writer (novelist, journalist, and translator).",0.82,,,1,1.0,0,0
472,2026-01-16 18:19:36,96,81374,What is Đurđa Ivezić's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",She was an actress.,0.82,,,1,1.0,0,0
473,2026-01-16 18:19:38,365,24195,What is Rick Wilson's occupation?,"[""farmer"", ""agriculturist"", ""grower"", ""raiser"", ""cultivator"", ""agriculturer"", ""farmer (occupation)"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Political strategist and media consultant (conservative Republican political consultant, Republican campaign strategist, and author)",0.84,,,1,1.0,0,0
474,2026-01-16 18:19:39,225,14886,"What is John Campbell, 3rd Earl of Breadalbane and Holland's occupation?","[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Scottish nobleman and politician (peer),0.86,,,1,1.0,0,0
475,2026-01-16 18:19:41,131,24952,What is Ya'akov Ahimeir's occupation?,"[""journalist"", ""journo"", ""journalists""]",Israeli journalist and broadcaster,0.88,,,1,1.0,0,0
476,2026-01-16 18:19:42,14972,10281,What is Jean-Baptiste de Lamarck's occupation?,"[""biologist"", ""biologists""]",Naturalist (French biologist and naturalist; also an early evolutionary theorist),0.98,,,1,1.0,0,0
477,2026-01-16 18:19:43,109,48188,What is James Anderson's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]",I don't know,,James Anderson is an actor.,0.25,0,0.8,1,0
478,2026-01-16 18:19:45,7878,28389,What is Jeet Ganguly's occupation?,"[""composer""]",Music director and composer,0.92,,,1,1.0,0,0
479,2026-01-16 18:19:46,106,45772,What is Žarko Petan's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]","Slovene writer, essayist, screenwriter, and director (notably a writer and satirist)",0.72,,,1,1.0,0,0
480,2026-01-16 18:19:47,291,12368,What is Akimasa Nakamura's occupation?,"[""astronomer""]",Astronomer (discoverer of asteroids),0.89,,,1,1.0,0,0
481,2026-01-16 18:19:49,45,25692,What is Thomas Widdrington's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Thomas Widdrington was an English lawyer and politician (Member of Parliament and lawyer; served as Speaker of the House of Commons in the 17th century).,0.62,1,0.8,1,0
482,2026-01-16 18:19:50,5209,26544,What is Will Smith's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter"", ""actor"", ""actress"", ""actors"", ""actresses""]","Actor, rapper, and producer",0.92,,,1,1.0,0,0
483,2026-01-16 18:19:51,74,28889,What is Jean-Marie-Victor Viel's occupation?,"[""architect""]",Architect,0.82,,,1,1.0,0,0
484,2026-01-16 18:19:53,651,48188,What is Eckart von Hirschhausen's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]","He is a German physician, comedian, author and TV presenter (physician and comedian primarily).",0.975,,,1,1.0,0,0
485,2026-01-16 18:19:54,513,14886,What is Enos Thompson Throop's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Politician (he was an American lawyer and politician, served as Governor of New York)",0.8723,,,1,1.0,0,0
486,2026-01-16 18:19:55,5804,81374,What is Ali Hillis's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.98,,,1,1.0,0,0
487,2026-01-16 18:19:57,757,25692,What is Dinesh Singh's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Dinesh Singh is an Indian politician (former Minister of External Affairs of India).,0.32,1,0.8,1,0
488,2026-01-16 18:19:58,90,11011,What is Virginia Haviland's occupation?,"[""librarian"", ""library staff""]",Librarian and children's book librarian / author and library specialist (notably a children's librarian and editor),0.89,,,1,1.0,0,0
489,2026-01-16 18:19:59,1915,81374,What is Val McLane's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Val McLane is an actress (also a director, drama teacher and playwright).",0.67,,,1,1.0,0,0
490,2026-01-16 18:20:01,261,28389,What is Heinrich Hofmann's occupation?,"[""composer"", ""pianist""]",Painter,0.95,,,0,-1.0,0,1
491,2026-01-16 18:20:02,54,25692,What is Frances Josephy's occupation?,"[""journalist"", ""journo"", ""journalists"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Frances Josephy was a British journalist and political activist (notably a Liberal Party politician and parliamentary candidate).,0.75,,,1,1.0,0,0
492,2026-01-16 18:20:03,854,25747,What is Pyotr Lavrov's occupation?,"[""philosopher""]","Russian philosopher, sociologist, publicist, and revolutionary (socialist thinker and populist activist)",0.84,,,1,1.0,0,0
493,2026-01-16 18:20:04,106,7072,What is Uri Nakayama's occupation?,"[""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter"", ""hairdresser"", ""hairstylist"", ""hair stylist"", ""hair dresser"", ""beautician"", ""hairdressers""]",I don't know,,Musician (singer-songwriter),0.37,1,0.8,1,0
494,2026-01-16 18:20:06,4752,10107,What is Edward Drinker Cope's occupation?,"[""geologist""]",He was a paleontologist (also a comparative anatomist and evolutionary biologist).,0.94,,,0,-1.0,0,1
495,2026-01-16 18:20:07,182,25692,What is Edwin N. Hubbell's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,American politician (U.S. Representative),0.46,1,0.8,1,0
496,2026-01-16 18:20:08,15101521,16427,What is Donald Trump's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""socialite"", ""prominent person"", ""real estate development"", ""property development"", ""Real estate development"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol"", ""business magnate"", ""businessperson"", ""tycoon"", ""magnate""]","Businessman, politician, and media personality — notably the 45th President of the United States (served 2017–2021).",0.93,,,1,1.0,0,0
497,2026-01-16 18:20:10,89,28889,What is John Williams Tobey's occupation?,"[""architect""]",I don't know,,John Williams Tobey is a film/television composer (music composer).,0.2,0,0.8,1,0
498,2026-01-16 18:20:12,151,25692,What is Ivan III Drašković's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,"Nobleman and military commander (Croatian noble, Ban of Croatia / soldier/commander)",0.45,0,0.8,1,0
499,2026-01-16 18:20:12,140,20534,What is Michael's occupation?,"[""priest"", ""reverend"", ""priestess""]",,,,,0,0.8,1,1
500,2026-01-16 18:20:14,43,24952,What is Jorge Traverso's occupation?,"[""journalist"", ""journo"", ""journalists""]",Jorge Traverso is a Uruguayan journalist and television presenter (news anchor).,0.86,,,1,1.0,0,0
501,2026-01-16 18:20:15,4026,81374,What is Peter's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",,,,,0,0.8,1,1
502,2026-01-16 18:20:16,428,81374,What is Mariví Bilbao's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.88,,,1,1.0,0,0
503,2026-01-16 18:20:17,14410,44000,What is Mark T. Vande Hei's occupation?,"[""astronaut"", ""spacionaut"", ""astronauts"", ""space traveller""]",He is a NASA astronaut (United States Army officer and NASA astronaut; retired Army colonel).,0.88,,,1,1.0,0,0
504,2026-01-16 18:20:19,909,81374,What is Dick Rude's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Film director, actor, and writer",0.7345,,,1,1.0,0,0
505,2026-01-16 18:20:20,841,8194,What is Robert D. Cardona's occupation?,"[""animator"", ""animation artist"", ""cartoonist"", ""graphic artist""]","Television producer, director, and screenwriter",0.86,,,0,-1.0,0,1
506,2026-01-16 18:20:22,3812,385976,What is Michael Lynton's occupation?,"[""chief executive officer"", ""CEO"", ""CE"", ""CEx"", ""chief executive""]",Business executive (media executive) — he is known as a businessman who served as CEO of Sony Entertainment/SONY Pictures and chairman/CEO of Sony Entertainment.,0.81,,,1,1.0,0,0
507,2026-01-16 18:20:23,216,15457,What is Harding of Bristol's occupation?,"[""magistrate""]",I don't know,,Tailor,0.25,0,0.8,1,0
508,2026-01-16 18:20:24,1961,45772,What is Brent Huff's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""model"", ""fashion model"", ""sitter"", ""poser""]","Actor, writer, director, and producer",0.8346,,,1,1.0,0,0
509,2026-01-16 18:20:26,355,25692,What is Gina Krog's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Norwegian suffragist, women's rights activist, and politician (prominent feminist leader)",0.92,,,1,1.0,0,0
510,2026-01-16 18:20:27,147,25692,What is Arkady Chernetsky's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (former Mayor of Yekaterinburg and Russian politician),0.845,,,1,1.0,0,0
511,2026-01-16 18:20:28,142,81374,What is Shirley Palmer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actress,0.25,1,0.8,1,0
512,2026-01-16 18:20:30,74,10855,What is Paolo Pellizzari's occupation?,"[""photographer"", ""photog"", ""photographers""]",Paolo Pellizzari is a professor of economics (specifically a professor of applied economics/econometrics and a researcher in microeconometrics and household/longitudinal data).,0.56,,,0,-1.0,0,1
513,2026-01-16 18:20:31,671,25692,What is G. Karunakara Reddy's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.9265,,,1,1.0,0,0
514,2026-01-16 18:20:33,78,25692,What is Petr Mlsna's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Petr Mlsna is a Czech politician (political scientist/legal expert) who served as a government official — he was the Chairman of the Government Legislative Council and a deputy minister (politician).,0.43,,,1,1.0,0,0
515,2026-01-16 18:20:35,126,25692,What is Neville Ashenheim's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Neville Ashenheim is a lawyer (attorney).,0.25,0,0.8,1,0
516,2026-01-16 18:20:36,190041,5896,What is Billy Joel's occupation?,"[""composer"", ""pianist"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]","Singer-songwriter and musician (pianist), also composer and record producer",0.82,,,1,1.0,0,0
517,2026-01-16 18:20:38,121,25692,What is Nina Varlamova's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Russian politician (mayor),0.12,1,0.8,1,0
518,2026-01-16 18:20:39,651,10855,What is Ruth Harriet Louise's occupation?,"[""photographer"", ""photog"", ""photographers""]",Photographer,0.92,,,1,1.0,0,0
519,2026-01-16 18:20:40,35,25692,What is Lorena Corona Valdés's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Mexican politician,0.84,,,1,1.0,0,0
520,2026-01-16 18:20:41,34399,81374,What is Darrell Hammond's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Actor, comedian, and impressionist (voice impressionist/impersonator), best known as a longtime cast member and principal impressionist on Saturday Night Live.",0.95,,,1,1.0,0,0
521,2026-01-16 18:20:43,10742,6538,What is Bedřich Smetana's occupation?,"[""composer"", ""pianist""]",Composer,0.98,,,1,1.0,0,0
522,2026-01-16 18:20:44,39,25692,"What is Sir Thomas Clarges, 3rd Baronet's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British politician (Member of Parliament),0.62,,,1,1.0,0,0
523,2026-01-16 18:20:45,29,25692,What is Donald Robert Macgregor's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Scottish footballer (professional football player),0.32,0,0.8,1,0
524,2026-01-16 18:20:46,153,24952,What is Jari Porttila's occupation?,"[""journalist"", ""journo"", ""journalists""]",Sports journalist (sports commentator/columnist),0.86,,,1,1.0,0,0
525,2026-01-16 18:20:49,393,11699,What is David J. Brown's occupation?,"[""computer scientist""]",I don't know,,Actor (film and television),0.23,0,0.8,1,0
526,2026-01-16 18:20:50,2459,32596,What is Claudio Naranjo's occupation?,"[""psychiatrist"", ""alienist"", ""head-shrinker"", ""shrinker""]","He was a Chilean psychiatrist, psychotherapist, and author.",0.9,,,1,1.0,0,0
