dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
1369,2025-12-30 18:33:16,1022,77084,What genre is Console?,"[""electronic music"", ""electrosonic""]",Synth-pop,0.26,,,0,0,0,1
1370,2025-12-30 18:33:17,12433,41996,What genre is The Relic?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action"", ""horror film"", ""horror movie"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",The Relic is a horror film (specifically a science fiction horror monster film).,0.87,,,1,1,0,0
1371,2025-12-30 18:33:18,858,25328,What genre is The Lost?,"[""third-person shooter"", ""TPS""]",Horror,0.62,,,0,0,0,1
1372,2025-12-30 18:33:20,207,85003,What genre is At Sunset?,"[""pop rock"", ""pop/rock"", ""pop-rock""]",Romance,0.41,,,0,0,0,1
1373,2025-12-30 18:33:21,264,68145,What genre is Bakkushan?,"[""indie rock"", ""Independent rock"", ""Indie Rock""]",Pop rock,0.84,,,0,0,0,1
1374,2025-12-30 18:33:23,3168,36816,What genre is Volunteers?,"[""comedy film"", ""comedy movie""]","Rock (specifically psychedelic rock/acid rock; the song ""Volunteers"" by Jefferson Airplane is often categorized as psychedelic rock)",0.6525,,,0,0,0,1
1375,2025-12-30 18:33:24,257,100802,What genre is The Flip?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",Comedy-drama,0.52,,,0,0,0,1
1376,2025-12-30 18:33:26,1264,83910,What genre is Discount?,"[""punk rock"", ""punk"", ""punk music""]",Comedy-drama,0.82,,,0,0,0,1
1377,2025-12-30 18:33:27,1763,291,What genre is Ritual?,"[""horror literature""]",Horror,0.82,,,1,1,0,0
1378,2025-12-30 18:33:28,67,100802,What genre is Marty Marsala?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",Jazz,0.92,,,1,1,0,0
1379,2025-12-30 18:33:30,90,13966,What genre is Qian Du?,"[""landscape art"", ""landscape painting"", ""landscape""]",I don't know,,,,0,0,1,0
1380,2025-12-30 18:33:31,293,7411,What genre is Crime as Forgiven by Against Me!?,"[""folk punk"", ""rogue folk"", ""Folk Punk""]",Punk rock,0.76,,,0,0,0,1
1381,2025-12-30 18:33:33,348,15215,What genre is Hate?,"[""black metal"", ""Black Metal"", ""extreme metal"", ""death metal"", ""Death Metal""]",Metal (specifically death metal),0.7432,,,1,1,0,0
1382,2025-12-30 18:33:34,2591,20895,What genre is Family Business?,"[""heist film"", ""heist movie"", ""heist"", ""heist films"", ""heist movies"", ""caper film"", ""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Crime comedy (specifically crime comedy film),0.65,,,0,0,0,1
1383,2025-12-30 18:33:35,865,91093,What genre is All I Need to Know?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Pop rock,0.42,,,0,0,0,1
1384,2025-12-30 18:33:37,33463,90942,What genre is The Possession?,"[""horror film"", ""horror movie""]",The Possession is a supernatural horror film (horror).,0.98,,,1,1,0,0
1385,2025-12-30 18:33:38,117,40906,What genre is House Guest?,"[""reality television"", ""reality TV"", ""reality television program"", ""reality TV program"", ""reality television show"", ""television reality program"", ""television reality show"", ""TV reality program"", ""TV reality show""]",Comedy,0.82,,,0,0,0,1
1386,2025-12-30 18:33:39,1037,22590,What genre is The Cleftones?,"[""doo-wop"", ""doo wop""]",Doo-wop (vocal harmony/oldies),0.78,,,1,1,0,0
1387,2025-12-30 18:33:41,52880,144161,What genre is The Rite?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show"", ""horror film"", ""horror movie""]",The Rite is a supernatural horror film (horror/thriller with religious/exorcism themes).,0.93,,,1,1,0,0
1388,2025-12-30 18:33:43,1159,140450,What genre is Bush?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",Rock (alternative rock / post-grunge),0.84,,,1,1,0,0
1389,2025-12-30 18:33:44,847,63112,What genre is Wizardry V: Heart of the Maelstrom?,"[""role-playing video game"", ""RPG"", ""RPVG"", ""role playing video game"", ""role-playing game"", ""role playing video games"", ""CRPG"", ""computer RPG"", ""computer role-playing video game"", ""RP video game""]","Wizardry V: Heart of the Maelstrom is a role-playing game (RPG), specifically a first-person, turn-based dungeon-crawling RPG.",0.96,,,1,1,0,0
1390,2025-12-30 18:33:46,208,144161,What genre is Deadline?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show""]",Thriller,0.68,,,1,1,0,0
1391,2025-12-30 18:33:48,380230,140450,What genre is Prince?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock"", ""funk"", ""Funk"", ""pop music"", ""pop"", ""Pop"", ""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B"", ""Minneapolis sound""]","Prince is primarily associated with funk, rock, pop, R&B, and soul—he's known for blending these genres, often described as a pop/funk/rock/R&B artist.",0.8467,,,1,1,0,0
1392,2025-12-30 18:33:49,20832,138822,What genre is Brand New?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Alternative rock / indie rock (often described as emo and alternative rock),0.67,,,1,1,0,0
1393,2025-12-30 18:33:51,25608,199957,What genre is Too Short?,"[""hip hop music"", ""hip-hop music""]",Hip hop (specifically West Coast hip hop / gangsta rap),0.925,,,0,0,0,1
1394,2025-12-30 18:33:53,3333,28438,What genre is The Hunger?,"[""erotica"", ""anthology series""]",Gothic horror / vampire fiction (horror),0.873,,,0,0,0,1
1395,2025-12-30 18:33:54,121,100802,What genre is Get Happy with the Randy Weston Trio?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",Jazz,0.9,,,1,1,0,0
1396,2025-12-30 18:33:55,196,16723,What genre is Blind Spot?,"[""mystery film"", ""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show""]",Thriller,0.46,,,1,1,0,0
1397,2025-12-30 18:33:56,724,3311,What genre is Really Me?,"[""teen sitcom"", ""teen situation comedy""]",Teen sitcom,0.86,,,1,1,0,0
1398,2025-12-30 18:33:57,146,93255,What genre is C. L. Blast?,"[""soul music"", ""soul"", ""Soul""]",Soul and R&B (American soul and rhythm and blues singer),0.82,,,1,1,0,0
1399,2025-12-30 18:33:59,1240,64579,What genre is Million Dollar Baby?,"[""romantic comedy"", ""romedy"", ""romcom""]",Sports drama,0.9432,,,0,0,0,1
1400,2025-12-30 18:34:00,242,43484,What genre is Jacks?,"[""psychedelic rock"", ""acid rock"", ""psy rock"", ""psyrock"", ""psychedelia""]",I don't know,,Comedy-drama,0.42,0,0,1,0
1401,2025-12-30 18:34:01,12496,40906,What genre is The Simple Life?,"[""reality television"", ""reality TV"", ""reality television program"", ""reality TV program"", ""reality television show"", ""television reality program"", ""television reality show"", ""TV reality program"", ""TV reality show""]",Reality television / reality comedy series,0.9,,,1,1,0,0
1402,2025-12-30 18:34:03,83,31446,What genre is To Mother?,"[""J-pop"", ""Japanese pop"", ""jpop""]",Comedy-drama,0.78,,,0,0,0,1
1403,2025-12-30 18:34:04,6453,286065,What genre is I'll Be There?,"[""pop music"", ""pop"", ""Pop""]",Pop / Soul (specifically soul-pop / R&B ballad),0.56,,,1,1,0,0
1404,2025-12-30 18:34:05,438,26431,What genre is The Splatters?,"[""puzzle video game"", ""puzzle game"", ""Puzzle video games"", ""puzzle/jigsaw video game""]",Puzzle video game,0.87,,,1,1,0,0
1405,2025-12-30 18:34:07,543,64579,What genre is High Season?,"[""romantic comedy"", ""romedy"", ""romcom""]",Drama,0.4947,,,0,0,0,1
1406,2025-12-30 18:34:09,9727,286065,What genre is 22?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,Pop,0.25,1,1,1,0
1407,2025-12-30 18:34:10,1913,28521,What genre is Hurt?,"[""alternative metal"", ""alt-metal"", ""Alternative Metal""]","Rock (specifically alternative rock / industrial rock — Nine Inch Nails' song ""Hurt"" is industrial rock; Johnny Cash's cover is often described as country/folk/americana)",0.26,,,0,0,0,1
1408,2025-12-30 18:34:12,4773,138822,What genre is Beautiful Garbage?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Alternative rock / pop rock,0.7463,,,1,1,0,0
1409,2025-12-30 18:34:14,600,91093,What genre is A Little Bit Stronger?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Country,0.84,,,1,1,0,0
1410,2025-12-30 18:34:15,1879,28275,What genre is The Outfit?,"[""crime film"", ""crime movie""]",Crime drama (gangster film),0.64,,,0,0,0,1
1411,2025-12-30 18:34:17,3244,63112,What genre is Lunar?,"[""role-playing video game"", ""RPG"", ""RPVG"", ""role playing video game"", ""role-playing game"", ""role playing video games"", ""CRPG"", ""computer RPG"", ""computer role-playing video game"", ""RP video game""]",Role-playing game (RPG),0.88,,,1,1,0,0
1412,2025-12-30 18:34:18,3335,36819,What genre is Win Win?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Comedy-drama,0.93,,,1,1,0,0
1413,2025-12-30 18:34:20,123,29263,What genre is Mountains?,"[""blues rock"", ""Blues Rock""]","Ambiguous — there are multiple songs/albums titled ""Mountains"" across genres. If you mean the song ""Mountains"" by LSD (Labrinth, Sia, Diplo), it's pop/electronic. If you mean the song ""Mountains"" by Charlotte Day Wilson, it's R&B/soul. If you mean the band Mountains, they are instrumental/post-rock/drone. Please specify which ""Mountains"" you mean.",0.25,,,0,0,0,1
1414,2025-12-30 18:34:22,207,291,What genre is Worse Things Waiting?,"[""fantasy"", ""fantasy fiction"", ""horror literature""]",Rock,0.56,,,0,0,0,1
1415,2025-12-30 18:34:24,9458,2183,What genre is Slow West?,"[""Western film"", ""western film"", ""western genre"", ""Western""]",Western (specifically a revisionist/romantic Western),0.9134,,,1,1,0,0
1416,2025-12-30 18:34:25,7377,66527,What genre is Riverside?,"[""progressive rock"", ""prog-rock"", ""prog"", ""classical rock"", ""symphonic rock"", ""art rock"", ""progressive pop"", ""prog rock"", ""Progressive Rock""]",Indie rock,0.12,,,0,0,0,1
1417,2025-12-30 18:34:26,107,155784,What genre is Ylana of Callisto?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",Science fiction (planetary romance / sword and planet),0.7213,,,1,1,0,0
1418,2025-12-30 18:34:28,753,36816,What genre is Second-Hand Hearts?,"[""comedy film"", ""comedy movie""]",Romantic comedy-drama (romantic comedy),0.4625,,,0,0,0,1
1419,2025-12-30 18:34:29,5583,85003,What genre is This Love?,"[""pop rock"", ""pop/rock"", ""pop-rock""]",Pop rock,0.27,,,1,1,0,0
1420,2025-12-30 18:34:31,217,286065,What genre is Protocol?,"[""pop music"", ""pop"", ""Pop""]",Drama,0.37,,,0,0,0,1
1421,2025-12-30 18:34:32,10173,67724,What genre is Heaven 17?,"[""synth-pop"", ""synthesizer pop"", ""techno-pop"", ""synthpop""]",Synth-pop (new wave / electronic pop),0.8912,,,1,1,0,0
1422,2025-12-30 18:34:33,1042,24518,What genre is Corrupted?,"[""doom metal"", ""sludge metal"", ""Sludge"", ""Sludgecore"", ""Sludge doom""]",Horror,0.64,,,0,0,0,1
1423,2025-12-30 18:34:35,116390,138822,What genre is Beck?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock"", ""anti-folk"", ""antifolk"", ""unfolk"", ""Anti-Folk""]","Alternative rock (with elements of indie rock, lo-fi, folk, hip hop, and experimental music)",0.6941,,,1,1,0,0
1424,2025-12-30 18:34:36,654,47046,What genre is Diabolis Interium?,"[""black metal"", ""Black Metal""]",Black metal,0.8723,,,1,1,0,0
1425,2025-12-30 18:34:39,1315,16267,What genre is Mercy?,"[""erotic thriller""]",I don't know,,"If referring to the 2009 film ""Mercy"" (based on the novel by Jodi Picoult) — Drama / Thriller; if referring to the 2014 song ""Mercy"" by Shawn Mendes — Pop; if referring to the 2016 song ""Mercy"" by Kanye West — Hip hop; if referring to the band Mercy (1970s) — Pop rock.",0.25,0,0,1,0
1426,2025-12-30 18:34:41,449,41996,What genre is Prototype?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","Action-adventure, open world, action role-playing (often described primarily as an action-adventure / open-world action game)",0.73,,,0,0,0,1
1427,2025-12-30 18:34:42,523,33948,What genre is Vs.?,"[""fighting game"", ""fighting video games""]",Rock,0.92,,,0,0,0,1
1428,2025-12-30 18:34:44,3012,71021,What genre is We Are Family?,"[""disco"", ""disco music""]",Soul / R&B (specifically a disco/soul song),0.68,,,1,1,0,0
1429,2025-12-30 18:34:46,99,50456,What genre is Magic?,"[""soap opera"", ""soap"", ""soapie"", ""soapopera""]",Fantasy,0.72,,,0,0,0,1
1430,2025-12-30 18:34:48,1953,28637,What genre is Women?,"[""art rock"", ""Art Rock""]",I don't know,,"If referring to the 1939 novel ""Women"" by Sherwood Anderson — genre: short story collection/novel (modernist fiction). If referring to the 1977 film ""Women"" (French: ""Femmes"") — drama. If referring to the 2017 film ""Women"" (Chinese) — drama. If referring to ""Women"" the song by Lou Reed — rock. Most likely genre requested: drama.",0.25,0,0,1,0
1431,2025-12-30 18:34:50,134,138822,What genre is The Millions?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]","The Millions is a literary review / online literary magazine (literary criticism, book reviews and essays).",0.84,,,0,0,0,1
1432,2025-12-30 18:34:52,411,45932,What genre is Conflict?,"[""anthology series""]",I don't know,,"""Conflict"" is a video game in the tactical shooter/strategy genre (series of tactical shooter/third-person shooter games)",0.26,0,0,1,0
1433,2025-12-30 18:34:53,17262,18445,What genre is The Saint?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show"", ""spy film""]",Mystery thriller (crime fiction) — The Saint is primarily a mystery/crime adventure series featuring a suave gentleman thief/detective (Simon Templar).,0.81,,,1,1,0,0
1434,2025-12-30 18:34:55,588,286065,What genre is You Little Thief?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,Pop rock,0.31,1,1,1,0
1435,2025-12-30 18:34:57,440,2952,What genre is The Once?,"[""traditional music"", ""traditional folk music"", ""popular melody"", ""folk music"", ""music traditions"", ""musical folklore""]",The Once is a folk rock band (folk/indie folk genre).,0.82,,,0,0,0,1
1436,2025-12-30 18:34:58,11363,63112,What genre is Ultima?,"[""role-playing video game"", ""RPG"", ""RPVG"", ""role playing video game"", ""role-playing game"", ""role playing video games"", ""CRPG"", ""computer RPG"", ""computer role-playing video game"", ""RP video game""]",Role-playing video game (RPG),0.92,,,1,1,0,0
1437,2025-12-30 18:35:00,179,28275,What genre is The Mushroom?,"[""crime film"", ""crime movie""]",Horror,0.38,,,0,0,0,1
1438,2025-12-30 18:35:01,537,14617,What genre is Driven?,"[""racing video game"", ""racing game"", ""racing video games"", ""racer""]",Action drama (specifically an action film / action drama),0.25,,,0,0,0,1
1439,2025-12-30 18:35:03,700,47326,What genre is In the Dark?,"[""reggae"", ""reggae music""]",Crime drama,0.82,,,0,0,0,1
1440,2025-12-30 18:35:04,1125,77166,What genre is Loaded?,"[""hard rock""]",Rock (specifically hard rock),0.21,,,1,1,0,0
1441,2025-12-30 18:35:05,3244,3487,What genre is A Painted House?,"[""legal thriller""]",Historical fiction (novel),0.82,,,0,0,0,1
1442,2025-12-30 18:35:06,2216,144161,What genre is The Interview?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show""]",Comedy (specifically a political satire comedy),0.86,,,0,0,0,1
1443,2025-12-30 18:35:08,248,28275,What genre is Gasoline?,"[""crime film"", ""crime movie""]",Rock,0.27,,,0,0,0,1
1444,2025-12-30 18:35:09,239,83910,What genre is Steal This Record?,"[""punk rock"", ""punk"", ""punk music""]",Punk rock,0.82,,,1,1,0,0
1445,2025-12-30 18:35:11,55711,41996,What genre is The Host?,"[""monster film"", ""monster movie"", ""creature feature"", ""giant monster film"", ""Monster horror films"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science fiction / Romantic science fiction (science fiction with romance elements),0.5432,,,0,0,0,1
1446,2025-12-30 18:35:12,963,106297,What genre is Michel Langevin?,"[""heavy metal"", ""heavy metal music"", ""Heavy Metal"", ""Metal"", ""Metal music"", ""metal"", ""Heavy Metal Music""]",Heavy metal (thrash metal),0.5313,,,1,1,0,0
1447,2025-12-30 18:35:14,6989,64579,What genre is The Wood?,"[""romantic comedy"", ""romedy"", ""romcom""]",Coming-of-age romantic drama,0.65,,,0,0,0,1
1448,2025-12-30 18:35:16,841,140450,What genre is Brilliant?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",Pop rock,0.72,,,1,1,0,0
1449,2025-12-30 18:35:17,258,91093,What genre is Friday Night?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",I don't know,,Pop rock,0.25,0,0,1,0
1450,2025-12-30 18:35:19,239,140450,What genre is Jun?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",I don't know,,"Without context, likely ""Jun"" refers to a name — if asking about an artist or work titled ""Jun,"" a common genre might be J-pop (Japanese pop) for a musician named Jun; alternatively if it's a film or book, could be drama. My best guess: J-pop.",0.12,0,0,1,0
1451,2025-12-30 18:35:21,447,59374,What genre is Pictures from an Institution?,"[""satire""]",Novel (specifically a comic novel/satirical novel),0.84,,,0,0,0,1
1452,2025-12-30 18:35:22,87,291,What genre is The Harrowing?,"[""horror literature""]",Horror,0.72,,,1,1,0,0
1453,2025-12-30 18:35:24,102,40906,What genre is Picture This?,"[""reality television"", ""reality TV"", ""reality television program"", ""reality TV program"", ""reality television show"", ""television reality program"", ""television reality show"", ""TV reality program"", ""TV reality show""]",Rock,0.84,,,0,0,0,1
1454,2025-12-30 18:35:25,71394,286065,What genre is Steps?,"[""pop music"", ""pop"", ""Pop""]",Pop (pop-dance / Europop),0.86,,,1,1,0,0
1455,2025-12-30 18:35:26,528,93362,What genre is The Demon?,"[""slasher film"", ""slasher movie"", ""slasher""]",Horror,0.38,,,0,0,0,1
1456,2025-12-30 18:35:28,41408,286065,What genre is Take That?,"[""pop music"", ""pop"", ""Pop""]",Pop (British pop / pop rock / dance-pop band),0.86,,,1,1,0,0
1457,2025-12-30 18:35:30,281,14587,What genre is Charles Hayter?,"[""portrait"", ""portraiture"", ""portrait art""]",I don't know,,Charles Hayter is a portrait painter (genre: portraiture).,0.25,1,1,1,0
1458,2025-12-30 18:35:32,727,35112,What genre is Chronicles of the Sword?,"[""adventure game"", ""adventure video game""]",Role-playing video game (RPG),0.73,,,0,0,0,1
1459,2025-12-30 18:35:33,53023,50456,What genre is General Hospital?,"[""soap opera"", ""soap"", ""soapie"", ""soapopera""]",Soap opera,0.98,,,1,1,0,0
1460,2025-12-30 18:35:35,509,42565,What genre is Revolution?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Science fiction drama (post-apocalyptic),0.6567,,,0,0,0,1
1461,2025-12-30 18:35:37,362,144161,What genre is Impact?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show"", ""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",I don't know,,"If the question refers to the 1949 film ""Impact,"" the genre is crime drama (film noir). If it refers to the 2009 film ""Impact"" (aka ""2009: Impact""), it's an action/disaster film. My best single guess: crime drama (film noir).",0.25,0,0,1,0
1462,2025-12-30 18:35:39,318,20220,What genre is Trilogy?,"[""trance"", ""trance music"", ""Trance""]","Without more context, I can't be certain which ""Trilogy"" you mean (there are albums, books, films, games, etc.). I don't know",,"If you mean ""Trilogy"" by The Weeknd (a 2012 compilation album), its genre is alternative R&B / contemporary R&B.",0.42,0,0,1,0
1463,2025-12-30 18:35:41,237,60371,What genre is First Love?,"[""short story"", ""tale"", ""pripovijetka""]",I don't know,,Romance,0.65,0,0,1,0
1464,2025-12-30 18:35:43,888,140450,What genre is Wendy?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",I don't know,,"If the question refers to the film ""Wendy"" (2020) directed by Benh Zeitlin, its genre is drama/fantasy — a coming-of-age fantasy drama.",0.32,0,0,1,0
1465,2025-12-30 18:35:44,1051,140450,What genre is Irwin Goodman?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",Folk/Protest singer (Finnish folk and popular music; often classified as Finnish schlager/protest folk),0.8217,,,0,0,0,1
1466,2025-12-30 18:35:46,56,31446,What genre is Yellow?,"[""J-pop"", ""Japanese pop"", ""jpop""]",Rock (specifically alternative rock / pop rock),0.72,,,0,0,0,1
1467,2025-12-30 18:35:47,5793,66527,What genre is Union?,"[""progressive rock"", ""prog-rock"", ""prog"", ""classical rock"", ""symphonic rock"", ""art rock"", ""progressive pop"", ""prog rock"", ""Progressive Rock""]",I don't know,,"If this refers to the 2011 film ""Union"" (also known as ""Union""), the genre is drama.",0.31,0,0,1,0
1468,2025-12-30 18:35:48,87,5578,What genre is Hara?,"[""public art""]",I don't know,,,,0,0,1,0
1469,2025-12-30 18:35:50,63,22512,What genre is Nightdreamers?,"[""novella""]",Science fiction (Doctor Who novel),0.92,,,0,0,0,1
1470,2025-12-30 18:35:51,136,91093,What genre is You Again?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Comedy (romantic comedy),0.9187,,,0,0,0,1
1471,2025-12-30 18:35:53,970,7259,What genre is Gavin Hamilton?,"[""history painting"", ""historical painting"", ""historical art""]",I don't know,,Gavin Hamilton is a neoclassical painter (art genre: neoclassicism),0.25,0,0,1,0
1472,2025-12-30 18:35:54,1113,66527,What genre is A Trick of the Tail?,"[""progressive rock"", ""prog-rock"", ""prog"", ""classical rock"", ""symphonic rock"", ""art rock"", ""progressive pop"", ""prog rock"", ""Progressive Rock""]",Progressive rock,0.93,,,1,1,0,0
1473,2025-12-30 18:35:56,75,22860,What genre is The Song of the Suburbs?,"[""musical film"", ""musical movie""]",Poetry (poem),0.64,,,0,0,0,1
1474,2025-12-30 18:35:58,16230,99831,What genre is Don?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]",I don't know,,Crime / Action (specifically crime action film),0.4,1,1,1,0
1475,2025-12-30 18:35:59,127970,22860,What genre is Grease?,"[""musical film"", ""musical movie"", ""romantic comedy"", ""romedy"", ""romcom""]",Musical (specifically a musical romantic comedy/drama; commonly described as a musical),0.95,,,1,1,0,0
1476,2025-12-30 18:36:01,2188,106297,What genre is Halloween?,"[""heavy metal"", ""heavy metal music"", ""Heavy Metal"", ""Metal"", ""Metal music"", ""metal"", ""Heavy Metal Music""]",Horror,0.96,,,0,0,0,1
1477,2025-12-30 18:36:03,476,286065,What genre is Exposed?,"[""pop music"", ""pop"", ""Pop""]",Thriller,0.44,,,0,0,0,1
1478,2025-12-30 18:36:04,239,47889,What genre is Shaping Up?,"[""sitcom"", ""situational comedy"", ""situation comedy""]",Sitcom,0.8,,,1,1,0,0
1479,2025-12-30 18:36:06,396,42565,What genre is Underground?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",I don't know,,Crime drama (television series),0.25,0,0,1,0
1480,2025-12-30 18:36:07,776,14617,What genre is The Italian Job?,"[""racing video game"", ""racing game"", ""racing video games"", ""racer""]",Crime/heist film (crime caper),0.79,,,0,0,0,1
1481,2025-12-30 18:36:08,26735,63112,What genre is Mario franchise?,"[""role-playing video game"", ""RPG"", ""RPVG"", ""role playing video game"", ""role-playing game"", ""role playing video games"", ""CRPG"", ""computer RPG"", ""computer role-playing video game"", ""RP video game"", ""sports video game"", ""sports game"", ""sports video games"", ""sport video game""]",Platformer (primarily a platform video game franchise),0.98,,,0,0,0,1
1482,2025-12-30 18:36:09,955,91093,What genre is Crystal Shawanda?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Country music (country),0.72,,,1,1,0,0
1483,2025-12-30 18:36:11,251,9657,What genre is Red?,"[""Cantopop"", ""Cantonese popular music"", ""HK-pop"", ""Hong Kong pop music""]",I don't know,,Pop rock / soft rock,0.25,0,0,1,0
1484,2025-12-30 18:36:13,911,2952,What genre is Josephine Foster?,"[""traditional music"", ""traditional folk music"", ""popular melody"", ""folk music"", ""music traditions"", ""musical folklore""]","Josephine Foster is a singer-songwriter whose music spans folk, psychedelic folk, and experimental/avant-garde genres (often described as folk/psychedelic folk with elements of art song and chamber folk).",0.6574,,,0,0,0,1
1485,2025-12-30 18:36:14,405,66527,What genre is Mission?,"[""progressive rock"", ""prog-rock"", ""prog"", ""classical rock"", ""symphonic rock"", ""art rock"", ""progressive pop"", ""prog rock"", ""Progressive Rock""]",I don't know,,"If this refers to the 1998 song ""Mission"" by Puscifer, the genre is alternative rock/industrial rock.",0.25,0,0,1,0
1486,2025-12-30 18:36:16,64,40906,What genre is The Club?,"[""reality television"", ""reality TV"", ""reality television program"", ""reality TV program"", ""reality television show"", ""television reality program"", ""television reality show"", ""TV reality program"", ""TV reality show""]",I don't know,,The Club is a drama (television series),0.25,0,0,1,0
1487,2025-12-30 18:36:17,1077,60774,What genre is The Tour?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]",I don't know,,The Tour is a documentary film,0.15,0,0,1,0
1488,2025-12-30 18:36:18,121,17737,What genre is Winter: Five Windows on the Season?,"[""non-fiction"", ""nonfiction"", ""non fiction""]",Poetry,0.84,,,0,0,0,1
1489,2025-12-30 18:36:20,249,100802,What genre is Ugonna Okegwo?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",Jazz,0.82,,,1,1,0,0
1490,2025-12-30 18:36:21,191,286065,What genre is Marble?,"[""pop music"", ""pop"", ""Pop""]",I don't know,,Instrumental rock / post-rock,0.32,0,0,1,0
1491,2025-12-30 18:36:23,66,34659,What genre is Eddie & the Gang with No Name?,"[""young adult literature"", ""juvenile fiction"", ""YA"", ""youth literature"", ""juvenile literature"", ""young adult fiction"", ""YA literature"", ""YA fiction""]",Children's literature (children's mystery series),0.74,,,0,0,0,1
