dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
2985,2026-01-18 21:47:21,3934,3957,Who is the father of Denis I of Portugal?,"[""Afonso III of Portugal""]",Afonso III of Portugal,0.95,,,1,1,0,0
2986,2026-01-18 21:47:22,72,128,Who is the father of Levan Gruzinsky?,"[""Prince Bakar of Kartli"", ""Bakar of Georgia""]",I don't know,,"Levan Gruzinsky's father is likely a notable figure in his life, possibly involved in politics or academia.",0.2,0,0,1,0
2987,2026-01-18 21:47:23,1356,73522,"Who is the father of Margaret, Countess of Pembroke?","[""Edward III of England"", ""Edward of Windsor"", ""Edward III"", ""King of England Edward III""]",Sir William Herbert,0.95,,,0,-1,0,1
2988,2026-01-18 21:47:24,8408,212309,Who is the father of Dahyabhai Patel?,"[""Vallabhbhai Patel"", ""Sardar Patel"", ""Sardar Vallabhbhai Jhaverbhai Patel"", ""Bismarck of India"", ""Iron Man of India"", ""Unifier of India"", ""Sardar Vallabhbhai Patel""]",Jhaverbhai Patel,0.95,,,1,1,0,0
2989,2026-01-18 21:47:25,3052,1551,Who is the father of Lucius Aemilius Paullus Macedonicus?,"[""Lucius Aemilius Paullus""]",Aemilius Paullus,0.9,,,1,1,0,0
2990,2026-01-18 21:47:27,164,344,Who is the father of Came Home?,"[""Gone West""]",I don't know,,"Came Home is a song by the band ""The Band Perry""",0.3,0,0,1,0
2991,2026-01-18 21:47:28,330,5287,Who is the father of Princess Tōchi?,"[""Temmu"", ""Emperor Temmu"", ""Tenmu-tennō"", ""Tenmu"", ""Emperor Tenmu""]",I don't know,,The Emperor of Japan,0.5,0,0,1,0
2992,2026-01-18 21:47:29,511,504,Who is the father of Count Palatine Joseph Charles of Sulzbach?,"[""Theodore Eustace, Count Palatine of Sulzbach"", ""Theodore Eustace""]","Joseph I, Holy Roman Emperor",0.9,,,0,-1,0,1
2993,2026-01-18 21:47:30,145,530,Who is the father of Clem Michael?,"[""Stephen Michael"", ""Stephen Albert Michael""]",I don't know,,Clem Michael's father is likely a private individual or not widely known.,0.2,0,0,1,0
2994,2026-01-18 21:47:31,120538,1333,Who is the father of Johann Sebastian Bach?,"[""Johann Ambrosius Bach""]",Johann Ambrosius Bach,0.95,,,1,1,0,0
2995,2026-01-18 21:47:32,7605,39365,Who is the father of Philip III of Macedon?,"[""Philip II of Macedon"", ""King of Macedonia Filippo II"", ""King of Macedonia Philippos II"", ""King of Macedonia Philip II"", ""King of Macedonia Filip II"", ""King of Macedonia Philippus II"", ""Philip of Macedon""]",Amyntas III of Macedon,0.9876,,,0,-1,0,1
2996,2026-01-18 21:47:33,194,172,Who is the father of Jean-Auguste Barre?,"[""Jacques-Jean Barre"", ""Jean Jacques Barre"", ""Jean-Jacques Barré"", ""Jean-Jacques Barre""]",I don't know,,Jean-Baptiste Barre,0.5,0,0,1,0
2997,2026-01-18 21:47:35,511,1209,Who is the father of Ballal Sena?,"[""Vijay Sena""]",Vikramaditya VI,0.85,,,0,-1,0,1
2998,2026-01-18 21:47:36,4120,6691,Who is the father of Peter II of Portugal?,"[""John IV of Portugal""]",Afonso IV of Portugal,0.9876,,,0,-1,0,1
2999,2026-01-18 21:47:37,312,14935,Who is the father of Konstanty Władysław Filip Sobieski?,"[""John III Sobieski"", ""Jan III Sobieski"", ""King of Poland John Sobieski"", ""King of Poland John III Sobieski"", ""King of Poland Jan III"", ""roi de Pologne Jean III"", ""III Sobjeskis, Pokaralis Jans"", ""King of Poland John III"", ""King of Poland Jana III"", ""Sobieski, re di Polonia Jan III"", ""król Polski Jan III Sobieski"", ""III Sobjeskis, Polijas karalis Jans""]",Jan III Sobieski,0.95,,,1,1,0,0
3000,2026-01-18 21:47:38,420,445,Who is the father of Eric Anundsson?,"[""Anund Uppsale""]",I don't know,,Eric Anundsson's father is likely a private individual or not widely known.,0.1,0,0,1,0
3001,2026-01-18 21:47:40,138,362,Who is the father of Maurice Laing?,"[""John Laing"", ""Sir John William Laing""]",I don't know,,"Maurice Laing's father is likely to be a notable figure in his life, possibly a family member or a public figure.",0.2,0,0,1,0
3002,2026-01-18 21:47:41,1565,2555,Who is the father of Salim Al-Mubarak Al-Sabah?,"[""Mubarak Al-Sabah""]",I don't know,,Sabah Al-Salem Al-Sabah,0.5,0,0,1,0
3003,2026-01-18 21:47:42,1013,2178,Who is the father of Dulce of Aragon?,"[""Ramon Berenguer IV""]","Ramon Berenguer IV, Count of Barcelona",0.9,,,1,1,0,0
3004,2026-01-18 21:47:43,129,610,Who is the father of Ginger Punch?,"[""Awesome Again""]",I don't know,,Ginger Punch's father is likely a horse named Awesome Again.,0.6,1,0,1,0
3005,2026-01-18 21:47:44,551,2191,Who is the father of Gesalec?,"[""Alaric II""]",I don't know,,"Gesalec's father is likely a historical or mythological figure, possibly related to the Visigothic or Frankish lineage.",0.3,0,0,1,0
3006,2026-01-18 21:47:45,1212,77017,Who is the father of Harry Augustus Garfield?,"[""James A. Garfield"", ""James Abram Garfield"", ""James Garfield"", ""J. A. Garfield"", ""J. Garfield"", ""President Garfield""]",James A. Garfield,0.9999,,,1,1,0,0
3007,2026-01-18 21:47:46,155,3123,Who is the father of Dance in the Dark?,"[""Sunday Silence""]",Lars von Trier,0.9,,,0,-1,0,1
3008,2026-01-18 21:47:47,179,5840,Who is the father of Princess Cristina of Bourbon-Two Sicilies?,"[""Francis II of the Two Sicilies"", ""Francis II""]","Infante Carlos, Duke of Calabria",0.95,,,0,-1,0,1
3009,2026-01-18 21:47:48,339,313,Who is the father of Pierre Joxe?,"[""Louis Joxe""]",I don't know,,"Pierre Joxe's father is likely a notable figure, possibly in politics or academia.",0.3,0,0,1,0
3010,2026-01-18 21:47:49,31453,355157,Who is the father of Damian Marley?,"[""Bob Marley"", ""Donald Marley"", ""Nesta Robert Marley"", ""Tuff Gong"", ""Bab Maali"", ""Rabat Nesta Maali"", ""Robert Nesta \""Bob\"" Marley"", ""Robert Nesta Marley""]",Bob Marley,0.9999,,,1,1,0,0
3011,2026-01-18 21:47:50,732,3740,Who is the father of Susan Crown?,"[""Lester Crown""]",I don't know,,James Crown,0.5,0,0,1,0
3012,2026-01-18 21:47:51,3544,5108,Who is the father of Reu?,"[""Peleg""]",Peleg,0.9,,,1,1,0,0
3013,2026-01-18 21:47:53,718,1010,"Who is the father of Boleslaus III, Duke of Bohemia?","[""Boleslaus II, Duke of Bohemia""]",Vladislaus II of Bohemia,0.9,,,0,-1,0,1
3014,2026-01-18 21:47:54,737,46004,Who is the father of Charlotte of Valois?,"[""Francis I of France"", ""François I"", ""re di Francia François I"", ""King of France Franz I"", ""King of France François I"", ""King of France Francesco I"", ""roi de France François I"", ""roi de France François Ier"", ""King of France Francisco I"", ""King of France Francis I"", ""König Franz I. Frankreich"", ""Duke of Lorraine François Stefan""]","Charles, Duke of Orléans",0.95,,,0,-1,0,1
3015,2026-01-18 21:47:55,5623,1236,Who is the father of Faunus?,"[""Picus""]",Uranus,0.9,,,0,-1,0,1
3016,2026-01-18 21:47:56,30889,12073,Who is the father of Sejong the Great?,"[""Taejong of Joseon"", ""Li Fangyuan"", ""Taizong"", ""Gongding"", ""Shengdeshengongwenwuguangxiaodaiwang"", ""Yide""]",Yi Do (also known as King Taejong of Joseon),0.9876,,,1,1,0,0
3017,2026-01-18 21:47:57,1318,70581,Who is the father of Sybilla of Normandy?,"[""Henry I of England"", ""Henry Beauclerc"", ""Henry I"", ""King Henry I of England""]",Henry I of England,0.95,,,1,1,0,0
3018,2026-01-18 21:47:59,52061,4248,Who is the father of Stephen of England?,"[""Stephen"", ""Stephen II Henry"", ""Stephen II, Count of Blois"", ""Étienne Henri"", ""Etienne Henri"", ""Stephen II""]",Stephen of Blois,0.95,,,1,1,0,0
3019,2026-01-18 21:48:01,637,130900,Who is the father of Iamus?,"[""Apollo"", ""Phoebus""]",Apollo,0.9,,,1,1,0,0
3020,2026-01-18 21:48:02,9519,747,Who is the father of Leopold Mozart?,"[""Johann Georg Mozart""]",I don't know,,Johann Georg Mozart,0.6,1,0,1,0
3021,2026-01-18 21:48:03,86909,162820,Who is the father of Helen of Troy?,"[""Zeus""]",Zeus,0.9,,,1,1,0,0
3022,2026-01-18 21:48:04,766,368,Who is the father of Emperor Fei of Western Wei?,"[""Emperor Wen of Western Wei"", ""Yuan Baoju"", ""Wen Di""]",Emperor Xiaowu of Northern Wei,0.95,,,0,-1,0,1
3023,2026-01-18 21:48:05,359,4458,Who is the father of Irene Laskarina?,"[""Theodore I Laskaris""]",I don't know,,Laskarina Bouboulina,0.3,0,0,1,0
3024,2026-01-18 21:48:06,826,379,Who is the father of Nadia Benois?,"[""Leon Benois"", ""Ludovic Benois"", ""Leonty Benois"", ""Ludovic Nikolayevich Benois"", ""Leonty Nikolayevich Benois""]",I don't know,,Igor Benois,0.5,0,0,1,0
3025,2026-01-18 21:48:07,163843,186173,Who is the father of Charles II of England?,"[""Charles I of England"", ""Charles I"", ""King of England Charles I"", ""Charles Ist"", ""King Charles the Martyr""]",Charles I of England,1.0,,,1,1,0,0
3026,2026-01-18 21:48:09,2084,4513,Who is the father of Princess Senate Seeiso?,"[""Letsie III of Lesotho"", ""Letsie III""]",I don't know,,Seeiso Bereng Seeiso,0.5,0,0,1,0
3027,2026-01-18 21:48:10,454,4120,Who is the father of Infanta Francisca Josefa of Portugal?,"[""Peter II of Portugal"", ""Prince, son of João IV, King of Portugal Pedro I"", ""king of Portugal Peter II"", ""King of Portugal Pedro II"", ""roi de Portugal Pierre II"", ""Peter II"", ""Unico Pedro"", ""King of Portugal Petrus II"", ""King of Portugal Peter II""]",John IV of Portugal,0.95,,,0,-1,0,1
3028,2026-01-18 21:48:11,1141,6557,Who is the father of Stephen Lee?,"[""Tsung-Dao Lee"", ""T. D. Lee"", ""Tsung Dao Lee"", ""Li Zhengdao""]",I don't know,,"Stephen Lee's father is likely to be a private individual, but I cannot provide a specific name.",0.1,0,0,1,0
3029,2026-01-18 21:48:12,56679,2792,Who is the father of Linus Torvalds?,"[""Nils Torvalds""]",Nils Torvalds,0.9999,,,1,1,0,0
3030,2026-01-18 21:48:13,71001,64558,Who is the father of Horus?,"[""Osiris""]",Osiris,0.95,,,1,1,0,0
3031,2026-01-18 21:48:14,6336,13812,Who is the father of Charles of Valois?,"[""Philip III of France"", ""the Bold"", ""Philippe III""]",Charles I of Anjou,0.9,,,0,-1,0,1
3032,2026-01-18 21:48:15,4019,15548,Who is the father of Spiros Niarchos?,"[""Stavros Niarchos"", ""Stavros Spyros Niarchos"", ""Stavros S. Niarchos"", ""North American Shipping & Trading co"", ""Stavros Spyrou Niarchos""]",Stavros Niarchos,0.9876,,,1,1,0,0
3033,2026-01-18 21:48:16,51174,63915,Who is the father of Goldust?,"[""Dusty Rhodes"", ""The American Dream"", ""Virgil Riley Runnels"", ""Virgil Runnels""]",Dusty Rhodes,0.95,,,1,1,0,0
3034,2026-01-18 21:48:17,307,1091,Who is the father of Seol Chong?,"[""Wonhyo"", ""Won-ho""]",I don't know,,Seol Jong,0.5,0,0,1,0
3035,2026-01-18 21:48:18,13103,10069,Who is the father of David I of Scotland?,"[""Malcolm III of Scotland"", ""Malcolm Canmore""]",Malcolm III of Scotland,0.95,,,1,1,0,0
3036,2026-01-18 21:48:19,1287,130900,Who is the father of Ion son of Xuthus?,"[""Apollo"", ""Phoebus""]",Apollo,0.9,,,1,1,0,0
3037,2026-01-18 21:48:20,29235,65889,Who is the father of Ham?,"[""Noah"", ""Noach"", ""Nóe"", ""noe""]",Noah,0.9999,,,1,1,0,0
3038,2026-01-18 21:48:21,2346,27940,Who is the father of Scooter Barry?,"[""Rick Barry"", ""Richard Francis Dennis Barry III""]",Rick Barry,0.95,,,1,1,0,0
3039,2026-01-18 21:48:22,639,460,Who is the father of Aun?,"[""Jorund"", ""Jörundr""]",I don't know,,Aun's father is likely a character from a specific story or context.,0.2,0,0,1,0
3040,2026-01-18 21:48:23,2458,143,Who is the father of Frances Ridley Havergal?,"[""William Henry Havergal""]",William Havergal,0.95,,,0,-1,0,1
3041,2026-01-18 21:48:24,241,5549,Who is the father of Frederick Jagiellon?,"[""Casimir IV Jagiellon""]",Casimir IV of Poland,0.95,,,0,-1,0,1
3042,2026-01-18 21:48:25,96,204,Who is the father of But Why Not?,"[""Blue Larkspur""]",I don't know,,"But Why Not is a project by the artist and musician known as ""The Father of But Why Not"" is likely a reference to a specific individual, but I cannot confirm who that is.",0.3,0,0,1,0
3043,2026-01-18 21:48:26,772,154655,Who is the father of Richard of Normandy?,"[""William the Conqueror"", ""William I"", ""Guillaume de Normandie"", ""William the Bastard"", ""Guillaume le Conquérant"", ""der Eroberer Wilhelm"", ""King of England and Duke of Normandy William I"", ""William of Normandy"", ""King of England William I"", ""Guillaume le Bâtard"", ""King of England and Duke of Normandy William the Conqueror"", ""Guillaume le Conquerant"", ""Guillaume le Batard"", ""William I of England"", ""William, King of the Normans"", ""William I the Conqueror""]",Rollo,0.95,,,0,-1,0,1
3044,2026-01-18 21:48:27,5848,48654,Who is the father of Essie Mae Washington-Williams?,"[""Strom Thurmond"", ""James Strom Thurmond"", ""J. Strom Thurmond""]",Strom Thurmond,0.95,,,1,1,0,0
3045,2026-01-18 21:48:28,58,165,Who is the father of Match II?,"[""Tantieme""]",I don't know,,John McCarthy,0.5,0,0,1,0
3046,2026-01-18 21:48:29,1139,5744,Who is the father of Qasim ibn Muhammad ibn Abi Bakr?,"[""Muhammad ibn Abi Bakr"", ""محمد بن أبي بكر""]",Abu Bakr,0.95,,,0,-1,0,1
3047,2026-01-18 21:48:30,2668,7390,Who is the father of Mary I of Hungary?,"[""Louis I of Hungary"", ""Anjou I Lajos"", ""Ludwik Węgierski""]",Charles I of Hungary,0.95,,,0,-1,0,1
3048,2026-01-18 21:48:31,163,186,Who is the father of Concern?,"[""Broad Brush""]",I don't know,,Concerned Father,0.2,0,0,1,0
3049,2026-01-18 21:48:32,213,1116,Who is the father of Alexander?,"[""Ivan Shishman of Bulgaria""]",Philip II of Macedon,0.9999,,,0,-1,0,1
3050,2026-01-18 21:48:33,311254,256277,Who is the father of George W. Bush?,"[""George H. W. Bush"", ""George Bush Sr."", ""GHW Bush"", ""George Bush"", ""George H.W."", ""G.H.W. Bush"", ""GHWB"", ""George H.W.Bush"", ""George H. W"", ""Bush I"", ""George H W"", ""George Herbert Bush"", ""George H. W."", ""H W Bush"", ""George Bush Snr."", ""George H. Bush"", ""Vice President Bush"", ""H. W. Bush"", ""G. H. W. Bush"", ""Herbert Walker Bush"", ""George H Bush"", ""Bush Sr."", ""G H W Bush"", ""President Bush"", ""George Herbert Walker Bush"", ""President George H. W. Bush"", ""George H W Bush"", ""George Bush Sr"", ""H.W. Bush"", ""President George H.W. Bush"", ""Bush Senior"", ""George Bush Senior"", ""Bush 41"", ""George H.W. Bush"", ""George W. Bush Senior"", ""George Bush, Sr.""]",George H. W. Bush,1.0,,,1,1,0,0
3051,2026-01-18 21:48:34,202,8559,Who is the father of Amenemopet?,"[""Amenhotep II"", ""Amenophis II""]",I don't know,,"Amenemopet's father is likely a figure from ancient Egyptian history, possibly a pharaoh or noble.",0.3,0,0,1,0
3052,2026-01-18 21:48:35,1491,13337,"Who is the father of Prince Erik, Duke of Västmanland?","[""Gustaf V of Sweden""]","Prince Carl Philip, Duke of Värmland",0.9,,,0,-1,0,1
3053,2026-01-18 21:48:36,1283,1889,Who is the father of Hormizd II?,"[""Narseh""]",Kavad I,0.9,,,0,-1,0,1
3054,2026-01-18 21:48:37,2269,1915,Who is the father of Innocent I?,"[""Anastasius I"", ""Pope Anastasius I"", ""Anastasius""]",I don't know,,Pope Anastasius II,0.3,1,0,1,0
3055,2026-01-18 21:48:38,1039,777,"Who is the father of David Freud, Baron Freud?","[""Walter Freud"", ""Anton Walter Freud""]",I don't know,,Sir Clement Freud,0.5,0,0,1,0
3056,2026-01-18 21:48:39,291,5517,"Who is the father of Sophia Jagiellon, Duchess of Brunswick-Lüneburg?","[""Sigismund I the Old"", ""Sigismund the Old"", ""roi de Pologne Sigismond I"", ""King of Poland Zygmunt Stary"", ""King of Poland Sigismund I"", ""Zygmunt Stary"", ""King of Poland Zsigmond"", ""re di Polonia Zygmunt I Stary"", ""król Polski Zygmunt I Stary"", ""Zygmunt I Stary"", ""krol Polski Zygmunt I Stary""]",Casimir IV Jagiellon,0.95,,,0,-1,0,1
3057,2026-01-18 21:48:40,1428,29979,Who is the father of Yunreng?,"[""Kangxi Emperor"", ""Kangxi"", ""Aixinjueluo Xuanye"", ""Tiyuanzhuren"", ""Hetianhongyunwenwuruizhegongjiankuanyuxiaojingchengxingongdedachengrenhuangdi"", ""Shengzu"", ""Xuanye"", ""Hsüan-ye""]",Nurhaci,0.9,,,0,-1,0,1
3058,2026-01-18 21:48:42,233,1054,Who is the father of Reset?,"[""Zabeel""]",I don't know,,"Reset is often associated with the concept of starting over or rebooting, but if referring to a specific context, it could relate to various figures in technology or philosophy.",0.3,0,0,1,0
3059,2026-01-18 21:48:43,1349,2053,Who is the father of Jayappa Scindia?,"[""Ranoji Scindia"", ""Ranoji Shinde"", ""Ranoji Rao Shinde"", ""Ranoji Rao Scindia""]",I don't know,,Jayappa Scindia's father is likely to be a historical figure related to the Scindia dynasty.,0.3,0,0,1,0
3060,2026-01-18 21:48:44,1878,1124,"Who is the father of Frederick IV, Elector Palatine?","[""Louis VI""]","Frederick III, Elector Palatine",0.9876,,,0,-1,0,1
3061,2026-01-18 21:48:45,427,195,Who is the father of Alexandra Kitchin?,"[""George Kitchin"", ""George William Kitchin""]",Lewis Carroll,0.9,,,0,-1,0,1
3062,2026-01-18 21:48:46,16647,82865,Who is the father of Griffin O'Neal?,"[""Ryan O'Neal""]",Ryan O'Neal,0.9999,,,1,1,0,0
3063,2026-01-18 21:48:46,189191,114244,"Who is the father of John, King of England?","[""Henry II of England"", ""Henry Curtmantle"", ""Henry FitzEmpress"", ""Henry Plantagenet"", ""Henry II"", ""King of England Henry II"", ""Henry of Anjou"", ""King Henry II of England"", ""King Henry II""]",Henry II of England,0.9999,,,1,1,0,0
3064,2026-01-18 21:48:48,93669,708495,Who is the father of Beau Biden?,"[""Joe Biden"", ""Joseph Biden"", ""Joseph R. Biden"", ""Joseph R. Biden Jr."", ""Joseph R. Biden, Jr."", ""Biden"", ""Joey Biden"", ""JRB"", ""POTUS 46"", ""Joe R. Biden Jr."", ""Joseph Robinette Biden""]",Joe Biden,0.9999,,,1,1,0,0
3065,2026-01-18 21:48:49,4169,3643,Who is the father of Michael VII Doukas?,"[""Konstantinos X Doukas"", ""Constantine X Ducas, Emperor of Constantinople""]",Constantine X Doukas,0.95,,,0,-1,0,1
3066,2026-01-18 21:48:49,8193,48976,Who is the father of Holly Palance?,"[""Jack Palance"", ""Volodymyr Palahniuk"", ""Walter J. Palance"", ""Walter Palance"", ""Jack Brazzo"", ""Walter Jack Palance""]",I don't know,,Jack Palance,0.8,1,0,1,0
3067,2026-01-18 21:48:50,73982,26342,Who is the father of Talia Balsam?,"[""Martin Balsam"", ""Martin Henry Balsam""]",Martin Balsam,0.95,,,1,1,0,0
3068,2026-01-18 21:48:51,5088,5059,Who is the father of Béla IV of Hungary?,"[""Andrew II of Hungary""]",Andrew II of Hungary,0.9876,,,1,1,0,0
3069,2026-01-18 21:48:52,75012,64558,Who is the father of Anubis?,"[""Osiris""]",Osiris,0.9,,,1,1,0,0
3070,2026-01-18 21:48:53,45596,271420,Who is the father of Dylan Penn?,"[""Sean Penn"", ""Sean Justin Penn"", ""Pappy Pariah""]",Sean Penn,0.95,,,1,1,0,0
3071,2026-01-18 21:48:54,215,5213,Who is the father of Nicholas I of Bohemia?,"[""Ottokar II of Bohemia"", ""Ottokar II the Great"", ""Otakar II the Great""]",John of Bohemia,0.9,,,0,-1,0,1
3072,2026-01-18 21:48:55,130,117,Who is the father of Court Martial?,"[""Fair Trial""]",Sir William Blackstone,0.85,,,0,-1,0,1
3073,2026-01-18 21:48:56,70096,16393,Who is the father of Chris Penn?,"[""Leo Penn"", ""Leonard Francis Penn""]",Leo Penn,0.95,,,1,1,0,0
3074,2026-01-18 21:48:57,143,3580,Who is the father of Princess Yamanobe?,"[""Tenji"", ""Tenji-tennō"", ""Emperor Tenji""]",I don't know,,Yamanobe no Oka no Kami,0.3,0,0,1,0
3075,2026-01-18 21:48:58,16766,66424,Who is the father of Rahul Bhatt?,"[""Mahesh Bhatt""]",Mahesh Bhatt,0.95,,,1,1,0,0
3076,2026-01-18 21:48:59,2008,7296,Who is the father of Grand Duke Nicholas Mikhailovich of Russia?,"[""Grand Duke Michael Nikolaevich of Russia"", ""Grand Duke Mikhail Nikolaevich of Russia"", ""Michael Nikolaevich of Russia"", ""Mikhail Nikolaevich of Russia""]",Grand Duke Michael Alexandrovich of Russia,0.95,,,0,-1,0,1
3077,2026-01-18 21:49:00,732,2301,Who is the father of Ramkarpal Singh?,"[""Karpal Singh""]",I don't know,,Ramkarpal Singh's father is likely to be a prominent figure in Malaysian politics.,0.3,1,0,1,0
3078,2026-01-18 21:49:01,206,196,Who is the father of Isaac Bowman?,"[""George Bowman""]",I don't know,,Isaac Bowman Sr.,0.5,0,0,1,0
3079,2026-01-18 21:49:02,98029,56351,Who is the father of Rand Paul?,"[""Ron Paul"", ""Ronald Ernest \""Ron\"" Paul"", ""Ronald Ernest Paul"", ""Paul, Ronald Ernest"", ""Paul, Ron""]",Ron Paul,0.9999,,,1,1,0,0
3080,2026-01-18 21:49:04,425,323,Who is the father of Vira Someshwara?,"[""Vira Narasimha II""]",I don't know,,"Vira Someshwara's father is likely a historical or mythological figure, possibly related to Indian history.",0.3,0,0,1,0
3081,2026-01-18 21:49:05,152,424,Who is the father of Caveat?,"[""Cannonade""]",I don't know,,Caveat Emptor,0.3,0,0,1,0
3082,2026-01-18 21:49:07,236,2806,Who is the father of Anton II of Georgia?,"[""Heraclius II of Georgia"", ""Heraclius II"", ""Erekle II""]",I don't know,,George II of Georgia,0.5,0,0,1,0
3083,2026-01-18 21:49:08,3185,2224,Who is the father of Iyasu V?,"[""Mikael of Wollo"", ""Michael"", ""Negus Mikael"", ""Imam Mohammed Ali""]",Menelik II,0.9,,,0,-1,0,1
3084,2026-01-18 21:49:09,41784,76071,Who is the father of Princess Alice of the United Kingdom?,"[""Albert, Prince Consort"", ""Prince of Saxe-Coburg-Gotha Albert"", ""Prince Consort of England Albert Francis Charles Augustus Emmanuel"", ""Prince Consort Albert"", ""Prince of Saxe-Coburg Albert"", ""Prince Consort of Victoria, Queen of Great Britain Albert"", ""Prince of Schleswig-Holstein-Glücksburg Albert"", ""Albert, Prince Consort Saxe-Coburg"", ""the Prince Consort Albert"", ""Prince Consort of Victoria Albert Queen of Great Britain Francis Albert Augustus Charles Emmanuel"", ""Prince Albert of Saxe-Coburg-Gotha"", ""Prince of Saxe-Coburg-Gotha Francis Albert Augustus Charles Emmanuel"", ""Consort of Queen Victoria Albert"", ""Prince Consort of England Albert"", ""Albert, Prince of Saxe-Coburg-Gotha"", ""Prince Albert"", ""Prince Albert, Prince Consort, consort of Victoria, Queen of the United Kingdom"", ""Prince Consort"", ""Albert, Prince Consort of Great Britain"", ""Albert of Saxe-Coburg and Gotha"", ""britischer Prinzgemahl Albert"", ""Prince Albert of Saxe-Coburg and Gotha""]",Prince Albert of Saxe-Coburg and Gotha,0.9876,,,1,1,0,0
3085,2026-01-18 21:49:10,143,31,Who is the father of Alfred Jefferis Turner?,"[""Frederick Storrs Turner""]",I don't know,,Alfred Jefferis Turner Sr.,0.3,0,0,1,0
3086,2026-01-18 21:49:11,8265,2560,"Who is the father of Margaret, Maid of Norway?","[""Eric II of Norway"", ""Eirik II Magnusson""]",Eric II of Norway,0.95,,,1,1,0,0
3087,2026-01-18 21:49:12,90,52,Who is the father of Matthew Henry Richey?,"[""Matthew Richey""]",I don't know,,Matthew Richey,0.5,1,0,1,0
3088,2026-01-18 21:49:13,464,9074,Who is the father of Gouverneur Morris II?,"[""Gouverneur Morris I"", ""Gouverneur Morris"", ""Governor Morris""]",Gouverneur Morris I,0.95,,,1,1,0,0
3089,2026-01-18 21:49:14,6247,1543,Who is the father of Leir of Britain?,"[""Bladud"", ""Blaiddyd""]",Bladud,0.9,,,1,1,0,0
3090,2026-01-18 21:49:15,353596,22907,Who is the father of Jesus?,"[""Joseph"", ""Saint Joseph"", ""St Joseph"", ""Josef"", ""St. Joseph"", ""God the Father"", ""The Father"", ""Father""]",God,1.0,,,1,1,0,0
3091,2026-01-18 21:49:16,79033,24336,Who is the father of Anil Kapoor?,"[""Surinder Kapoor""]",Surinder Kapoor,0.95,,,1,1,0,0
3092,2026-01-18 21:49:17,416,3503,Who is the father of Alexander?,"[""Perseus of Macedon"", ""Persius""]",Philip II of Macedon,0.9999,,,0,-1,0,1
3093,2026-01-18 21:49:18,81718,3304,Who is the father of Charles Lindbergh?,"[""Charles August Lindbergh"", ""Charles A. Lindbergh""]",Charles August Lindbergh,0.95,,,1,1,0,0
3094,2026-01-18 21:49:19,165,320,Who is the father of Jinsa?,"[""Geungusu"", ""Geungusu of Baekje""]",I don't know,,Jin,0.5,0,0,1,0
3095,2026-01-18 21:49:20,1234,1440,Who is the father of Emperor He of Han?,"[""Emperor Zhang of Han"", ""Han Zhangdi"", ""Suzong"", ""Xiaozhang"", ""Liu Da"", ""Zhang Di"", ""Su Zong""]",Emperor Jing of Han,0.95,,,0,-1,0,1
3096,2026-01-18 21:49:21,68,84,Who is the father of Wang Yuankui?,"[""Wang Tingcou""]",I don't know,,Wang Yuankui's father,0.1,0,0,1,0
3097,2026-01-18 21:49:22,1576,73522,Who is the father of Mary of Waltham?,"[""Edward III of England"", ""Edward of Windsor"", ""Edward III"", ""King of England Edward III""]",I don't know,,Edward I of England,0.3,0,0,1,0
3098,2026-01-18 21:49:23,4414,675,Who is the father of Muiz ud din Qaiqabad?,"[""Nasiruddin Bughra Khan""]",I don't know,,Iltutmish,0.6,0,0,1,0
3099,2026-01-18 21:49:24,3650,94652,Who is the father of Ruth Cleveland?,"[""Grover Cleveland"", ""Grover Cleveland Jr."", ""Stephen Grover Cleveland"", ""Stephen Grover Cleveland Jr."", ""S. Grover Cleveland"", ""Stephen G. Cleveland"", ""President Cleveland""]",Grover Cleveland,0.9876,,,1,1,0,0
3100,2026-01-18 21:49:25,949,16211,Who is the father of Alice of France?,"[""Louis VII of France"", ""Louis VII"", ""Louis VII, the Young""]",Louis VII of France,0.95,,,1,1,0,0
3101,2026-01-18 21:49:26,244,3455,Who is the father of Dafydd ap Dafydd ap Llywelyn?,"[""Dafydd ap Llywelyn"", ""Daffyd ap Llywelyn, Prince of North Wales""]",I don't know,,Llywelyn the Great,0.3,0,0,1,0
3102,2026-01-18 21:49:27,2870,1976,Who is the father of Salmon?,"[""Nahshon""]",I don't know,,Noah,0.5,0,0,1,0
3103,2026-01-18 21:49:28,4842,167285,Who is the father of Ruby Stewart?,"[""Rod Stewart"", ""Roderick David Stewart"", ""Sir Roderick David Stewart""]",Rod Stewart,0.95,,,1,1,0,0
3104,2026-01-18 21:49:30,4185,2598,Who is the father of Ptolemy V Epiphanes?,"[""Ptolemy IV Philopator""]",Ptolemy IV Philopator,0.95,,,1,1,0,0
3105,2026-01-18 21:49:31,744,270,Who is the father of Tharrawaddy Min?,"[""Thado Minsaw""]",I don't know,,King Bodawpaya,0.6,0,0,1,0
3106,2026-01-18 21:49:32,586,307,Who is the father of Charismatic?,"[""Summer Squall""]",I don't know,,John Wimber,0.6,0,0,1,0
3107,2026-01-18 21:49:35,393,1672,Who is the father of Mojmir II?,"[""Svatopluk I""]",I don't know,,Mojmir I,0.5,0,0,1,0
