dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
357,2025-11-17 23:18:41,1145,10199,What is the capital of Tartu County?,"[""Tartu"", ""Dorpat"", ""Dörpt"", ""Derpt"", ""Tarbatu"", ""Jurjev"", ""Tartto"", ""Tartus""]",Tartu,0.9,,,1,1.0,0,0
358,2025-11-17 23:18:41,4773,138822,What genre is Beautiful Garbage?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Alternative rock,0.85,,,1,1.0,0,0
359,2025-11-17 23:18:43,54615,6978,What is Nice the capital of?,"[""Alpes-Maritimes"", ""Aups Maritims""]",I don't know,,Nice is not a capital; it is a city in France.,0.8,0,0.2,1,0
360,2025-11-17 23:18:44,1479,1061,What is the capital of Amherst County?,"[""Amherst"", ""Amherst, Virginia""]",I don't know,,Charlottesville,0.3,0,0.2,1,0
361,2025-11-17 23:18:45,145,153,Who was the director of The Cardinal?,"[""Sinclair Hill""]",Otto Preminger,0.95,,,0,0.0,0,1
362,2025-11-17 23:18:46,2272,14902,Who is the author of The Storm?,"[""Kate Chopin"", ""Katherine O'Flaherty""]",Kate Chopin,0.95,,,1,1.0,0,0
363,2025-11-17 23:18:46,10608,49537,Who was the producer of Yuva?,"[""G. Srinivasan"", ""Mani Ratnam"", ""Gopalaratnam Subramaniam"", ""Maniratnam"", ""Manirathnam"", ""Mani Rathnam"", ""Gopala Ratnam Subramaniam""]",Mani Ratnam,0.9,,,1,1.0,0,0
364,2025-11-17 23:18:47,808,1030,Who was the director of Five Dollars a Day?,"[""Nigel Cole""]",Nigel Cole,0.95,,,1,1.0,0,0
365,2025-11-17 23:18:48,69,5673,Who is the author of Skin?,"[""Mo Hayder"", ""Beatrice Clare Dunkel"", ""Clare Damaris Bastin"", ""Candy Davis"", ""Theo Clare"", ""Clare Dunkel""]",Roald Dahl,0.9,,,0,0.0,0,1
366,2025-11-17 23:18:48,354,26013,Who was the director of To Spring?,"[""William Hanna"", ""William Denby Hanna"", ""William Denby \""Bill\"" Hanna"", ""Bill Hanna""]",I don't know,,John Smith,0.2,0,0.2,1,0
367,2025-11-17 23:18:49,1713,2283,Who is the father of Solomon?,"[""Andrew I of Hungary"", ""Andrew I""]",David,0.9999,,,0,0.0,0,1
368,2025-11-17 23:18:50,3471,81374,What is Hugo Becker's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.9,,,1,1.0,0,0
369,2025-11-17 23:18:50,189,19964,Who is the father of Vimolnaka Nabisi?,"[""Chulalongkorn"", ""Rama V""]",I don't know,,Vimolnaka Nabisi's father is not publicly known.,0.2,0,0.2,1,0
370,2025-11-17 23:18:51,47,11267,What genre is Drill?,"[""industrial rock""]",Drill is a subgenre of hip hop music.,0.95,,,0,0.0,0,1
371,2025-11-17 23:18:52,562,52688,Who was the composer of Paris?,"[""Cole Porter"", ""Cole Albert Porter""]",I don't know,,Claude Debussy,0.3,0,0.2,1,0
372,2025-11-17 23:18:52,90,13966,What genre is Qian Du?,"[""landscape art"", ""landscape painting"", ""landscape""]",I don't know,,Contemporary Fiction,0.5,0,0.2,1,0
373,2025-11-17 23:18:53,101288,4403,What is Athens the capital of?,"[""4th of August Regime"", ""Metaxas Regime"", ""Kingdom of Greece"", ""Greece"", ""Kingdom of Greece"", ""Duchy of Athens"", ""Greece"", ""Hellenic Republic"", ""Hellas"", ""gr"", ""el"", ""🇬🇷"", ""Greek Republic"", ""GRE"", ""Ellada"", ""Greek""]",Greece,1.0,,,1,1.0,0,0
374,2025-11-17 23:18:54,917,1112,What is the capital of Ashfield?,"[""Kirkby-in-Ashfield""]",I don't know,,Sydney,0.3,0,0.2,1,0
375,2025-11-17 23:18:54,292,47046,What genre is Liberation?,"[""black metal"", ""Black Metal""]",Action-adventure,0.85,,,0,0.0,0,1
376,2025-11-17 23:18:55,13982,27952,Who was the director of The Mexican?,"[""Gore Verbinski"", ""Gregor Verbinski""]",Gore Verbinski,0.95,,,1,1.0,0,0
377,2025-11-17 23:18:56,48732,8383,What is Chester the capital of?,"[""Kingdom of Gwynedd"", ""Gwynedd""]",Chester is the capital of nothing; it is a city in England.,0.9,,,0,0.0,0,1
378,2025-11-17 23:18:56,232,68425,What genre is Pickup?,"[""film noir""]",I don't know,,Romance,0.6,0,0.2,1,0
379,2025-11-17 23:18:57,50783,15206,What color is Coventry City F.C.?,"[""sky blue""]",Sky Blue,0.95,,,1,1.0,0,0
380,2025-11-17 23:18:58,10927,110053,Who is the author of Contact?,"[""Carl Sagan"", ""Carl Edward Sagan"", ""Sagan"", ""Carl E. Sagan"", ""Carl E Sagan"", ""C. E. Sagan"", ""C.E. Sagan"", ""C E Sagan"", ""C. Sagan"", ""C Sagan"", ""Sagan C"", ""Sagan C."", ""Sagan C. E."", ""Sagan CE""]",Carl Sagan,0.9999,,,1,1.0,0,0
381,2025-11-17 23:18:59,266,1197,What is the capital of Khouribga Province?,"[""Khouribga""]",Khouribga,0.95,,,1,1.0,0,0
382,2025-11-17 23:18:59,246,4144,Who was the producer of Linger?,"[""Johnnie To"", ""Johnnie To Kei-fung""]",Stephen Street,0.95,,,0,0.0,0,1
383,2025-11-17 23:19:00,3871,290220,Who is the author of Trucks?,"[""Stephen King"", ""Stephen Edwin King"", ""Richard Bachman"", ""John Swithen""]",John D. Fitzgerald,0.9,,,0,0.0,0,1
384,2025-11-17 23:19:01,2592,469,Who was the screenwriter for Link?,"[""Everett De Roche""]",I don't know,,David S. Goyer,0.3,0,0.2,1,0
385,2025-11-17 23:19:01,6537,286065,What genre is Lou Christie?,"[""pop music"", ""pop"", ""Pop""]",Pop,0.85,,,1,1.0,0,0
386,2025-11-17 23:19:03,202,8559,Who is the father of Amenemopet?,"[""Amenhotep II"", ""Amenophis II""]",I don't know,,"Amenemopet's father is likely to be a figure from ancient Egyptian history, possibly a pharaoh or noble.",0.3,0,0.2,1,0
387,2025-11-17 23:19:04,1007,1627,Who was the screenwriter for Angry Dad: The Movie?,"[""John Frink""]",I don't know,,John Swartzwelder,0.3,0,0.2,1,0
388,2025-11-17 23:19:05,313,2511,In what city was Sugar Ray Norcia born?,"[""Stonington"", ""Stonington, Connecticut""]",Woonsocket,0.95,,,0,0.0,0,1
389,2025-11-17 23:19:05,313,643,Who was the screenwriter for Forever Young?,"[""Ray Connolly""]",J. M. DeMatteis,0.9,,,0,0.0,0,1
390,2025-11-17 23:19:06,69,1797,Who was the screenwriter for Guilty?,"[""Howard Gordon"", ""Evan Katz""]",I don't know,,John McClain,0.3,0,0.2,1,0
391,2025-11-17 23:19:07,52157,63112,What genre is Pokémon Red and Blue?,"[""role-playing video game"", ""RPG"", ""RPVG"", ""role playing video game"", ""role-playing game"", ""role playing video games"", ""CRPG"", ""computer RPG"", ""computer role-playing video game"", ""RP video game""]",Role-playing game (RPG),0.98,,,1,1.0,0,0
392,2025-11-17 23:19:07,599,19603,Who was the director of What I Know?,"[""Patty Jenkins"", ""Patricia Lea \""Patty\"" Jenkins"", ""Patricia Lea Jenkins""]",I don't know,,0.5,0.5,0,0.2,1,0
393,2025-11-17 23:19:08,22101,41839,Who was the screenwriter for Paul?,"[""Simon Pegg"", ""Simon John Pegg"", ""Simon John Pegg Beckingham"", ""Simon Jonathan Pegg"", ""Simon Jonathan Pegg Beckingham"", ""Simon J. Pegg"", ""Simon J. Pegg Beckingham"", ""Nick Frost"", ""Nicholas John Frost"", ""Nicholas John \""Nick\"" Frost""]",Simon Pegg and Nick Frost,0.9,,,1,1.0,0,0
394,2025-11-17 23:19:09,449,19435,Who was the producer of First?,"[""David Gates"", ""David Ashworth Gates""]",I don't know,,I would guess it might be a notable producer in the film industry.,0.3,0,0.2,1,0
395,2025-11-17 23:19:10,90,11621,What genre is Brain Slaves?,"[""neo-psychedelia""]",I don't know,,Science Fiction,0.5,0,0.2,1,0
396,2025-11-17 23:19:11,129,525,Who was the director of The Black Book?,"[""Spencer Gordon Bennet""]",Paul Verhoeven,0.95,,,0,0.0,0,1
397,2025-11-17 23:19:11,1004,5673,Who is the author of The Treatment?,"[""Mo Hayder"", ""Beatrice Clare Dunkel"", ""Clare Damaris Bastin"", ""Candy Davis"", ""Theo Clare"", ""Clare Dunkel""]",Mo Hayder,0.95,,,1,1.0,0,0
398,2025-11-17 23:19:16,2009,16131,Who was the screenwriter for Spiral?,"[""Joel David Moore""]",Josh Stolberg and Pete Goldfinger,0.95,,,0,0.0,0,1
399,2025-11-17 23:19:16,35639,41984,Who is the father of Vision?,"[""Ultron""]",Ultron,0.9,,,1,1.0,0,0
400,2025-11-17 23:19:17,1417,7480,Who was the composer of Forever?,"[""Mariah Carey"", ""MC"", ""Mirage"", ""Mimi"", ""Elusive Chanteuse"", ""Songbird Supreme"", ""Carey"", ""Walter Afanasieff"", ""Baby Love"", ""Vladimir Nikitich Afanasiev"", ""Vladimir N. Afanasiev""]",I don't know,,John Legend,0.3,0,0.2,1,0
401,2025-11-17 23:19:17,457,6237,In what city was Koudai Tsukakoshi born?,"[""Tochigi Prefecture""]",I don't know,,Tokyo,0.3,0,0.2,1,0
402,2025-11-17 23:19:18,113,30166,Who is the author of Salvage?,"[""Orson Scott Card"", ""Brian Green"", ""Frederick Bliss"", ""Byron Walley"", ""Scott Richards"", ""Dinah Kirkham"", ""P.Q. Gump"", ""Byron S. Walley""]",I don't know,,Michael J. O'Neal,0.3,0,0.2,1,0
403,2025-11-17 23:19:19,284,465,Who is the author of Voyage d'Egypte et de Nubie?,"[""Frederic Louis Norden""]",Jean-François Champollion,0.9,,,0,0.0,0,1
404,2025-11-17 23:19:20,216773,41117,Who is the author of One Piece?,"[""Eiichiro Oda"", ""Eiichirō Oda"", ""Eiichirou Oda"", ""Oda Eiichiro"", ""Oda Eiichirō"", ""Oda Eiichirou""]",Eiichiro Oda,1.0,,,1,1.0,0,0
405,2025-11-17 23:19:20,418,1657,Who is the author of The Moving Toyshop?,"[""Edmund Crispin"", ""Robert Bruce Montgomery"", ""Bruce Montgomery"", ""Edmund Crispin""]",Edmund Crispin,0.98,,,1,1.0,0,0
406,2025-11-17 23:19:21,576,32175,Who was the composer of Something There?,"[""Alan Menken"", ""Alan Irwin Menken""]",Richard Rodgers,0.9,,,0,0.0,0,1
407,2025-11-17 23:19:22,68,496,Who was the director of Out?,"[""Lionel Rogosin""]",Out was directed by Steven Clay Hunter.,0.95,,,0,0.0,0,1
408,2025-11-17 23:19:23,866,1881,What is Charlottenlund the capital of?,"[""Gentofte Municipality"", ""Gentofte Kommune""]",I don't know,,"Charlottenlund is a suburb of Copenhagen, Denmark.",0.3,0,0.2,1,0
409,2025-11-17 23:19:23,4975,4635,What genre is Richie Hawtin?,"[""minimal techno""]",Techno,0.95,,,1,1.0,0,0
410,2025-11-17 23:19:24,96,501,Who was the director of The Kiss?,"[""Dell Henderson""]",I don't know,,John Frankenheimer,0.3,0,0.2,1,0
411,2025-11-17 23:19:25,14171,63861,Who was the director of Extract?,"[""Mike Judge"", ""Judgemental Films"", ""Michael Judge"", ""Michael Craig Judge"", ""Michael C. Judge""]",Mike Judge,0.9876,,,1,1.0,0,0
412,2025-11-17 23:19:25,121,59363,What sport does Bryan Schmidt play?,"[""ice hockey""]",I don't know,,Baseball,0.3,0,0.2,1,0
413,2025-11-17 23:19:27,144,48989,In what city was Roger Gaudry born?,"[""Quebec City"", ""Quebec"", ""Ville de Québec"", ""Québec"", ""City of Québec"", ""City of Quebec"", ""Ville de Quebec"", ""3rd Summit of the Americas""]",I don't know,,Montreal,0.5,0,0.2,1,0
414,2025-11-17 23:19:28,85302,182367,Who is the father of Ganesha?,"[""Shiva"", ""Rudra"", ""Bhairav"", ""Achintya"", ""Akul"", ""Eeshan"", ""Ekaling"", ""Gaganesh"", ""Gaurinath"", ""Girish"", ""Girik"", ""Girindra"", ""Harendra"", ""Hariaksa"", ""Hemakesh"", ""Jatin"", ""Jayant"", ""Jogesh"", ""Joginder"", ""Jograj"", ""Jwalia"", ""Kashinath"", ""Kedar"", ""Madesh"", ""Madhavan"", ""Mahamani"", ""Mahesh"", ""Mangesh"", ""Mrigasya"", ""Mukesh"", ""Nabhya"", ""Nagesh"", ""Omkarnath"", ""Panchal"", ""Panshul"", ""Purahan"", ""Purajit"", ""chandra sekharudu"", ""parameshwara"", ""Pinaki"", ""Bhola"", ""Mahadev"", ""Mahadeva"", ""niranjan"", ""Siva"", ""Mahâdêva""]",Shiva,0.95,,,1,1.0,0,0
415,2025-11-17 23:19:28,124,234,Who was the screenwriter for The Woods?,"[""Matthew Lessner""]",I don't know,,Eric Red,0.6,0,0.2,1,0
416,2025-11-17 23:19:29,7577,816653,In what country is Jam Filled Entertainment?,"[""Canada"", ""Dominion of Canada"", ""British North America"", ""CAN"", ""CA"", ""ca"", ""can"", ""Can.""]",Canada,0.95,,,1,1.0,0,0
417,2025-11-17 23:19:30,4254,4274,What genre is Cabinet?,"[""archive file format"", ""package file format"", ""archive format""]",Rock,0.85,,,0,0.0,0,1
418,2025-11-17 23:19:31,1841,3155,Who was the screenwriter for Pilot?,"[""Paul Scheuring""]",I don't know,,John McNamara,0.5,0,0.2,1,0
419,2025-11-17 23:19:31,166,263,Who was the producer of We Were Young?,"[""Binka Zhelyazkova""]",I don't know,,Mike Will Made It,0.6,0,0.2,1,0
420,2025-11-17 23:19:32,322,19173,What genre is Ef?,"[""post-rock""]",Visual novel,0.95,,,0,0.0,0,1
421,2025-11-17 23:19:32,510,5414,Who is the author of Dry?,"[""Augusten Burroughs"", ""Augusten Xon Burroughs""]",Augusten Burroughs,0.98,,,1,1.0,0,0
422,2025-11-17 23:19:33,4267,473,Who was the producer of The Last Hangman?,"[""Christine Langan""]",I don't know,,David A. Stewart,0.5,0,0.2,1,0
423,2025-11-17 23:19:34,7272,702414,In what country is Japanese passport?,"[""Japan"", ""State of Japan"", ""Land of the Rising Sun"", ""Nihon"", ""Nippon"", ""JP"", ""Nippon-koku"", ""Nihon-koku"", ""JA"", ""JPN"", ""jp"", ""JAP"", ""Ja"", ""Jap""]",Japan,1.0,,,1,1.0,0,0
424,2025-11-17 23:19:34,13103,10069,Who is the father of David I of Scotland?,"[""Malcolm III of Scotland"", ""Malcolm Canmore""]",Malcolm III of Scotland,0.9876,,,1,1.0,0,0
425,2025-11-17 23:19:35,28646,3517,Who was the director of The Fog?,"[""Rupert Wainwright""]",John Carpenter,0.9999,,,0,0.0,0,1
426,2025-11-17 23:19:36,1328,16216,Who was the director of The Challenge?,"[""John Frankenheimer"", ""John Michael Frankenheimer""]",I don't know,,John Frankenheimer,0.6,1,0.2,1,0
427,2025-11-17 23:19:36,13197,149474,Who is the author of The Book of the Law?,"[""Aiwass"", ""Aleister Crowley""]",Aleister Crowley,0.9999,,,1,1.0,0,0
428,2025-11-17 23:19:37,2083,99831,What genre is Spiral?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]",Horror,0.85,,,0,0.0,0,1
429,2025-11-17 23:19:38,18845,80552,Who was the director of The Family?,"[""Luc Besson"", ""Luc Paul Maurice Besson""]",Luc Besson,0.95,,,1,1.0,0,0
430,2025-11-17 23:19:39,371,98,Who was the screenwriter for The Garden?,"[""Sam Bozzo""]",I don't know,,John O'Keefe,0.5,0,0.2,1,0
431,2025-11-17 23:19:40,540,22590,What genre is Nolan Strong & The Diablos?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B"", ""doo-wop"", ""doo wop""]",Rhythm and blues,0.85,,,1,1.0,0,0
432,2025-11-17 23:19:41,14686,20924,What is Ufa the capital of?,"[""Ufimsky District"", ""Bashkortostan"", ""Bashkiria"", ""Bashkiriya"", ""Republic of Bashkortostan"", ""Bashkir Autonomous Soviet Socialist Republic""]",Bashkortostan,0.9876,,,1,1.0,0,0
433,2025-11-17 23:19:41,25832,9512,Who was the composer of 8½?,"[""Nino Rota"", ""Giovanni Rota"", ""Giovanni Rota Rinaldi""]",Nino Rota,0.95,,,1,1.0,0,0
434,2025-11-17 23:19:42,380,83910,What genre is Foreign Legion?,"[""punk rock"", ""punk"", ""punk music""]",Military Strategy Game,0.85,,,0,0.0,0,1
435,2025-11-17 23:19:43,15716,9876,Who was the composer of Fame?,"[""Michael Gore""]",Michael Gore,0.9,,,1,1.0,0,0
436,2025-11-17 23:19:43,38425,26040,What is the capital of Devon?,"[""Exeter""]",Exeter,0.9999,,,1,1.0,0,0
437,2025-11-17 23:19:44,96,156078,In what city was Diana Estrada born?,"[""Mexico City"", ""Mexico D.F."", ""Ciudad de México"", ""City of Mexico"", ""Mexico City, Mexico"", ""CDMX"", ""Mexico""]",I don't know,,Los Angeles,0.3,0,0.2,1,0
438,2025-11-17 23:19:45,927,251680,Who was the producer of A Day at the Beach?,"[""Roman Polanski"", ""Rajmund Roman Thierry Polański"", ""Polanski""]",I don't know,,David Puttnam,0.3,0,0.2,1,0
439,2025-11-17 23:19:45,3181,321230,Who was the composer of Love You To?,"[""George Harrison"", ""The Quiet Beatle"", ""Nelson Wilbury"", ""00013482508 IPI""]",George Harrison,0.98,,,1,1.0,0,0
440,2025-11-17 23:19:46,22905,1548,What is Port Elizabeth the capital of?,"[""Sarah Baartman District Municipality"", ""Cacadu District"", ""Cacadu Municipality"", ""Cacadu District Municipality"", ""Sarah Baartman Municipality"", ""Sarah Baartman District"", ""Nelson Mandela Bay Metropolitan Municipality"", ""Nelson Mandela Bay"", ""Nelson Mandela Bay Municipality""]",Port Elizabeth is not the capital of any province; it is a city in South Africa.,0.9,,,0,0.0,0,1
441,2025-11-17 23:19:47,8816,55143,Who was the producer of Roy?,"[""Bhushan Kumar"", ""Bhushan Kumar Dua""]",I don't know,,Vikramaditya Motwane,0.6,0,0.2,1,0
442,2025-11-17 23:19:48,124,19455,What genre is Simón Bolívar?,"[""biographical film"", ""biopic"", ""biography film"", ""biography movie"", ""biographical movie"", ""biographical picture""]",I don't know,,Historical drama,0.5,0,0.2,1,0
443,2025-11-17 23:19:49,114,518,Who was the producer of The Bait?,"[""Hope Hampton""]",I don't know,,John McTiernan,0.2,0,0.2,1,0
444,2025-11-17 23:19:49,312,76736,Who was the composer of The Storm?,"[""Pyotr Ilyich Tchaikovsky"", ""Pyotr Il'yich Tchaikovsky"", ""Pyotr Tchaikovsky"", ""Peter Ilich Tchaikovsky"", ""Tchaikovsky"", ""Peter Tchaikovsky"", ""Pyotr Il'ich Chaikovskiy"", ""Tschaikowski"", ""Tschaikowsky"", ""Chajkovskij"", ""Chaikovsky"", ""Piotr Ilyitch Tchaikovsky""]",John Adams,0.9,,,0,0.0,0,1
445,2025-11-17 23:19:50,483,119,Who was the screenwriter for Beyond Citizen Kane?,"[""Simon Hartog""]",Paul Joyce,0.9,,,0,0.0,0,1
446,2025-11-17 23:19:50,131,77084,What genre is Deadline?,"[""electronic music"", ""electrosonic""]",Thriller,0.85,,,0,0.0,0,1
447,2025-11-17 23:19:51,142,100802,What genre is Bryan Spring?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",I don't know,,Jazz,0.6,1,0.2,1,0
448,2025-11-17 23:19:52,6174,4349,Who was the producer of Look Around You?,"[""Peter Serafinowicz"", ""Peter Szymon Serafinowicz"", ""Robert Popper"", ""Robert Darren Popper""]",Robert Popper and Peter Serafinowicz,0.9,,,1,1.0,0,0
449,2025-11-17 23:19:52,1392,49998,What genre is Kid Dracula?,"[""platform game"", ""platformer"", ""Platform video games""]",Action-adventure,0.75,,,0,0.0,0,1
450,2025-11-17 23:19:53,692,6631,Who was the composer of La nonne sanglante?,"[""Charles Gounod"", ""Charles François Gounod"", ""Ch. Gounod""]",Paul Dukas,0.95,,,0,0.0,0,1
451,2025-11-17 23:19:54,466,28137,Who is the author of Reunion?,"[""John Cheever"", ""John William Cheever""]",Fred Uhlman,0.95,,,0,0.0,0,1
452,2025-11-17 23:19:54,360,34061,What genre is Toe to Toe?,"[""hardcore punk"", ""hXc"", ""Punk/HC"", ""hardcore"", ""Hardcore Punk""]",Rock,0.85,,,0,0.0,0,1
453,2025-11-17 23:19:55,503,2887,What is the capital of Othón P. Blanco Municipality?,"[""Chetumal"", ""Chetumal, Quintana Roo"", ""Chetumel""]",Chetumal,0.95,,,1,1.0,0,0
454,2025-11-17 23:19:56,1841,58748,Who was the director of Pilot?,"[""Brett Ratner""]",I don't know,,David Nutter,0.6,0,0.2,1,0
455,2025-11-17 23:19:56,2376,1545,What is Lake City the capital of?,"[""Hinsdale County"", ""Hinsdale County, Colorado""]",Utah,0.95,,,0,0.0,0,1
456,2025-11-17 23:19:58,167,26392,Who was the composer of From Above?,"[""Ben Folds"", ""Benjamin Scott Folds""]",I don't know,,John Adams,0.3,0,0.2,1,0
457,2025-11-17 23:19:59,2860,12338,Who was the screenwriter for The River?,"[""Jean Renoir""]",Robert Altman,0.9,,,0,0.0,0,1
458,2025-11-17 23:20:00,1202,99831,What genre is Quick?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]",I don't know,,Action,0.3,1,0.2,1,0
459,2025-11-17 23:20:00,80,700,Who was the director of While There is Still Time?,"[""Charles Chauvel"", ""Charles Edward Chauvel""]",I don't know,,John Doe,0.2,0,0.2,1,0
460,2025-11-17 23:20:01,212,52717,Who was the composer of Azure?,"[""Duke Ellington"", ""Edward Kennedy \""Duke\"" Ellington"", ""Edward Kennedy Ellington"", ""Edward K. Ellington""]",I don't know,,John Adams,0.3,0,0.2,1,0
461,2025-11-17 23:20:02,89,128,Who was the director of The Valley?,"[""Ghassan Salhab""]",I don't know,,John O'Connor,0.3,0,0.2,1,0
462,2025-11-17 23:20:03,172,36816,What genre is Madman at War?,"[""comedy film"", ""comedy movie""]",I don't know,,Action,0.3,0,0.2,1,0
463,2025-11-17 23:20:03,2238,21775,Who was the producer of Electronic?,"[""Johnny Marr"", ""John Martin Maher"", ""Bernard Sumner"", ""Bernard Dicken"", ""Bernard Edward Sumner"", ""Bernard Dickin""]",Stephen Hague,0.9,,,0,0.0,0,1
464,2025-11-17 23:20:04,175,59363,What sport does Adam Bennett play?,"[""ice hockey""]",I don't know,,Football,0.3,0,0.2,1,0
465,2025-11-17 23:20:04,55711,41996,What genre is The Host?,"[""monster film"", ""monster movie"", ""creature feature"", ""giant monster film"", ""Monster horror films"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science Fiction,0.9,,,1,1.0,0,0
466,2025-11-17 23:20:05,1165,1532,Who was the screenwriter for Dust?,"[""Milcho Manchevski""]",I don't know,,Paul Haggis,0.3,0,0.2,1,0
467,2025-11-17 23:20:06,289,120538,"Who was the composer of Unser Mund sei voll Lachens, BWV 110?","[""Johann Sebastian Bach"", ""Bach"", ""J.S. Bach"", ""J. S. Bach"", ""J S Bach""]",Johann Sebastian Bach,0.9876,,,1,1.0,0,0
468,2025-11-17 23:20:07,12646,2348,Who was the producer of Kes?,"[""Tony Garnett""]",Barry Hines,0.8,,,0,0.0,0,1
469,2025-11-17 23:20:08,284,3702,Who was the screenwriter for Believe in Me?,"[""Israel Horovitz""]",I don't know,,Mark Pellington,0.3,0,0.2,1,0
470,2025-11-17 23:20:09,65796,51772,What color is AFC Bournemouth?,"[""red"", ""red color""]",Red and black,0.95,,,1,1.0,0,0
471,2025-11-17 23:20:10,62360,2227,Who was the screenwriter for Spotlight?,"[""Josh Singer""]",Josh Singer and Tom McCarthy,0.95,,,1,1.0,0,0
472,2025-11-17 23:20:11,167,2927,Who is the author of Rose?,"[""Martin Cruz Smith"", ""Nick Carter"", ""Martin Smith"", ""Jake Logan"", ""Martin Quinn"", ""Simon Quinn""]",I don't know,,John McGahern,0.3,0,0.2,1,0
473,2025-11-17 23:20:12,251,32970,Who was the producer of Red?,"[""Leslie Cheung"", ""Leslie Cheung Kwok-wing""]",Nathan Chapman,0.9,,,0,0.0,0,1
474,2025-11-17 23:20:12,54344,5251,Who was the screenwriter for A.I. Artificial Intelligence?,"[""Ian Watson"", ""Stanley Kubrick"", ""Steven Spielberg"", ""Steven Allan Spielberg"", ""Spielberg""]",Steven Spielberg,0.9,,,1,1.0,0,0
475,2025-11-17 23:20:13,261,138822,What genre is TEEN?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Pop,0.85,,,1,1.0,0,0
476,2025-11-17 23:20:13,149597,4028,Who was the composer of Saw?,"[""Charlie Clouser"", ""Charles Alexander Clouser""]",Charlie Clouser,0.95,,,1,1.0,0,0
477,2025-11-17 23:20:14,76,526,Who was the director of Driven?,"[""Maurice Elvey""]",Renny Harlin,0.9876,,,0,0.0,0,1
478,2025-11-17 23:20:15,240,328810,In what country is Leme?,"[""Brazil"", ""Federative Republic of Brazil"", ""BR"", ""BRA"", ""br"", ""🇧🇷""]",Brazil,0.95,,,1,1.0,0,0
479,2025-11-17 23:20:16,42821,27549,Who was the composer of Crash?,"[""Howard Shore"", ""Howard Leslie Shore""]",I don't know,,Hans Zimmer,0.6,0,0.2,1,0
480,2025-11-17 23:20:18,77,195995,What is the religion of Joseph Schubert?,"[""Catholic Church"", ""Roman Catholic Church"", ""Church"", ""Roman Apostolic Catholic Church""]",I don't know,,Christianity,0.5,0,0.2,1,0
481,2025-11-17 23:20:19,73,1274,Who was the composer of Signal?,"[""Kanon Wakeshima""]",I don't know,,John Adams,0.3,0,0.2,1,0
482,2025-11-17 23:20:19,3650,94652,Who is the father of Ruth Cleveland?,"[""Grover Cleveland"", ""Grover Cleveland Jr."", ""Stephen Grover Cleveland"", ""Stephen Grover Cleveland Jr."", ""S. Grover Cleveland"", ""Stephen G. Cleveland"", ""President Cleveland""]",Grover Cleveland,0.95,,,1,1.0,0,0
483,2025-11-17 23:20:20,1852,81374,What is John Scurti's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.9,,,1,1.0,0,0
484,2025-11-17 23:20:22,233,12324,Who was the director of The Medium?,"[""Gian Carlo Menotti""]",Banjong Pisanthanakun,0.9,,,0,0.0,0,1
485,2025-11-17 23:20:23,5668,6645,Who was the producer of Demons?,"[""Alex da Kid"", ""Alexander Grant"", ""Alex Grant"", ""Alexander Junior Grant""]",Dario Argento,0.9,,,0,0.0,0,1
486,2025-11-17 23:20:24,24526,28218,Who is the father of Legion?,"[""Professor X"", ""Charles Xavier"", ""Professor Charles Xavier""]",Charles Xavier,0.95,,,1,1.0,0,0
487,2025-11-17 23:20:24,5657,99264,Who was the producer of The Overnight?,"[""Naomi Scott"", ""Naomi Grace Scott""]",Jay Duplass,0.9,,,0,0.0,0,1
488,2025-11-17 23:20:25,202,523,What is the capital of La Matapédia Regional County Municipality?,"[""Amqui""]",Amqui,0.95,,,1,1.0,0,0
489,2025-11-17 23:20:26,33,25692,What is Per Risvik's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Researcher,0.5,0,0.2,1,0
490,2025-11-17 23:20:27,474,3981,Who was the director of Late Last Night?,"[""Steven Brill""]",John D. Hancock,0.95,,,0,0.0,0,1
491,2025-11-17 23:20:28,229,68145,What genre is Overseas?,"[""indie rock"", ""Independent rock"", ""Indie Rock""]",I don't know,,Drama,0.6,0,0.2,1,0
492,2025-11-17 23:20:29,1108,1139,Who was the screenwriter for Five?,"[""Arch Oboler""]",I don't know,,David J. Burke,0.5,0,0.2,1,0
